di 	gli 	gal 	gos3 	 gos4 
0.280798 	0.020679 	0.014744 	0.014332 	 0.001188 
0.282634 	0.011527 	0.006765 	0.012528 	 0.000628 
0.232138 	0.044238 	0.033500 	0.023898 	 0.001466 
0.235849 	0.033847 	0.025506 	0.020727 	 0.000372 
0.262631 	0.035371 	0.026257 	0.024451 	 0.001054 
0.215612 	0.054315 	0.040258 	0.031693 	 0.001704 
0.251100 	0.046511 	0.032806 	0.030714 	 0.001288 
0.238653 	0.048069 	0.034610 	0.031630 	 0.001556 
0.244039 	0.051726 	0.035906 	0.038597 	 0.002502 
0.228864 	0.055515 	0.040766 	0.032990 	 0.001649 
0.251628 	0.051251 	0.036693 	0.031507 	 0.002237 
0.183569 	0.054891 	0.040185 	0.030514 	 0.001605 
0.217629 	0.059016 	0.043163 	0.035861 	 0.002181 
0.185162 	0.081600 	0.060012 	0.040823 	 0.003912 
0.194461 	0.065302 	0.047652 	0.035146 	 0.002575 
0.195213 	0.064011 	0.045876 	0.039362 	 0.001916 
0.197501 	0.061282 	0.045019 	0.032788 	 0.001741 
0.202172 	0.068240 	0.049441 	0.040628 	 0.002689 
0.200746 	0.069919 	0.050179 	0.040410 	 0.002660 
0.203307 	0.068378 	0.048845 	0.040391 	 0.002824 
0.175858 	0.095098 	0.066202 	0.056224 	 0.004433 
0.210226 	0.050981 	0.039949 	0.023930 	 0.001718 
0.187243 	0.071378 	0.052404 	0.041344 	 0.003089 
0.188353 	0.077649 	0.057234 	0.042082 	 0.003322 
0.223809 	0.059671 	0.042055 	0.042207 	 0.003345 
0.224581 	0.056613 	0.040838 	0.035753 	 0.002748 
0.226922 	0.060112 	0.043290 	0.042276 	 0.003194 
0.176605 	0.071596 	0.052231 	0.041011 	 0.003398 
0.209118 	0.071295 	0.051084 	0.041028 	 0.003152 
0.194140 	0.058907 	0.043744 	0.032557 	 0.002523 
0.168752 	0.082786 	0.059669 	0.041852 	 0.003157 
0.189867 	0.071662 	0.051340 	0.041759 	 0.003538 
0.185140 	0.069825 	0.051902 	0.037305 	 0.002623 
0.206786 	0.065150 	0.047232 	0.035191 	 0.002617 
0.184384 	0.067700 	0.049165 	0.034337 	 0.002989 
0.215104 	0.060094 	0.044664 	0.034678 	 0.002446 
0.206643 	0.050605 	0.038111 	0.028325 	 0.002203 
0.203964 	0.069482 	0.048650 	0.044048 	 0.002753 
0.189148 	0.067580 	0.048945 	0.039133 	 0.003031 
0.172001 	0.089121 	0.062749 	0.047763 	 0.003554 
0.203651 	0.074355 	0.053317 	0.043324 	 0.003072 
0.189080 	0.080250 	0.057826 	0.039835 	 0.002910 
0.162399 	0.083661 	0.059120 	0.047564 	 0.003030 
0.203025 	0.075145 	0.054284 	0.038965 	 0.003415 
0.192930 	0.069457 	0.050275 	0.037726 	 0.002543 
0.180632 	0.080800 	0.057646 	0.045538 	 0.003076 
0.182268 	0.077294 	0.055014 	0.043328 	 0.003565 
0.160512 	0.083984 	0.058451 	0.051575 	 0.003977 
0.193813 	0.054008 	0.041350 	0.025836 	 0.001696 
0.138006 	0.085633 	0.063037 	0.040930 	 0.002691 
0.172729 	0.075188 	0.053876 	0.042629 	 0.003291 
0.199094 	0.063264 	0.044568 	0.040885 	 0.002619 
0.190400 	0.075622 	0.053242 	0.045125 	 0.003330 
0.192621 	0.072330 	0.051987 	0.043720 	 0.003252 
0.180562 	0.063717 	0.047171 	0.034752 	 0.002415 
0.191050 	0.063969 	0.046177 	0.037085 	 0.002316 
0.185560 	0.076019 	0.054218 	0.042083 	 0.002615 
