di 	gli 	gal 	gos3 	 gos4 
0.282335 	0.020567 	0.014791 	0.014140 	 0.001182 
0.283736 	0.012123 	0.007265 	0.012413 	 0.000586 
0.232552 	0.044097 	0.033121 	0.024144 	 0.001491 
0.238228 	0.033511 	0.025302 	0.020695 	 0.000338 
0.263171 	0.035090 	0.026010 	0.024432 	 0.001061 
0.217118 	0.053942 	0.039807 	0.031551 	 0.001694 
0.251426 	0.045642 	0.032210 	0.030765 	 0.001239 
0.237198 	0.048120 	0.034459 	0.032147 	 0.001532 
0.243065 	0.051580 	0.035922 	0.038344 	 0.002488 
0.229770 	0.055087 	0.040204 	0.033136 	 0.001638 
0.251433 	0.050598 	0.036278 	0.031168 	 0.002178 
0.185274 	0.054701 	0.040004 	0.030532 	 0.001601 
0.217671 	0.058975 	0.043096 	0.035822 	 0.002155 
0.184547 	0.081821 	0.060181 	0.041060 	 0.003926 
0.195151 	0.065047 	0.047437 	0.035651 	 0.002624 
0.196325 	0.063582 	0.045398 	0.038946 	 0.001884 
0.197301 	0.061180 	0.044891 	0.033159 	 0.001776 
0.202513 	0.068196 	0.049353 	0.040472 	 0.002658 
0.199754 	0.070193 	0.050521 	0.040637 	 0.002657 
0.203619 	0.068055 	0.048402 	0.040537 	 0.002800 
0.175981 	0.095046 	0.066267 	0.056389 	 0.004473 
0.210784 	0.051200 	0.039895 	0.024378 	 0.001731 
0.186296 	0.071698 	0.052565 	0.041615 	 0.003111 
0.188936 	0.078271 	0.057133 	0.042541 	 0.003323 
0.224116 	0.059091 	0.041718 	0.042091 	 0.003315 
0.225634 	0.056038 	0.040431 	0.035671 	 0.002759 
0.227819 	0.060246 	0.043504 	0.042140 	 0.003180 
0.176247 	0.071966 	0.052112 	0.041138 	 0.003402 
0.209315 	0.071303 	0.050772 	0.041321 	 0.003158 
0.193694 	0.058532 	0.043284 	0.032845 	 0.002495 
0.168751 	0.082613 	0.059430 	0.041625 	 0.003125 
0.190654 	0.071114 	0.051072 	0.041268 	 0.003526 
0.184474 	0.069915 	0.051948 	0.037469 	 0.002649 
0.206846 	0.064635 	0.047327 	0.035092 	 0.002578 
0.183980 	0.067584 	0.049086 	0.034418 	 0.002978 
0.215864 	0.059269 	0.044132 	0.034144 	 0.002413 
0.206037 	0.050405 	0.038065 	0.028295 	 0.002198 
0.203720 	0.069219 	0.048380 	0.044080 	 0.002754 
0.188689 	0.067341 	0.048715 	0.039532 	 0.003022 
0.172543 	0.088829 	0.062548 	0.047513 	 0.003537 
0.203543 	0.074446 	0.053301 	0.043183 	 0.003097 
0.189316 	0.080156 	0.057839 	0.039984 	 0.002898 
0.160907 	0.083610 	0.058947 	0.047414 	 0.003023 
0.202631 	0.074685 	0.054061 	0.038740 	 0.003392 
0.193108 	0.069234 	0.050121 	0.037792 	 0.002531 
0.180720 	0.081031 	0.057928 	0.045415 	 0.003100 
0.183389 	0.076155 	0.054375 	0.043481 	 0.003564 
0.161039 	0.083727 	0.058366 	0.051552 	 0.003978 
0.195298 	0.053415 	0.040639 	0.025732 	 0.001678 
0.137805 	0.085713 	0.062964 	0.041197 	 0.002697 
