di 	gli 	gal 	gos3 	 gos4 
0.250474 	0.050544 	0.035821 	0.031091 	 0.002210 
0.247882 	0.048881 	0.034270 	0.033521 	 0.002162 
0.217413 	0.071934 	0.050685 	0.041693 	 0.002129 
0.221903 	0.065630 	0.046901 	0.037698 	 0.001946 
0.229260 	0.071802 	0.050831 	0.038052 	 0.002659 
0.227795 	0.068819 	0.049258 	0.039757 	 0.002318 
0.249439 	0.067381 	0.047753 	0.039835 	 0.002405 
0.216437 	0.062652 	0.043701 	0.038112 	 0.000959 
0.247078 	0.061474 	0.042524 	0.043050 	 0.002606 
0.213868 	0.065566 	0.047431 	0.036354 	 0.001831 
0.259114 	0.062585 	0.043293 	0.041639 	 0.002617 
0.232953 	0.056650 	0.040934 	0.035301 	 0.001587 
0.196341 	0.082736 	0.057471 	0.050240 	 0.002893 
0.180324 	0.095800 	0.068273 	0.051331 	 0.004071 
0.210846 	0.083802 	0.058416 	0.048841 	 0.003546 
0.205073 	0.072644 	0.050908 	0.045738 	 0.002162 
0.175472 	0.085198 	0.060820 	0.043152 	 0.002312 
0.206728 	0.076059 	0.053800 	0.044095 	 0.002754 
0.207889 	0.081235 	0.056732 	0.050211 	 0.002973 
0.225210 	0.082134 	0.056894 	0.052655 	 0.003772 
0.244759 	0.085563 	0.058867 	0.055101 	 0.004042 
0.262362 	0.070875 	0.048318 	0.048390 	 0.003771 
0.131377 	0.102843 	0.074172 	0.047462 	 0.003961 
0.198178 	0.095932 	0.067705 	0.053129 	 0.004247 
0.201386 	0.090584 	0.063553 	0.050895 	 0.004062 
0.257790 	0.073546 	0.050930 	0.047247 	 0.003586 
0.169891 	0.084496 	0.060340 	0.045879 	 0.003149 
0.194494 	0.091360 	0.064748 	0.050199 	 0.004218 
0.234988 	0.082788 	0.056663 	0.053190 	 0.004216 
0.192476 	0.078329 	0.056789 	0.040432 	 0.003140 
0.163693 	0.092191 	0.065012 	0.052540 	 0.003571 
0.208398 	0.081234 	0.057480 	0.046910 	 0.003696 
0.177067 	0.076191 	0.056338 	0.035776 	 0.002766 
