di 	gli 	gal 	gos3 	 gos4 
0.287938 	0.015610 	0.011544 	0.011124 	 0.000985 
0.287962 	0.012909 	0.007368 	0.013225 	 0.000769 
0.237066 	0.043614 	0.032867 	0.024035 	 0.001499 
0.240182 	0.033513 	0.025139 	0.020944 	 0.000422 
0.266019 	0.034887 	0.026153 	0.023955 	 0.001010 
0.217823 	0.053797 	0.039811 	0.030713 	 0.001700 
0.259995 	0.043076 	0.030232 	0.029315 	 0.001251 
0.236381 	0.045789 	0.033357 	0.030627 	 0.001458 
0.248375 	0.050533 	0.035047 	0.038417 	 0.002523 
0.231817 	0.053105 	0.038603 	0.031246 	 0.001472 
0.252761 	0.053016 	0.037768 	0.032119 	 0.002273 
0.181785 	0.055977 	0.040978 	0.030933 	 0.001615 
0.220684 	0.058880 	0.043096 	0.035672 	 0.002034 
0.188147 	0.080787 	0.059576 	0.040258 	 0.003851 
0.194970 	0.066407 	0.048307 	0.036171 	 0.002632 
0.193997 	0.062448 	0.045040 	0.037375 	 0.001841 
0.193857 	0.062853 	0.046219 	0.033850 	 0.001863 
0.203753 	0.067235 	0.048738 	0.040031 	 0.002724 
0.197053 	0.071241 	0.050862 	0.041913 	 0.002725 
0.200261 	0.068299 	0.048840 	0.039577 	 0.002794 
0.173773 	0.099062 	0.068814 	0.058428 	 0.004622 
0.209053 	0.052811 	0.040948 	0.024975 	 0.001816 
0.182275 	0.073171 	0.053549 	0.041699 	 0.003139 
0.191056 	0.078004 	0.057071 	0.042754 	 0.003370 
0.225267 	0.059227 	0.041761 	0.041473 	 0.003167 
0.226697 	0.056999 	0.040998 	0.036607 	 0.002810 
0.227749 	0.060576 	0.043516 	0.042421 	 0.003208 
0.172073 	0.073215 	0.053124 	0.040966 	 0.003408 
0.211153 	0.072433 	0.051681 	0.041288 	 0.003254 
0.188679 	0.059129 	0.043939 	0.032878 	 0.002524 
0.168655 	0.082698 	0.059018 	0.042681 	 0.003172 
0.191366 	0.069538 	0.049866 	0.039888 	 0.003327 
0.182911 	0.071096 	0.052916 	0.037829 	 0.002760 
0.210619 	0.063576 	0.046455 	0.034697 	 0.002555 
0.185723 	0.067210 	0.048881 	0.034824 	 0.002918 
0.213016 	0.060966 	0.045244 	0.034588 	 0.002503 
0.210816 	0.050123 	0.037507 	0.028310 	 0.002283 
0.199125 	0.069560 	0.048751 	0.043703 	 0.002771 
0.189496 	0.066173 	0.047995 	0.038100 	 0.002874 
0.177695 	0.089295 	0.062851 	0.047944 	 0.003557 
0.200412 	0.075445 	0.054038 	0.043284 	 0.003193 
0.195079 	0.077793 	0.056220 	0.039570 	 0.002882 
0.162160 	0.082659 	0.058435 	0.047558 	 0.003111 
0.204608 	0.072317 	0.052619 	0.037017 	 0.003279 
0.197631 	0.067202 	0.048812 	0.036662 	 0.002475 
0.185052 	0.080648 	0.057411 	0.045447 	 0.003083 
0.187482 	0.075409 	0.053756 	0.043060 	 0.003540 
0.160089 	0.084139 	0.058543 	0.051488 	 0.003967 
0.198989 	0.053520 	0.040800 	0.025796 	 0.001740 
0.134124 	0.086709 	0.063939 	0.040938 	 0.002725 
0.171188 	0.075904 	0.054122 	0.043555 	 0.003289 
0.199772 	0.065105 	0.045975 	0.041080 	 0.002780 
0.197491 	0.071990 	0.050841 	0.043362 	 0.003167 
0.193904 	0.072653 	0.051961 	0.043522 	 0.003192 
0.179545 	0.064137 	0.047686 	0.034615 	 0.002462 
0.194060 	0.062615 	0.044968 	0.036137 	 0.002247 
0.183670 	0.076574 	0.054600 	0.042427 	 0.002618 
0.172463 	0.074242 	0.054135 	0.038417 	 0.002876 
0.156712 	0.083381 	0.060804 	0.040286 	 0.002480 
0.183987 	0.088163 	0.060725 	0.052143 	 0.003816 
0.182864 	0.075640 	0.053626 	0.043170 	 0.003118 
0.174153 	0.077445 	0.056188 	0.042314 	 0.003351 
0.155686 	0.079800 	0.057151 	0.040660 	 0.002863 
0.146568 	0.082937 	0.058855 	0.044653 	 0.003283 
0.142145 	0.079551 	0.057917 	0.038724 	 0.002976 
0.172325 	0.077960 	0.055535 	0.042944 	 0.004199 
0.165712 	0.076299 	0.055797 	0.038514 	 0.003121 
0.169904 	0.081596 	0.057879 	0.044745 	 0.003730 
0.172791 	0.075786 	0.055603 	0.039066 	 0.003075 
0.171170 	0.067550 	0.049570 	0.037205 	 0.002696 
0.149115 	0.080911 	0.057475 	0.044875 	 0.003378 
0.179697 	0.061353 	0.044941 	0.034705 	 0.002282 
0.163077 	0.080985 	0.058193 	0.044318 	 0.003581 
