di 	gli 	gal 	gos3 	 gos4 
0.286554 	0.016864 	0.011977 	0.012794 	 0.001059 
0.283980 	0.010724 	0.006029 	0.012068 	 0.000634 
0.234309 	0.043360 	0.032630 	0.023723 	 0.001475 
0.237797 	0.034221 	0.025470 	0.020948 	 0.000407 
0.262853 	0.034846 	0.025843 	0.024120 	 0.001043 
0.218151 	0.053754 	0.039879 	0.031504 	 0.001714 
0.255427 	0.043266 	0.030712 	0.029557 	 0.001188 
0.238323 	0.046583 	0.033605 	0.030945 	 0.001525 
0.243374 	0.051267 	0.035653 	0.038442 	 0.002478 
0.229579 	0.054688 	0.040107 	0.032681 	 0.001607 
0.254370 	0.050497 	0.036067 	0.031403 	 0.002233 
0.183324 	0.056057 	0.040793 	0.031646 	 0.001686 
0.217269 	0.058658 	0.043055 	0.035399 	 0.002110 
0.184542 	0.080881 	0.059741 	0.040269 	 0.003839 
0.195372 	0.065043 	0.047466 	0.036000 	 0.002636 
0.195124 	0.062339 	0.044821 	0.038158 	 0.001857 
0.196956 	0.062214 	0.045493 	0.033829 	 0.001846 
0.203213 	0.068243 	0.049364 	0.040840 	 0.002700 
0.197149 	0.070735 	0.050834 	0.040660 	 0.002685 
0.200363 	0.068495 	0.048944 	0.039954 	 0.002789 
0.174304 	0.096435 	0.067154 	0.057424 	 0.004575 
0.208767 	0.050919 	0.039988 	0.023695 	 0.001665 
0.184620 	0.072261 	0.052850 	0.041951 	 0.003168 
0.191500 	0.076649 	0.056266 	0.042337 	 0.003301 
0.225369 	0.058172 	0.041163 	0.041150 	 0.003288 
0.223128 	0.057133 	0.041090 	0.036325 	 0.002757 
0.228164 	0.060514 	0.043461 	0.042288 	 0.003233 
0.173794 	0.071756 	0.052108 	0.040977 	 0.003405 
0.211451 	0.070929 	0.050601 	0.040924 	 0.003137 
0.190211 	0.060044 	0.044343 	0.033321 	 0.002592 
0.166894 	0.082142 	0.059289 	0.041263 	 0.003059 
0.190752 	0.069606 	0.050005 	0.040533 	 0.003421 
0.182706 	0.071368 	0.052861 	0.038280 	 0.002750 
0.206289 	0.063225 	0.046324 	0.033782 	 0.002506 
0.187573 	0.067301 	0.048745 	0.034582 	 0.003011 
0.214602 	0.059247 	0.044173 	0.033944 	 0.002434 
0.207136 	0.050013 	0.037724 	0.027829 	 0.002213 
0.202310 	0.068834 	0.048328 	0.043832 	 0.002746 
0.190362 	0.066195 	0.047883 	0.038805 	 0.002950 
0.176529 	0.088797 	0.062490 	0.047832 	 0.003539 
0.201399 	0.074148 	0.053274 	0.042899 	 0.003098 
0.190905 	0.079335 	0.057188 	0.039722 	 0.002879 
0.160814 	0.083279 	0.058913 	0.047578 	 0.003011 
0.204583 	0.073697 	0.053436 	0.038104 	 0.003371 
0.194887 	0.068640 	0.049645 	0.037639 	 0.002499 
0.181513 	0.081152 	0.057830 	0.045188 	 0.003101 
0.185236 	0.075593 	0.054004 	0.043656 	 0.003567 
0.158978 	0.083645 	0.058232 	0.051507 	 0.003967 
0.197022 	0.052496 	0.040150 	0.025211 	 0.001661 
0.139158 	0.084842 	0.062399 	0.040874 	 0.002677 
0.170810 	0.075333 	0.054041 	0.042981 	 0.003312 
0.198814 	0.063521 	0.044715 	0.041115 	 0.002668 
0.192516 	0.074295 	0.052247 	0.044808 	 0.003281 
0.191212 	0.072625 	0.052054 	0.043471 	 0.003210 
0.180371 	0.062329 	0.046376 	0.034210 	 0.002387 
0.193797 	0.062023 	0.044789 	0.036307 	 0.002263 
0.182650 	0.076447 	0.054559 	0.042110 	 0.002619 
0.170013 	0.074293 	0.054277 	0.038087 	 0.002891 
0.156104 	0.083680 	0.060810 	0.040695 	 0.002427 
0.180421 	0.085639 	0.059370 	0.050681 	 0.003702 
0.179755 	0.077692 	0.054906 	0.044540 	 0.003225 
0.174127 	0.077320 	0.056090 	0.042306 	 0.003365 
0.152290 	0.079874 	0.057422 	0.041116 	 0.002845 
0.148460 	0.082390 	0.058566 	0.044423 	 0.003266 
0.146314 	0.076960 	0.056387 	0.037691 	 0.002922 
0.174123 	0.076628 	0.054608 	0.042666 	 0.004222 
0.167064 	0.076275 	0.055761 	0.039367 	 0.003151 
0.172849 	0.080837 	0.057234 	0.044419 	 0.003752 
0.173949 	0.074064 	0.054467 	0.038260 	 0.003045 
0.171423 	0.067748 	0.049667 	0.036546 	 0.002648 
0.148880 	0.080018 	0.057005 	0.045044 	 0.003410 
0.179753 	0.061821 	0.045448 	0.035076 	 0.002311 
