di 	gli 	gal 	gos3 	 gos4 
0.303748 	0.000781 	0.000889 	0.009618 	 0.000118 
0.286605 	0.014818 	0.008985 	0.020308 	 0.001466 
0.226423 	0.051012 	0.037901 	0.029463 	 0.001605 
0.224306 	0.044152 	0.033066 	0.027179 	 0.001566 
0.235341 	0.064094 	0.046741 	0.034792 	 0.002058 
0.210091 	0.060898 	0.044929 	0.034437 	 0.002041 
0.256270 	0.050755 	0.035480 	0.033527 	 0.001244 
0.230697 	0.046494 	0.034036 	0.031084 	 0.001469 
0.240896 	0.051025 	0.035030 	0.038552 	 0.002172 
0.218504 	0.066313 	0.048595 	0.032375 	 0.001681 
0.248061 	0.063110 	0.044505 	0.038094 	 0.002862 
0.196612 	0.057871 	0.042677 	0.033972 	 0.001653 
0.204478 	0.079624 	0.056772 	0.043833 	 0.003082 
0.177492 	0.089049 	0.065005 	0.044295 	 0.004263 
0.196707 	0.073304 	0.052413 	0.038137 	 0.002889 
0.213589 	0.062848 	0.044809 	0.039044 	 0.002085 
0.162485 	0.084415 	0.061695 	0.040434 	 0.002643 
0.184781 	0.071841 	0.052099 	0.039720 	 0.002462 
0.198074 	0.071471 	0.050837 	0.042729 	 0.003094 
0.199661 	0.063538 	0.045658 	0.039822 	 0.002997 
0.194755 	0.098195 	0.068918 	0.055359 	 0.004012 
0.231087 	0.059065 	0.043588 	0.034935 	 0.002979 
0.142547 	0.088331 	0.063442 	0.047170 	 0.002915 
0.187222 	0.086265 	0.062878 	0.045527 	 0.004089 
0.196901 	0.078101 	0.054589 	0.049367 	 0.003437 
0.231450 	0.076647 	0.053468 	0.048909 	 0.003816 
0.190202 	0.072720 	0.052880 	0.043499 	 0.003616 
0.162181 	0.082176 	0.060264 	0.044917 	 0.004044 
0.207040 	0.081798 	0.057098 	0.050693 	 0.004411 
0.189004 	0.055605 	0.042411 	0.030378 	 0.002666 
0.160822 	0.084228 	0.060843 	0.046420 	 0.003987 
0.180701 	0.078403 	0.057218 	0.042266 	 0.003424 
0.156882 	0.084583 	0.061765 	0.041628 	 0.003045 
0.195380 	0.079202 	0.057213 	0.043787 	 0.003576 
0.184969 	0.066900 	0.049071 	0.036183 	 0.003149 
0.200626 	0.069959 	0.051716 	0.039659 	 0.003620 
0.180512 	0.073099 	0.053572 	0.037100 	 0.002846 
0.172392 	0.084513 	0.060130 	0.046253 	 0.003094 
0.197801 	0.067469 	0.048828 	0.039504 	 0.003100 
0.176303 	0.094025 	0.066351 	0.051949 	 0.004208 
0.186311 	0.084267 	0.059383 	0.047941 	 0.003823 
0.207555 	0.077418 	0.057151 	0.040391 	 0.003449 
0.141967 	0.089243 	0.064293 	0.045533 	 0.002994 
0.205224 	0.085479 	0.061178 	0.043780 	 0.003799 
0.193091 	0.080592 	0.058056 	0.043779 	 0.003453 
0.186696 	0.087648 	0.061611 	0.047043 	 0.003628 
0.196782 	0.085167 	0.059013 	0.049335 	 0.003648 
0.166736 	0.080113 	0.055950 	0.048526 	 0.003436 
0.203862 	0.058976 	0.044215 	0.033224 	 0.002732 
0.150302 	0.073693 	0.055977 	0.034576 	 0.002642 
0.188417 	0.066932 	0.048360 	0.041115 	 0.003161 
0.189904 	0.067224 	0.048019 	0.038447 	 0.002743 
0.175930 	0.089729 	0.063358 	0.047800 	 0.003357 
0.179824 	0.072506 	0.051870 	0.040800 	 0.003326 
0.191511 	0.070056 	0.050624 	0.040899 	 0.003213 
0.194527 	0.075397 	0.053901 	0.044193 	 0.002821 
0.180007 	0.084501 	0.059955 	0.047275 	 0.003212 
0.155468 	0.082435 	0.059558 	0.041022 	 0.002939 
0.153929 	0.085364 	0.061219 	0.044280 	 0.002094 
0.182364 	0.095550 	0.065670 	0.057061 	 0.004235 
0.167638 	0.086374 	0.061194 	0.048979 	 0.003527 
0.179597 	0.074837 	0.054126 	0.040596 	 0.003421 
0.144679 	0.094465 	0.067318 	0.046446 	 0.003074 
0.154008 	0.084764 	0.060423 	0.046856 	 0.003683 
0.158626 	0.080811 	0.059000 	0.041997 	 0.003227 
0.155248 	0.090749 	0.065108 	0.045981 	 0.004290 
0.162062 	0.090591 	0.065672 	0.041209 	 0.003568 
0.166838 	0.075801 	0.055362 	0.037048 	 0.003051 
0.168891 	0.083929 	0.059943 	0.043774 	 0.003193 
0.157372 	0.074576 	0.054649 	0.036661 	 0.002959 
0.134293 	0.093309 	0.066255 	0.047573 	 0.003487 
0.196451 	0.066378 	0.049474 	0.035683 	 0.003079 
0.167434 	0.071266 	0.051564 	0.038387 	 0.003096 
0.191735 	0.081863 	0.057525 	0.047535 	 0.004066 
