di 	gli 	gal 	gos3 	 gos4 
0.197968 	0.072342 	0.050834 	0.044565 	 0.002630 
0.216417 	0.070006 	0.048465 	0.045994 	 0.003246 
0.217377 	0.075895 	0.051973 	0.049821 	 0.002629 
0.214730 	0.071038 	0.048540 	0.047596 	 0.002206 
0.202409 	0.087179 	0.061263 	0.052028 	 0.002995 
0.241464 	0.074642 	0.050494 	0.052492 	 0.002866 
0.232328 	0.070227 	0.047181 	0.049162 	 0.002022 
0.182695 	0.072177 	0.050221 	0.044989 	 0.001175 
0.207194 	0.073811 	0.050729 	0.048101 	 0.002641 
0.177868 	0.070781 	0.049963 	0.040801 	 0.001237 
0.220692 	0.072302 	0.049017 	0.049138 	 0.002209 
0.206397 	0.061069 	0.041351 	0.043275 	 0.001215 
0.191903 	0.076911 	0.053134 	0.048350 	 0.002533 
0.216832 	0.086643 	0.059402 	0.056498 	 0.004035 
0.200387 	0.087324 	0.060451 	0.054520 	 0.003100 
0.208476 	0.069600 	0.047384 	0.047393 	 0.002072 
0.221015 	0.082853 	0.056970 	0.053683 	 0.003147 
0.213010 	0.075392 	0.051695 	0.049817 	 0.002907 
0.197707 	0.076055 	0.052304 	0.050200 	 0.002120 
0.217582 	0.084705 	0.057710 	0.057239 	 0.003467 
0.250708 	0.094977 	0.064550 	0.064798 	 0.004714 
0.216779 	0.092084 	0.063253 	0.059143 	 0.004287 
0.158357 	0.096797 	0.068334 	0.055603 	 0.003896 
0.220612 	0.102296 	0.070626 	0.064419 	 0.005058 
0.217125 	0.098703 	0.068340 	0.061919 	 0.004830 
0.225180 	0.088641 	0.060749 	0.058373 	 0.003567 
0.188760 	0.081821 	0.056882 	0.050936 	 0.003311 
0.240769 	0.095002 	0.064376 	0.063919 	 0.005054 
0.231999 	0.097447 	0.066636 	0.063139 	 0.005015 
0.202874 	0.080042 	0.055329 	0.051507 	 0.002926 
0.216938 	0.085960 	0.058558 	0.057342 	 0.004340 
0.217502 	0.083406 	0.056826 	0.055847 	 0.003790 
0.208259 	0.076970 	0.053277 	0.048734 	 0.003312 
0.194882 	0.086088 	0.059683 	0.052557 	 0.003881 
0.165720 	0.074547 	0.052766 	0.043336 	 0.002187 
0.233900 	0.074712 	0.050064 	0.052772 	 0.003569 
0.191443 	0.076694 	0.053814 	0.045347 	 0.003157 
0.228088 	0.080318 	0.054845 	0.053170 	 0.003643 
0.203353 	0.082813 	0.056844 	0.052730 	 0.003671 
0.211707 	0.084862 	0.057980 	0.054918 	 0.003812 
0.208328 	0.071972 	0.049282 	0.047813 	 0.002705 
0.224064 	0.086082 	0.058772 	0.055974 	 0.004176 
0.190272 	0.075951 	0.051881 	0.049831 	 0.002540 
0.173895 	0.078241 	0.054519 	0.047068 	 0.002732 
0.199909 	0.072863 	0.050215 	0.045557 	 0.003163 
0.216396 	0.081455 	0.055555 	0.053575 	 0.004030 
