di 	gli 	gal 	gos3 	 gos4 
0.313090 	-0.006345 	-0.002952 	0.000909 	 0.000064 
0.315122 	0.006294 	0.002857 	0.013988 	 0.000886 
0.233953 	0.051595 	0.038617 	0.027580 	 0.001531 
0.241662 	0.038773 	0.028766 	0.027436 	 0.000944 
0.233145 	0.055602 	0.040604 	0.031378 	 0.001593 
0.212465 	0.061149 	0.045153 	0.034669 	 0.002026 
0.254593 	0.045942 	0.032905 	0.035453 	 0.001548 
0.245521 	0.047488 	0.033522 	0.030899 	 0.001340 
0.250545 	0.049743 	0.035141 	0.035253 	 0.002490 
0.223964 	0.050151 	0.037448 	0.028350 	 0.001343 
0.251434 	0.063331 	0.043724 	0.040484 	 0.002905 
0.190164 	0.060990 	0.044537 	0.034976 	 0.001606 
0.215105 	0.067572 	0.048274 	0.042372 	 0.002762 
0.186870 	0.083317 	0.061138 	0.043828 	 0.003960 
0.206213 	0.065111 	0.046763 	0.040013 	 0.003087 
0.217726 	0.055124 	0.039531 	0.036823 	 0.001614 
0.181953 	0.073272 	0.053542 	0.038699 	 0.002287 
0.202646 	0.065172 	0.047015 	0.039367 	 0.002684 
0.200936 	0.067845 	0.049238 	0.039649 	 0.003020 
0.210593 	0.063760 	0.046134 	0.037901 	 0.002682 
0.186247 	0.099434 	0.068750 	0.056741 	 0.004190 
0.219563 	0.052094 	0.038618 	0.027922 	 0.001867 
0.164586 	0.082190 	0.060408 	0.044936 	 0.003510 
0.187849 	0.084405 	0.061983 	0.043970 	 0.003642 
0.210741 	0.068424 	0.049103 	0.044973 	 0.003357 
0.220903 	0.062300 	0.044608 	0.040925 	 0.003040 
0.213360 	0.065887 	0.047301 	0.042893 	 0.003282 
0.154697 	0.083090 	0.059874 	0.046264 	 0.003324 
0.210509 	0.081170 	0.056671 	0.048844 	 0.003614 
0.193469 	0.052865 	0.040510 	0.029681 	 0.002084 
0.164769 	0.087162 	0.062448 	0.047628 	 0.003581 
0.185714 	0.072972 	0.052989 	0.040622 	 0.003408 
0.167882 	0.078530 	0.057935 	0.042422 	 0.003225 
0.198998 	0.075254 	0.053687 	0.044135 	 0.002973 
0.186191 	0.072336 	0.052585 	0.038299 	 0.003393 
0.199955 	0.068929 	0.050607 	0.039414 	 0.002881 
0.195332 	0.059428 	0.045131 	0.032568 	 0.003017 
0.179103 	0.083462 	0.057672 	0.049699 	 0.003166 
0.200606 	0.066622 	0.048023 	0.037973 	 0.002931 
0.189908 	0.086844 	0.060753 	0.051073 	 0.003436 
0.191008 	0.081192 	0.058226 	0.048601 	 0.003700 
0.189156 	0.085042 	0.061454 	0.041686 	 0.003014 
0.170119 	0.074641 	0.053132 	0.043156 	 0.003052 
0.200901 	0.076136 	0.055350 	0.038271 	 0.003219 
