di 	gli 	gal 	gos3 	 gos4 
0.304690 	0.001446 	0.001238 	0.015025 	 0.000946 
0.289221 	0.014537 	0.008969 	0.022684 	 0.001797 
0.225500 	0.055155 	0.040611 	0.033189 	 0.001984 
0.218789 	0.048712 	0.035450 	0.030459 	 0.001465 
0.242209 	0.061743 	0.045008 	0.037916 	 0.002833 
0.208559 	0.064678 	0.048119 	0.034508 	 0.002269 
0.253887 	0.050325 	0.034676 	0.037419 	 0.001376 
0.217030 	0.056844 	0.040655 	0.036814 	 0.001592 
0.242040 	0.051257 	0.035189 	0.039307 	 0.002269 
0.221015 	0.061985 	0.045332 	0.035331 	 0.002263 
0.247497 	0.058977 	0.041504 	0.038576 	 0.003123 
0.210945 	0.052012 	0.039476 	0.030567 	 0.001657 
0.204963 	0.075567 	0.054045 	0.044174 	 0.003357 
0.182532 	0.087764 	0.063703 	0.046274 	 0.004202 
0.202787 	0.068166 	0.048783 	0.041334 	 0.003321 
0.212886 	0.062600 	0.044392 	0.041483 	 0.002536 
0.166254 	0.083168 	0.060668 	0.042442 	 0.002423 
0.192107 	0.069823 	0.050559 	0.040841 	 0.002566 
0.192987 	0.073948 	0.052016 	0.045400 	 0.003087 
0.195297 	0.067299 	0.048119 	0.042069 	 0.003032 
0.201859 	0.096235 	0.067473 	0.054487 	 0.004104 
0.237516 	0.059576 	0.043599 	0.037655 	 0.003154 
0.142134 	0.085068 	0.062067 	0.045228 	 0.003467 
0.187639 	0.087265 	0.063299 	0.047634 	 0.004113 
0.198732 	0.079363 	0.055574 	0.050688 	 0.003683 
0.233981 	0.077187 	0.053734 	0.049994 	 0.004378 
0.181409 	0.078256 	0.057060 	0.045215 	 0.003864 
0.173946 	0.078105 	0.057645 	0.042087 	 0.003999 
0.217284 	0.076574 	0.053641 	0.047744 	 0.004308 
0.186877 	0.057168 	0.044057 	0.031523 	 0.003060 
0.156064 	0.085597 	0.061885 	0.046843 	 0.003983 
0.184670 	0.077128 	0.056501 	0.041978 	 0.003577 
0.167542 	0.079626 	0.059041 	0.039600 	 0.003111 
0.202260 	0.076363 	0.055261 	0.043473 	 0.003608 
0.178562 	0.068119 	0.050347 	0.035045 	 0.003057 
0.194503 	0.075360 	0.055236 	0.041935 	 0.003606 
0.182367 	0.070269 	0.051866 	0.036435 	 0.002948 
0.178809 	0.084520 	0.060073 	0.048196 	 0.003161 
0.199333 	0.067063 	0.048827 	0.039379 	 0.003331 
0.181360 	0.090840 	0.064391 	0.049892 	 0.004206 
0.192443 	0.078836 	0.056188 	0.045399 	 0.003757 
0.212352 	0.076764 	0.056769 	0.039768 	 0.003449 
0.147761 	0.085369 	0.061862 	0.043588 	 0.003310 
0.211468 	0.080470 	0.057515 	0.044449 	 0.003956 
0.200533 	0.077852 	0.056424 	0.042169 	 0.003622 
0.192905 	0.083067 	0.058338 	0.049372 	 0.003892 
0.198001 	0.082621 	0.057031 	0.050419 	 0.003812 
0.166132 	0.077879 	0.054616 	0.047120 	 0.003516 
0.204526 	0.058963 	0.044423 	0.032274 	 0.002884 
0.153802 	0.076076 	0.058130 	0.034676 	 0.002750 
0.193486 	0.063570 	0.046256 	0.039251 	 0.003297 
