di 	gli 	gal 	gos3 	 gos4 
0.282286 	0.012560 	0.009319 	0.010655 	 0.000917 
0.298934 	0.011118 	0.005317 	0.016580 	 0.001102 
0.235216 	0.045188 	0.033657 	0.026444 	 0.001476 
0.239324 	0.037511 	0.027408 	0.023807 	 0.000624 
0.249430 	0.037297 	0.028073 	0.023781 	 0.000808 
0.215143 	0.059207 	0.043146 	0.034882 	 0.001905 
0.255536 	0.043585 	0.031768 	0.029539 	 0.001226 
0.242276 	0.044115 	0.031715 	0.030087 	 0.001275 
0.248311 	0.050733 	0.035329 	0.038376 	 0.002639 
0.227772 	0.052872 	0.039447 	0.030562 	 0.001542 
0.257333 	0.049534 	0.035503 	0.031002 	 0.002106 
0.186123 	0.058720 	0.042405 	0.032526 	 0.001568 
0.219337 	0.061379 	0.045111 	0.035002 	 0.002192 
0.191786 	0.082579 	0.060538 	0.040152 	 0.003758 
0.204833 	0.057670 	0.042620 	0.032268 	 0.002427 
0.204740 	0.063408 	0.045259 	0.039275 	 0.002068 
0.192195 	0.066502 	0.048312 	0.036749 	 0.002253 
0.197608 	0.069243 	0.050580 	0.041531 	 0.002760 
0.198058 	0.070219 	0.050054 	0.041472 	 0.002803 
0.209204 	0.068405 	0.048320 	0.041315 	 0.002763 
0.167775 	0.103847 	0.071816 	0.060004 	 0.004717 
0.215891 	0.056608 	0.042960 	0.027919 	 0.002166 
0.176335 	0.078456 	0.056484 	0.044560 	 0.003275 
0.185731 	0.080107 	0.058637 	0.042337 	 0.003363 
0.217806 	0.059832 	0.042353 	0.041884 	 0.002965 
0.219123 	0.057811 	0.041081 	0.035896 	 0.002669 
0.225045 	0.061189 	0.043851 	0.041379 	 0.003341 
0.168533 	0.072121 	0.052487 	0.040558 	 0.003296 
0.215061 	0.073368 	0.051777 	0.042505 	 0.003167 
0.188964 	0.056098 	0.041212 	0.031976 	 0.002334 
0.179648 	0.080233 	0.057378 	0.043044 	 0.003229 
0.191230 	0.067838 	0.048439 	0.040317 	 0.003097 
0.175634 	0.071148 	0.052293 	0.037825 	 0.002686 
0.213874 	0.066577 	0.048149 	0.036899 	 0.002716 
0.190623 	0.070650 	0.050553 	0.037689 	 0.003090 
0.211646 	0.064828 	0.047500 	0.037507 	 0.002520 
0.209544 	0.050386 	0.037686 	0.028704 	 0.002343 
0.185698 	0.073048 	0.052000 	0.045065 	 0.002657 
0.193791 	0.063631 	0.046053 	0.035820 	 0.002637 
0.177032 	0.090511 	0.063239 	0.050095 	 0.003554 
0.194650 	0.078505 	0.055577 	0.045115 	 0.003335 
0.189422 	0.081308 	0.058773 	0.040902 	 0.003079 
0.177917 	0.080852 	0.056495 	0.047608 	 0.003113 
0.204793 	0.073629 	0.053274 	0.037706 	 0.003348 
0.198924 	0.067239 	0.048927 	0.037263 	 0.002537 
0.194052 	0.072124 	0.051640 	0.040722 	 0.002725 
0.194697 	0.074826 	0.053095 	0.043659 	 0.003508 
0.171979 	0.083294 	0.057797 	0.051725 	 0.003984 
0.201124 	0.055656 	0.041962 	0.027783 	 0.001957 
0.134510 	0.085770 	0.063266 	0.039202 	 0.002566 
0.177545 	0.076384 	0.054118 	0.045476 	 0.003289 
0.188396 	0.067322 	0.047117 	0.041934 	 0.002834 
0.194844 	0.068055 	0.048680 	0.040360 	 0.002741 
0.185594 	0.075812 	0.054310 	0.043782 	 0.003067 
0.190678 	0.063759 	0.047190 	0.035846 	 0.002639 
0.202095 	0.058154 	0.042302 	0.035160 	 0.002212 
0.180013 	0.078978 	0.056553 	0.043256 	 0.002617 
0.162669 	0.078708 	0.056539 	0.039799 	 0.003111 
0.157445 	0.082736 	0.059795 	0.040116 	 0.002275 
0.182550 	0.089403 	0.061557 	0.052766 	 0.003787 
0.185004 	0.076879 	0.054048 	0.045004 	 0.003137 
0.170395 	0.079675 	0.057936 	0.042595 	 0.003465 
0.152609 	0.079319 	0.057185 	0.038617 	 0.002810 
0.151676 	0.081318 	0.058297 	0.044671 	 0.003342 
0.137120 	0.080060 	0.058544 	0.039273 	 0.002849 
0.169270 	0.074777 	0.053895 	0.040860 	 0.003808 
0.171100 	0.073795 	0.054377 	0.037157 	 0.002968 
0.170472 	0.080543 	0.057165 	0.042901 	 0.003601 
0.169202 	0.076042 	0.055526 	0.038674 	 0.003082 
0.172204 	0.070805 	0.051409 	0.038225 	 0.002985 
0.154256 	0.080994 	0.057598 	0.046257 	 0.003487 
0.186255 	0.063243 	0.046448 	0.035973 	 0.002397 
0.153059 	0.089769 	0.063733 	0.049351 	 0.003735 
0.185047 	0.080115 	0.056599 	0.045249 	 0.003562 
0.153720 	0.088482 	0.063184 	0.043524 	 0.003575 
0.166712 	0.076935 	0.055344 	0.041576 	 0.002845 
0.178393 	0.073354 	0.053541 	0.039178 	 0.003472 
0.179641 	0.072289 	0.052840 	0.037766 	 0.003167 
0.135276 	0.084928 	0.062394 	0.039349 	 0.002974 
0.153216 	0.081412 	0.060273 	0.038675 	 0.003336 
0.174192 	0.076562 	0.054654 	0.044057 	 0.003078 
0.149677 	0.079917 	0.056955 	0.043748 	 0.003389 
0.150066 	0.084798 	0.061329 	0.042693 	 0.003755 
0.171163 	0.068190 	0.050125 	0.034730 	 0.002755 
0.150309 	0.086800 	0.063463 	0.043026 	 0.003161 
0.140357 	0.073094 	0.054566 	0.032708 	 0.002282 
0.178119 	0.080027 	0.056288 	0.050338 	 0.003515 
0.144703 	0.097622 	0.069841 	0.051881 	 0.003527 
0.182228 	0.075059 	0.053568 	0.041858 	 0.003201 
0.162763 	0.081718 	0.058928 	0.044364 	 0.002566 
0.154476 	0.080960 	0.058833 	0.041144 	 0.003067 
0.144120 	0.082816 	0.060121 	0.042134 	 0.003300 
0.123118 	0.102393 	0.073970 	0.050475 	 0.004215 
0.175866 	0.092547 	0.065173 	0.050723 	 0.004178 
0.129797 	0.101631 	0.073278 	0.050698 	 0.004424 
0.136450 	0.105960 	0.075733 	0.053612 	 0.004460 
0.143509 	0.097538 	0.068380 	0.054105 	 0.004606 
0.173160 	0.064369 	0.048404 	0.030839 	 0.002846 
0.169363 	0.075820 	0.055041 	0.039085 	 0.003367 
0.163042 	0.073854 	0.053836 	0.037227 	 0.003040 
0.165730 	0.074975 	0.056140 	0.032984 	 0.003252 
0.159928 	0.090421 	0.063662 	0.049021 	 0.003745 
0.141953 	0.098921 	0.069027 	0.055586 	 0.004635 
0.161172 	0.085404 	0.061526 	0.041833 	 0.003281 
0.143930 	0.078577 	0.057656 	0.038015 	 0.003239 
0.153739 	0.101963 	0.072049 	0.055075 	 0.004649 
0.169398 	0.086937 	0.062607 	0.046973 	 0.003936 
0.169961 	0.072416 	0.051766 	0.042306 	 0.003736 
0.115969 	0.095702 	0.067711 	0.047392 	 0.003224 
0.150475 	0.087426 	0.063476 	0.042892 	 0.004077 
0.146383 	0.112260 	0.077867 	0.057953 	 0.004508 
0.134941 	0.096268 	0.068672 	0.049101 	 0.004173 
0.121404 	0.087871 	0.065616 	0.038626 	 0.003821 
0.122256 	0.102129 	0.072954 	0.050394 	 0.003890 
0.125770 	0.107868 	0.076953 	0.052991 	 0.004748 
0.106923 	0.106998 	0.076961 	0.052535 	 0.004729 
0.121233 	0.099556 	0.070839 	0.051341 	 0.004041 
0.127333 	0.107030 	0.076679 	0.053267 	 0.004374 
0.161182 	0.089519 	0.064143 	0.044838 	 0.003834 
0.115182 	0.105563 	0.076500 	0.050802 	 0.003732 
0.120738 	0.107450 	0.076282 	0.053227 	 0.004194 
0.134987 	0.095274 	0.068962 	0.042837 	 0.004163 
0.150456 	0.074218 	0.055650 	0.031575 	 0.002630 
0.111419 	0.086464 	0.064279 	0.035776 	 0.002842 
0.148279 	0.096356 	0.069315 	0.048513 	 0.003841 
0.133084 	0.094451 	0.068585 	0.044472 	 0.003586 
