di 	gli 	gal 	gos3 	 gos4 
0.228206 	0.063384 	0.045516 	0.033626 	 0.002600 
0.238512 	0.058654 	0.041511 	0.033553 	 0.002678 
0.214415 	0.077305 	0.054435 	0.043063 	 0.002658 
0.209449 	0.073373 	0.052193 	0.038780 	 0.002359 
0.215978 	0.078827 	0.056617 	0.041931 	 0.002873 
0.224534 	0.073940 	0.051950 	0.040477 	 0.002677 
0.230881 	0.074999 	0.052318 	0.040986 	 0.002494 
0.190384 	0.073892 	0.052276 	0.040949 	 0.001366 
0.226913 	0.072916 	0.051385 	0.043264 	 0.003103 
0.192377 	0.072850 	0.053047 	0.034058 	 0.001838 
0.234660 	0.074044 	0.051599 	0.042112 	 0.002892 
0.202994 	0.072358 	0.051905 	0.036372 	 0.002348 
0.176008 	0.088994 	0.062147 	0.048686 	 0.003082 
0.173676 	0.100366 	0.071004 	0.052331 	 0.004573 
0.193169 	0.089417 	0.062337 	0.050592 	 0.003389 
0.181913 	0.083725 	0.058807 	0.045149 	 0.002783 
0.179234 	0.084628 	0.059766 	0.043913 	 0.002494 
0.193928 	0.082971 	0.058610 	0.044766 	 0.003199 
0.185427 	0.091810 	0.064577 	0.049713 	 0.003448 
0.210948 	0.091482 	0.063435 	0.053578 	 0.004189 
0.243311 	0.090880 	0.062659 	0.055069 	 0.004537 
0.245823 	0.080364 	0.056257 	0.052063 	 0.004192 
0.102333 	0.116032 	0.083366 	0.053011 	 0.004744 
0.194473 	0.100775 	0.071121 	0.056225 	 0.004772 
0.201294 	0.095288 	0.066772 	0.052472 	 0.004487 
0.241060 	0.083451 	0.058290 	0.049182 	 0.003834 
0.152386 	0.091684 	0.065460 	0.047081 	 0.003562 
0.198776 	0.094599 	0.065975 	0.052114 	 0.004631 
0.228926 	0.087619 	0.060592 	0.055099 	 0.004487 
0.178354 	0.085783 	0.061400 	0.043046 	 0.003299 
0.159170 	0.097615 	0.068289 	0.052503 	 0.004215 
0.190550 	0.091289 	0.064329 	0.048479 	 0.004273 
0.170479 	0.081852 	0.059647 	0.037104 	 0.003239 
0.166932 	0.092592 	0.065159 	0.050584 	 0.003742 
0.154394 	0.092059 	0.066644 	0.043933 	 0.003557 
0.220802 	0.081750 	0.057044 	0.045561 	 0.004029 
0.180926 	0.081256 	0.059209 	0.039004 	 0.003495 
0.211415 	0.076065 	0.053200 	0.043425 	 0.003081 
0.200522 	0.082271 	0.057537 	0.045116 	 0.003630 
0.159465 	0.098109 	0.068384 	0.052206 	 0.003874 
0.193029 	0.087750 	0.061836 	0.047370 	 0.003737 
0.209115 	0.085578 	0.059736 	0.048673 	 0.003777 
0.170893 	0.091529 	0.063427 	0.052086 	 0.003545 
0.189576 	0.090081 	0.063379 	0.048773 	 0.003976 
0.180562 	0.085827 	0.061515 	0.042266 	 0.003897 
0.175311 	0.091886 	0.063655 	0.052403 	 0.003914 
0.186941 	0.088404 	0.062220 	0.047678 	 0.003939 
