di 	gli 	gal 	gos3 	 gos4 
0.281892 	0.020459 	0.014417 	0.014305 	 0.001194 
0.283335 	0.011635 	0.006615 	0.012378 	 0.000632 
0.232686 	0.044769 	0.033568 	0.023937 	 0.001484 
0.235781 	0.033889 	0.025355 	0.020604 	 0.000354 
0.263697 	0.035199 	0.026054 	0.024255 	 0.001039 
0.216073 	0.054209 	0.040306 	0.031744 	 0.001731 
0.251980 	0.046403 	0.032838 	0.030842 	 0.001352 
0.237896 	0.047918 	0.034617 	0.031552 	 0.001565 
0.242923 	0.051087 	0.035603 	0.038385 	 0.002494 
0.229810 	0.054997 	0.040447 	0.033002 	 0.001680 
0.252624 	0.051080 	0.036655 	0.031541 	 0.002265 
0.183780 	0.055180 	0.040307 	0.030778 	 0.001626 
0.217513 	0.059132 	0.043114 	0.036010 	 0.002201 
0.183033 	0.081546 	0.060117 	0.041020 	 0.003925 
0.196285 	0.064909 	0.047379 	0.035096 	 0.002588 
0.194201 	0.064193 	0.046006 	0.039600 	 0.001920 
0.198106 	0.060499 	0.044493 	0.032622 	 0.001710 
0.203368 	0.068599 	0.049512 	0.040595 	 0.002685 
0.201458 	0.069381 	0.049922 	0.040046 	 0.002655 
0.203726 	0.068219 	0.048749 	0.040245 	 0.002816 
0.175891 	0.094751 	0.066020 	0.056069 	 0.004415 
0.209960 	0.050997 	0.039868 	0.024188 	 0.001737 
0.189070 	0.070648 	0.051984 	0.040932 	 0.003081 
0.188699 	0.077931 	0.056858 	0.041887 	 0.003300 
0.224525 	0.059072 	0.041773 	0.042154 	 0.003347 
0.224748 	0.056467 	0.040536 	0.035688 	 0.002739 
0.226493 	0.060490 	0.043412 	0.042273 	 0.003213 
0.178165 	0.072243 	0.052257 	0.041075 	 0.003434 
0.210586 	0.071877 	0.051133 	0.040959 	 0.003189 
0.194638 	0.058430 	0.043422 	0.032560 	 0.002506 
0.168297 	0.082125 	0.059362 	0.041719 	 0.003166 
0.190417 	0.071478 	0.051213 	0.041529 	 0.003539 
0.186518 	0.069450 	0.051617 	0.037087 	 0.002603 
0.204228 	0.064926 	0.047731 	0.035302 	 0.002633 
0.183887 	0.067639 	0.049133 	0.034288 	 0.002987 
0.215183 	0.060144 	0.044587 	0.034670 	 0.002437 
0.205967 	0.050875 	0.038321 	0.028202 	 0.002193 
0.204004 	0.069560 	0.048741 	0.044320 	 0.002760 
0.190431 	0.067316 	0.048659 	0.039315 	 0.003058 
0.171023 	0.089201 	0.062802 	0.047762 	 0.003538 
0.203682 	0.074367 	0.053368 	0.043265 	 0.003066 
0.188344 	0.080071 	0.058002 	0.039968 	 0.002911 
0.161745 	0.083068 	0.058928 	0.047527 	 0.003028 
0.202152 	0.075924 	0.054627 	0.039456 	 0.003443 
0.193228 	0.069404 	0.050213 	0.037794 	 0.002536 
0.180685 	0.080828 	0.057530 	0.045216 	 0.003056 
0.182278 	0.077306 	0.055080 	0.043225 	 0.003577 
0.162076 	0.083473 	0.058097 	0.051259 	 0.003959 
0.192329 	0.054499 	0.041312 	0.025974 	 0.001700 
0.139299 	0.085181 	0.062712 	0.040829 	 0.002691 
0.173263 	0.074641 	0.053529 	0.042241 	 0.003268 
0.198050 	0.063217 	0.044650 	0.040709 	 0.002609 
0.190941 	0.075222 	0.052977 	0.045040 	 0.003331 
0.192579 	0.072915 	0.051845 	0.043599 	 0.003277 
0.180783 	0.063330 	0.046812 	0.034758 	 0.002424 
0.191229 	0.064466 	0.046455 	0.037273 	 0.002321 
0.184593 	0.076097 	0.054315 	0.042167 	 0.002595 
0.173722 	0.073266 	0.053566 	0.037741 	 0.002926 
0.159393 	0.083659 	0.060802 	0.040785 	 0.002415 
0.179121 	0.085789 	0.059554 	0.050631 	 0.003740 
0.180547 	0.078064 	0.054818 	0.045239 	 0.003264 
0.175888 	0.075982 	0.055033 	0.042256 	 0.003313 
0.150850 	0.081017 	0.058297 	0.041502 	 0.002858 
0.151593 	0.083069 	0.058931 	0.044649 	 0.003287 
0.148879 	0.076381 	0.055728 	0.036920 	 0.002860 
0.171859 	0.077579 	0.055283 	0.043273 	 0.004219 
0.168318 	0.076515 	0.056082 	0.039372 	 0.003130 
0.171201 	0.080199 	0.056804 	0.044068 	 0.003714 
0.175408 	0.073692 	0.054255 	0.038396 	 0.003009 
0.174104 	0.066953 	0.049020 	0.036807 	 0.002624 
0.148080 	0.081134 	0.057798 	0.045211 	 0.003423 
0.180685 	0.062015 	0.045714 	0.035331 	 0.002337 
0.169501 	0.079602 	0.057084 	0.043716 	 0.003596 
0.187666 	0.076257 	0.054347 	0.042353 	 0.003487 
0.152061 	0.089612 	0.064116 	0.044184 	 0.003864 
0.180811 	0.071593 	0.051538 	0.040595 	 0.002666 
0.165419 	0.080308 	0.058361 	0.040813 	 0.003783 
0.174159 	0.071448 	0.052198 	0.037387 	 0.003056 
0.148706 	0.082282 	0.060563 	0.039733 	 0.003004 
0.148764 	0.079781 	0.059157 	0.036199 	 0.003149 
0.172995 	0.076003 	0.054312 	0.042837 	 0.003215 
0.161614 	0.071238 	0.051376 	0.039269 	 0.003037 
0.158535 	0.083124 	0.060187 	0.041976 	 0.003895 
0.158303 	0.073094 	0.053394 	0.036918 	 0.002672 
0.151596 	0.083644 	0.061265 	0.041984 	 0.002966 
0.150515 	0.068632 	0.051450 	0.031251 	 0.002186 
0.163518 	0.082317 	0.057914 	0.048891 	 0.003494 
0.151149 	0.096743 	0.068415 	0.051807 	 0.003703 
0.183414 	0.076029 	0.054260 	0.042772 	 0.003464 
