di 	gli 	gal 	gos3 	 gos4 
0.305665 	-0.001911 	-0.000413 	0.003631 	 0.000182 
0.315587 	0.005625 	0.002375 	0.011965 	 0.000842 
0.233430 	0.049724 	0.037512 	0.025781 	 0.001655 
0.242995 	0.039327 	0.028902 	0.026505 	 0.000734 
0.228355 	0.052247 	0.038527 	0.030302 	 0.001382 
0.215145 	0.062026 	0.045762 	0.034957 	 0.001855 
0.250668 	0.052727 	0.037423 	0.033041 	 0.001425 
0.247334 	0.050805 	0.036066 	0.032872 	 0.001176 
0.245278 	0.051478 	0.036311 	0.037096 	 0.002285 
0.222923 	0.050092 	0.037260 	0.029071 	 0.001293 
0.250803 	0.060797 	0.042241 	0.038563 	 0.002716 
0.192553 	0.056254 	0.041630 	0.033212 	 0.001567 
0.212750 	0.068269 	0.048611 	0.040430 	 0.002416 
0.186898 	0.083649 	0.060902 	0.042593 	 0.003780 
0.203490 	0.068129 	0.049034 	0.037832 	 0.002858 
0.216027 	0.054556 	0.039203 	0.035490 	 0.001557 
0.182071 	0.073149 	0.053524 	0.037618 	 0.002336 
0.200332 	0.070342 	0.050448 	0.040965 	 0.002660 
0.198541 	0.070082 	0.050395 	0.039943 	 0.002870 
0.211521 	0.064974 	0.047093 	0.037094 	 0.002684 
0.182609 	0.096227 	0.066727 	0.055826 	 0.004310 
0.215470 	0.053890 	0.039998 	0.029764 	 0.001821 
0.168727 	0.080511 	0.059425 	0.043814 	 0.003498 
0.190987 	0.082794 	0.060815 	0.042211 	 0.003688 
0.211388 	0.064349 	0.046555 	0.041384 	 0.003299 
0.219241 	0.059900 	0.043037 	0.039957 	 0.002892 
0.220009 	0.066471 	0.047442 	0.043789 	 0.003143 
0.158026 	0.078791 	0.057255 	0.043020 	 0.003629 
0.217073 	0.076516 	0.053770 	0.045860 	 0.003683 
0.186923 	0.057323 	0.043426 	0.031582 	 0.001993 
0.168517 	0.083602 	0.060013 	0.044494 	 0.003523 
0.183024 	0.071209 	0.051950 	0.039590 	 0.003180 
0.172594 	0.077117 	0.057423 	0.040489 	 0.003147 
0.202826 	0.067521 	0.048533 	0.039663 	 0.002705 
0.187606 	0.071143 	0.051465 	0.038490 	 0.003268 
0.202234 	0.069782 	0.051275 	0.038690 	 0.002848 
0.197728 	0.060734 	0.046081 	0.031643 	 0.002513 
0.181451 	0.086009 	0.059626 	0.049456 	 0.003102 
0.197911 	0.063752 	0.046369 	0.037829 	 0.002934 
0.192933 	0.080968 	0.056858 	0.047631 	 0.003508 
0.193337 	0.080043 	0.057669 	0.046898 	 0.003536 
0.187599 	0.078646 	0.057270 	0.039580 	 0.003137 
0.176292 	0.073974 	0.052384 	0.044426 	 0.002893 
0.199552 	0.074621 	0.054366 	0.038809 	 0.002965 
0.184279 	0.077877 	0.056133 	0.042809 	 0.003057 
0.182920 	0.080196 	0.057577 	0.043770 	 0.003087 
0.198421 	0.076849 	0.054003 	0.045766 	 0.003604 
0.178284 	0.081705 	0.056643 	0.051466 	 0.003854 
0.197835 	0.055500 	0.042128 	0.028736 	 0.001915 
0.139888 	0.083782 	0.061619 	0.036083 	 0.002233 
0.178429 	0.078429 	0.055961 	0.045293 	 0.003344 
0.197105 	0.069968 	0.049038 	0.041369 	 0.002588 
0.188294 	0.076023 	0.054257 	0.042963 	 0.003177 
0.186428 	0.076927 	0.054599 	0.043811 	 0.003047 
0.184680 	0.071067 	0.051263 	0.041127 	 0.002919 
0.194661 	0.065916 	0.047753 	0.038465 	 0.002561 
0.178659 	0.081184 	0.057644 	0.045386 	 0.003015 
0.164360 	0.079636 	0.057614 	0.039880 	 0.003003 
0.154696 	0.086011 	0.062638 	0.041522 	 0.002250 
0.188873 	0.083127 	0.057010 	0.051790 	 0.003604 
0.187963 	0.071028 	0.050608 	0.044351 	 0.003107 
0.171967 	0.084619 	0.060730 	0.044616 	 0.003304 
0.160352 	0.075284 	0.054239 	0.038814 	 0.002729 
0.154443 	0.085895 	0.060683 	0.048450 	 0.003496 
0.140080 	0.079301 	0.058525 	0.037570 	 0.002914 
0.158700 	0.079996 	0.057447 	0.042948 	 0.003871 
0.169285 	0.077391 	0.056629 	0.039613 	 0.003239 
0.180316 	0.073930 	0.052311 	0.041219 	 0.002940 
0.170246 	0.078462 	0.057432 	0.039569 	 0.003010 
0.166183 	0.071567 	0.053545 	0.038013 	 0.002949 
0.149477 	0.085785 	0.060855 	0.046823 	 0.003568 
0.191323 	0.062006 	0.045173 	0.037257 	 0.002483 
0.161259 	0.084252 	0.058719 	0.046379 	 0.003336 
0.197698 	0.074678 	0.053328 	0.041942 	 0.003417 
0.155910 	0.089887 	0.064173 	0.044465 	 0.003701 
0.175655 	0.078692 	0.056198 	0.043850 	 0.003010 
0.178787 	0.074578 	0.054897 	0.037774 	 0.003485 
0.175636 	0.071935 	0.052639 	0.037034 	 0.003166 
0.144083 	0.085221 	0.062133 	0.041575 	 0.003203 
0.149725 	0.088629 	0.065031 	0.040044 	 0.003603 
0.174969 	0.073351 	0.052198 	0.041939 	 0.002892 
0.161112 	0.075178 	0.054893 	0.039840 	 0.003256 
0.147636 	0.093945 	0.067087 	0.046931 	 0.004234 
0.178015 	0.068827 	0.050255 	0.035516 	 0.002761 
0.151188 	0.084723 	0.061762 	0.039341 	 0.002817 
0.139064 	0.082804 	0.060996 	0.035596 	 0.002693 
0.184569 	0.079879 	0.055973 	0.050300 	 0.003623 
0.146119 	0.102533 	0.071348 	0.054338 	 0.003993 
0.188182 	0.080663 	0.057319 	0.044436 	 0.003502 
0.161696 	0.081324 	0.059290 	0.042624 	 0.002862 
0.155701 	0.077503 	0.057069 	0.039285 	 0.003102 
0.149709 	0.085977 	0.061978 	0.043250 	 0.003398 
0.127721 	0.102918 	0.074596 	0.049280 	 0.004604 
0.170449 	0.088430 	0.061328 	0.051475 	 0.003835 
0.125796 	0.111231 	0.078799 	0.056565 	 0.004970 
0.146617 	0.105655 	0.075552 	0.053955 	 0.004642 
0.147424 	0.100733 	0.070617 	0.055944 	 0.004869 
0.176435 	0.068489 	0.052167 	0.032317 	 0.003157 
0.165117 	0.080986 	0.059238 	0.040290 	 0.003574 
0.167377 	0.077726 	0.056712 	0.040722 	 0.003396 
0.163341 	0.079008 	0.058853 	0.034740 	 0.003160 
0.164114 	0.085619 	0.060574 	0.047073 	 0.003474 
0.139172 	0.098465 	0.068929 	0.054277 	 0.004309 
0.160787 	0.090466 	0.066189 	0.042141 	 0.003476 
0.147675 	0.079898 	0.058701 	0.037793 	 0.003321 
0.153690 	0.095975 	0.068012 	0.051457 	 0.004509 
0.174595 	0.089601 	0.063174 	0.047219 	 0.003992 
0.171070 	0.074144 	0.053827 	0.040591 	 0.003441 
0.130809 	0.085634 	0.061412 	0.043213 	 0.002898 
0.151380 	0.088234 	0.063954 	0.044219 	 0.004185 
0.137511 	0.112993 	0.079603 	0.056422 	 0.004582 
0.136850 	0.097145 	0.068793 	0.048563 	 0.004093 
0.125062 	0.086314 	0.065078 	0.035474 	 0.003753 
0.118701 	0.105904 	0.075770 	0.049933 	 0.003898 
0.124903 	0.105900 	0.075772 	0.051435 	 0.004798 
0.110126 	0.105004 	0.075558 	0.048256 	 0.004412 
0.124625 	0.103687 	0.073440 	0.052230 	 0.004137 
0.116315 	0.117987 	0.083683 	0.057682 	 0.004937 
0.163132 	0.086601 	0.063119 	0.042181 	 0.003746 
0.105634 	0.110870 	0.079051 	0.053293 	 0.003647 
0.122538 	0.105750 	0.076105 	0.051155 	 0.004334 
0.137522 	0.088871 	0.065611 	0.038468 	 0.003907 
0.152104 	0.074945 	0.057532 	0.030775 	 0.002798 
0.122469 	0.089299 	0.066546 	0.037509 	 0.003163 
0.161286 	0.091909 	0.064752 	0.046576 	 0.003734 
0.141708 	0.092723 	0.068233 	0.042124 	 0.003685 
0.130349 	0.086102 	0.062382 	0.039845 	 0.002833 
0.138207 	0.099278 	0.071213 	0.047552 	 0.004144 
0.127516 	0.085440 	0.063797 	0.035913 	 0.003080 
0.120961 	0.099478 	0.072487 	0.043404 	 0.003907 
0.122050 	0.093354 	0.068550 	0.039024 	 0.003052 
0.126426 	0.095659 	0.070248 	0.039458 	 0.003511 
0.124064 	0.097696 	0.071243 	0.042208 	 0.003923 
0.110058 	0.093926 	0.069498 	0.038735 	 0.002994 
0.153925 	0.087776 	0.063604 	0.043898 	 0.004383 
0.117168 	0.087205 	0.064507 	0.035945 	 0.003348 
0.107497 	0.095248 	0.071009 	0.039340 	 0.003665 
0.131895 	0.095172 	0.068110 	0.047101 	 0.004119 
0.101794 	0.104525 	0.076703 	0.043267 	 0.003897 
0.126655 	0.102574 	0.073010 	0.048552 	 0.004062 
0.142600 	0.094986 	0.067822 	0.046189 	 0.003802 
0.149021 	0.083223 	0.061418 	0.036546 	 0.003486 
0.107081 	0.101655 	0.074543 	0.039894 	 0.003521 
0.099296 	0.104783 	0.077594 	0.041096 	 0.004000 
0.131175 	0.079928 	0.059691 	0.036078 	 0.003094 
0.109518 	0.092227 	0.068204 	0.038755 	 0.003298 
0.115133 	0.084856 	0.063769 	0.031831 	 0.002187 
0.088449 	0.103320 	0.076410 	0.039173 	 0.003395 
0.110952 	0.104951 	0.075374 	0.047482 	 0.004379 
0.095273 	0.115204 	0.082823 	0.051227 	 0.004451 
0.095367 	0.108409 	0.078585 	0.046851 	 0.003186 
0.094575 	0.118303 	0.085356 	0.051477 	 0.003915 
0.128542 	0.091162 	0.066072 	0.041043 	 0.003479 
0.132140 	0.109564 	0.077634 	0.054095 	 0.004861 
0.176702 	0.080066 	0.057647 	0.041416 	 0.003813 
0.146463 	0.091789 	0.067164 	0.042173 	 0.003833 
0.114176 	0.103649 	0.075868 	0.042654 	 0.003814 
0.130320 	0.085765 	0.064350 	0.034958 	 0.003003 
0.109225 	0.118817 	0.085488 	0.050195 	 0.004507 
0.115264 	0.110572 	0.079986 	0.049452 	 0.004695 
0.135967 	0.089214 	0.064311 	0.042412 	 0.003153 
0.102860 	0.105378 	0.076482 	0.045474 	 0.003900 
0.147954 	0.088189 	0.063404 	0.041061 	 0.003539 
0.147003 	0.097082 	0.069221 	0.047420 	 0.004108 
0.141025 	0.104023 	0.074273 	0.047605 	 0.003678 
0.105315 	0.112891 	0.080257 	0.053852 	 0.004492 
0.128671 	0.092148 	0.067132 	0.039498 	 0.003430 
0.132926 	0.082189 	0.062016 	0.032221 	 0.002832 
0.126279 	0.103820 	0.073274 	0.050613 	 0.003888 
0.118126 	0.097946 	0.069825 	0.044178 	 0.003509 
0.118662 	0.110735 	0.078353 	0.053606 	 0.004349 
0.093997 	0.113800 	0.082893 	0.045551 	 0.003881 
0.109931 	0.120057 	0.086223 	0.054026 	 0.005629 
0.114607 	0.093856 	0.070226 	0.035111 	 0.003193 
0.135379 	0.101152 	0.072614 	0.047720 	 0.003915 
0.125688 	0.086292 	0.063615 	0.035878 	 0.002663 
0.130907 	0.098992 	0.071391 	0.044765 	 0.003596 
0.121514 	0.107287 	0.077056 	0.048222 	 0.004416 
0.115186 	0.101618 	0.074521 	0.043091 	 0.003362 
0.089632 	0.117829 	0.084953 	0.051953 	 0.004803 
0.151376 	0.105818 	0.075026 	0.051356 	 0.004660 
0.096130 	0.104542 	0.076273 	0.037732 	 0.002640 
0.106762 	0.111657 	0.080423 	0.048683 	 0.004428 
0.110035 	0.107769 	0.077771 	0.046716 	 0.004099 
0.111359 	0.098464 	0.071959 	0.043928 	 0.004257 
0.114429 	0.109973 	0.078228 	0.051610 	 0.004695 
0.138701 	0.089287 	0.065567 	0.039493 	 0.003837 
0.090559 	0.114274 	0.081386 	0.053051 	 0.005066 
0.102826 	0.111701 	0.079748 	0.054634 	 0.004424 
0.081897 	0.114664 	0.083166 	0.049533 	 0.004375 
0.075850 	0.107136 	0.077928 	0.045292 	 0.004032 
0.128636 	0.102961 	0.073344 	0.051503 	 0.004382 
0.120920 	0.097349 	0.069607 	0.048451 	 0.004286 
0.098659 	0.113234 	0.080606 	0.053828 	 0.005069 
0.124892 	0.101011 	0.071818 	0.046519 	 0.004303 
0.104942 	0.111361 	0.080120 	0.048019 	 0.004459 
0.129451 	0.103155 	0.075614 	0.043202 	 0.004428 
0.130981 	0.106227 	0.074998 	0.052822 	 0.004871 
0.106598 	0.116787 	0.082721 	0.055091 	 0.004707 
0.105020 	0.107459 	0.077364 	0.045803 	 0.003855 
0.090609 	0.112947 	0.080192 	0.052119 	 0.004740 
0.106123 	0.113770 	0.081244 	0.050497 	 0.004451 
0.104993 	0.096680 	0.070896 	0.043959 	 0.003885 
0.083855 	0.117362 	0.085628 	0.045805 	 0.004282 
0.107506 	0.105284 	0.076472 	0.049953 	 0.004542 
0.102429 	0.115368 	0.081740 	0.052950 	 0.005046 
0.108733 	0.123350 	0.086575 	0.060888 	 0.005016 
0.097309 	0.099189 	0.071303 	0.045876 	 0.004235 
0.101970 	0.114437 	0.081136 	0.052495 	 0.004621 
0.090013 	0.109429 	0.077867 	0.049492 	 0.004204 
0.077559 	0.113802 	0.081949 	0.048685 	 0.003899 
0.126436 	0.093494 	0.068251 	0.040598 	 0.004051 
0.083557 	0.117612 	0.084945 	0.049703 	 0.004348 
0.092430 	0.104123 	0.075755 	0.041814 	 0.003667 
0.103010 	0.102658 	0.076203 	0.040120 	 0.004729 
0.111398 	0.116777 	0.083082 	0.050994 	 0.004592 
0.112612 	0.099052 	0.071672 	0.043647 	 0.003501 
0.095491 	0.117647 	0.083932 	0.053430 	 0.004987 
0.104975 	0.105387 	0.076791 	0.043134 	 0.003855 
0.114029 	0.098500 	0.070814 	0.045140 	 0.003986 
0.102434 	0.115105 	0.081754 	0.051381 	 0.004581 
0.084159 	0.111147 	0.080866 	0.045734 	 0.003618 
0.091722 	0.104507 	0.075099 	0.045646 	 0.003427 
0.078104 	0.116160 	0.083697 	0.047004 	 0.003572 
0.115255 	0.119911 	0.084573 	0.054114 	 0.004601 
0.138061 	0.094415 	0.067727 	0.043000 	 0.004164 
0.103532 	0.110337 	0.077866 	0.050208 	 0.004106 
0.101814 	0.109708 	0.077766 	0.050588 	 0.004313 
0.099363 	0.092967 	0.068322 	0.038952 	 0.003641 
0.131728 	0.099799 	0.070936 	0.046440 	 0.003586 
0.081440 	0.114645 	0.082156 	0.047524 	 0.003824 
0.070713 	0.114770 	0.084253 	0.042650 	 0.003324 
0.105604 	0.092942 	0.067703 	0.037069 	 0.002693 
0.081164 	0.111339 	0.080521 	0.042073 	 0.002883 
0.113365 	0.097313 	0.069199 	0.041910 	 0.002922 
0.084027 	0.107272 	0.076921 	0.044960 	 0.003368 
0.110239 	0.099913 	0.071067 	0.045282 	 0.003423 
0.083463 	0.115944 	0.083704 	0.048466 	 0.004219 
0.100558 	0.115449 	0.081575 	0.053007 	 0.003714 
0.115226 	0.088215 	0.065698 	0.034519 	 0.003258 
0.054595 	0.122357 	0.088972 	0.047086 	 0.003788 
0.066415 	0.120787 	0.087516 	0.046580 	 0.004482 
0.078212 	0.112068 	0.082873 	0.041974 	 0.004596 
0.069695 	0.119598 	0.086222 	0.049186 	 0.004417 
0.069189 	0.117594 	0.084308 	0.048705 	 0.003728 
0.105638 	0.114145 	0.081080 	0.050183 	 0.004399 
0.100724 	0.111524 	0.079787 	0.048666 	 0.004079 
0.106774 	0.102451 	0.073609 	0.043384 	 0.003572 
0.110717 	0.098857 	0.070652 	0.042927 	 0.003865 
0.054169 	0.118853 	0.084851 	0.049786 	 0.004138 
0.071075 	0.116922 	0.084286 	0.050682 	 0.004490 
0.083119 	0.124801 	0.088930 	0.053980 	 0.004832 
0.059548 	0.141272 	0.100964 	0.057396 	 0.005111 
0.112003 	0.107368 	0.077840 	0.042498 	 0.003708 
0.066305 	0.111726 	0.080639 	0.042893 	 0.003680 
0.096650 	0.113307 	0.081009 	0.049303 	 0.004359 
0.101501 	0.111193 	0.080599 	0.044268 	 0.003758 
0.105142 	0.078827 	0.060219 	0.028956 	 0.002930 
0.054257 	0.132367 	0.095719 	0.054743 	 0.005339 
0.096017 	0.108850 	0.079715 	0.041473 	 0.003993 
0.116276 	0.095495 	0.069363 	0.039593 	 0.003472 
0.063812 	0.114346 	0.082836 	0.043720 	 0.003462 
0.060803 	0.126459 	0.090572 	0.052728 	 0.004666 
0.059837 	0.112779 	0.082270 	0.042428 	 0.003972 
0.096767 	0.095077 	0.071550 	0.034050 	 0.003352 
0.057112 	0.136381 	0.096507 	0.057173 	 0.004336 
0.057373 	0.137608 	0.097667 	0.060307 	 0.005636 
0.080537 	0.108746 	0.078695 	0.041952 	 0.003896 
0.073222 	0.112527 	0.080196 	0.046320 	 0.003734 
0.060681 	0.117483 	0.084948 	0.046754 	 0.003453 
0.070273 	0.124747 	0.088503 	0.052995 	 0.004452 
0.108923 	0.101622 	0.072819 	0.045107 	 0.004746 
0.078429 	0.120625 	0.086824 	0.045819 	 0.003713 
0.070473 	0.115631 	0.084282 	0.046493 	 0.004207 
0.080597 	0.114720 	0.083540 	0.045084 	 0.004354 
0.062342 	0.127158 	0.090081 	0.055099 	 0.004345 
0.075765 	0.124381 	0.088659 	0.052506 	 0.004403 
0.051896 	0.128825 	0.091562 	0.056423 	 0.004653 
0.080457 	0.124110 	0.089435 	0.051602 	 0.004822 
0.061049 	0.121394 	0.086698 	0.048348 	 0.003659 
0.053504 	0.128949 	0.094032 	0.047111 	 0.004399 
0.055181 	0.117041 	0.085322 	0.042678 	 0.003747 
0.057470 	0.115002 	0.085159 	0.039739 	 0.003859 
0.095087 	0.114175 	0.083829 	0.043355 	 0.004411 
0.069498 	0.113780 	0.081910 	0.045906 	 0.004001 
0.065921 	0.111667 	0.082224 	0.040359 	 0.003703 
0.087524 	0.113412 	0.081428 	0.046813 	 0.004474 
0.029563 	0.127154 	0.092256 	0.047247 	 0.003946 
0.066557 	0.125622 	0.089878 	0.052089 	 0.004244 
0.069007 	0.112832 	0.082965 	0.042007 	 0.003884 
0.075123 	0.121464 	0.086625 	0.047761 	 0.004115 
0.032205 	0.125806 	0.090117 	0.048894 	 0.003378 
0.068569 	0.122506 	0.089457 	0.044722 	 0.004462 
0.114004 	0.102796 	0.074010 	0.043340 	 0.003805 
0.087415 	0.113056 	0.080774 	0.048959 	 0.003932 
0.061607 	0.119024 	0.085318 	0.045218 	 0.003769 
0.074004 	0.099747 	0.074146 	0.035276 	 0.003046 
0.064242 	0.125362 	0.089564 	0.052165 	 0.003980 
0.013588 	0.138304 	0.100624 	0.045037 	 0.003805 
0.090967 	0.113785 	0.081016 	0.046112 	 0.003716 
0.085701 	0.109731 	0.080712 	0.041668 	 0.003556 
0.053265 	0.138395 	0.097452 	0.060153 	 0.005131 
0.068980 	0.123186 	0.088638 	0.048960 	 0.003954 
0.077633 	0.113843 	0.081974 	0.046027 	 0.003789 
0.067237 	0.119720 	0.087073 	0.044466 	 0.004282 
0.077333 	0.109732 	0.080153 	0.042523 	 0.003535 
0.071467 	0.109646 	0.080529 	0.040289 	 0.003365 
0.052852 	0.130311 	0.094786 	0.047569 	 0.004222 
0.059966 	0.119465 	0.087016 	0.041342 	 0.003145 
0.050855 	0.125879 	0.089777 	0.050560 	 0.004411 
0.039708 	0.118415 	0.085640 	0.044004 	 0.003678 
0.081343 	0.116878 	0.084471 	0.046113 	 0.003910 
0.054229 	0.124051 	0.089169 	0.046076 	 0.004290 
0.064808 	0.115299 	0.083020 	0.044221 	 0.003564 
0.093081 	0.112901 	0.080473 	0.047547 	 0.003493 
0.046468 	0.124762 	0.089540 	0.047605 	 0.003868 
0.058868 	0.113469 	0.083248 	0.043184 	 0.003820 
0.072640 	0.119015 	0.085091 	0.048226 	 0.003984 
0.054955 	0.126446 	0.090997 	0.048224 	 0.004236 
0.070442 	0.106705 	0.077889 	0.036932 	 0.002324 
0.053733 	0.118054 	0.085210 	0.043613 	 0.003185 
0.035365 	0.116935 	0.086059 	0.035730 	 0.003031 
0.067426 	0.116475 	0.083801 	0.046244 	 0.003641 
0.088758 	0.114306 	0.080796 	0.047541 	 0.003531 
0.080432 	0.119487 	0.085510 	0.048204 	 0.003941 
0.061591 	0.130368 	0.092178 	0.056029 	 0.004399 
0.099007 	0.117740 	0.083602 	0.049050 	 0.004283 
0.062189 	0.097199 	0.072056 	0.031987 	 0.002262 
0.071563 	0.114428 	0.083328 	0.046218 	 0.003801 
0.048987 	0.113660 	0.082920 	0.036479 	 0.002788 
0.067473 	0.118598 	0.084343 	0.048768 	 0.003560 
0.095579 	0.105455 	0.077028 	0.039671 	 0.003498 
0.086294 	0.110558 	0.080213 	0.043087 	 0.003818 
