di 	gli 	gal 	gos3 	 gos4 
0.290848 	0.012122 	0.008960 	0.010366 	 0.000941 
0.291294 	0.009656 	0.005226 	0.012800 	 0.000726 
0.235705 	0.043588 	0.032741 	0.024604 	 0.001513 
0.240330 	0.034007 	0.025473 	0.021539 	 0.000531 
0.264229 	0.036294 	0.026699 	0.024026 	 0.000999 
0.218638 	0.051144 	0.037913 	0.030229 	 0.001577 
0.258178 	0.043301 	0.030950 	0.029596 	 0.001276 
0.241614 	0.047730 	0.034359 	0.031253 	 0.001501 
0.246677 	0.051769 	0.036023 	0.039190 	 0.002570 
0.232502 	0.050220 	0.037405 	0.029864 	 0.001424 
0.250629 	0.052709 	0.037663 	0.032587 	 0.002274 
0.185239 	0.057144 	0.041408 	0.032140 	 0.001701 
0.223280 	0.058248 	0.042615 	0.035236 	 0.002032 
0.184884 	0.081402 	0.060105 	0.040220 	 0.003841 
0.198474 	0.064289 	0.046766 	0.035587 	 0.002638 
0.193576 	0.062265 	0.044882 	0.037676 	 0.001845 
0.195893 	0.063875 	0.046610 	0.034090 	 0.001893 
0.208034 	0.065919 	0.047892 	0.039927 	 0.002654 
0.199133 	0.071557 	0.051052 	0.041683 	 0.002806 
0.202769 	0.067238 	0.047915 	0.039218 	 0.002734 
0.174368 	0.100634 	0.069697 	0.059540 	 0.004696 
0.211740 	0.052273 	0.040562 	0.025549 	 0.001870 
0.179130 	0.075791 	0.055471 	0.042949 	 0.003222 
0.192919 	0.078933 	0.057869 	0.043512 	 0.003459 
0.222147 	0.059709 	0.042362 	0.041539 	 0.003161 
0.226548 	0.058511 	0.041605 	0.037732 	 0.002900 
0.228163 	0.062400 	0.044872 	0.043234 	 0.003380 
0.169117 	0.073027 	0.053030 	0.041615 	 0.003422 
0.211163 	0.072650 	0.051425 	0.042710 	 0.003362 
0.188903 	0.058899 	0.043654 	0.032736 	 0.002483 
0.166698 	0.081743 	0.059153 	0.042205 	 0.003152 
0.193267 	0.068407 	0.049466 	0.039594 	 0.003270 
0.184532 	0.071158 	0.052447 	0.038434 	 0.002781 
0.211269 	0.062969 	0.045949 	0.034453 	 0.002504 
0.185597 	0.068274 	0.049559 	0.034914 	 0.002997 
0.211822 	0.060559 	0.045459 	0.034674 	 0.002498 
0.212050 	0.049538 	0.037273 	0.028251 	 0.002295 
0.198383 	0.068659 	0.048359 	0.043401 	 0.002701 
0.191477 	0.066318 	0.048101 	0.038190 	 0.002869 
0.178010 	0.087398 	0.061428 	0.047323 	 0.003470 
0.201348 	0.076006 	0.054021 	0.044307 	 0.003267 
0.196816 	0.077694 	0.056051 	0.039700 	 0.002892 
0.164516 	0.083216 	0.058781 	0.048697 	 0.003197 
0.204752 	0.072073 	0.052510 	0.036477 	 0.003216 
0.198040 	0.067493 	0.048976 	0.036483 	 0.002513 
0.188392 	0.077556 	0.055270 	0.044031 	 0.002988 
0.188880 	0.073587 	0.052453 	0.043226 	 0.003509 
0.165145 	0.082910 	0.057549 	0.051117 	 0.003921 
0.203688 	0.052249 	0.039819 	0.025765 	 0.001790 
0.131036 	0.087777 	0.064465 	0.041578 	 0.002723 
0.172394 	0.075815 	0.054283 	0.043898 	 0.003305 
0.197782 	0.066570 	0.046652 	0.042351 	 0.002867 
