0.231952	0	0	0	0
0.200232	0.0250202	0.0180705	0.00663819	0.000108884
0.176247	0.0446118	0.0327336	0.0109149	0.000330151
0.15732	0.0605504	0.0450351	0.0137801	0.000584345
0.14189	0.0738945	0.0556127	0.015757	0.000836273
0.12904	0.0852801	0.0648589	0.0171307	0.00107317
0.118162	0.0951367	0.0730437	0.0180795	0.00129015
0.108808	0.103786	0.0803724	0.0187301	0.00148498
0.100669	0.111453	0.0869919	0.0191627	0.00165808
0.0935327	0.118298	0.0930085	0.0194292	0.0018111
0.0872243	0.124452	0.0985101	0.0195702	0.00194566
0.081604	0.130022	0.103569	0.0196172	0.0020633
0.0765648	0.135091	0.108244	0.0195923	0.00216563
0.0720249	0.139724	0.112579	0.0195114	0.00225427
0.0679168	0.143974	0.116613	0.0193868	0.00233063
0.0641829	0.147889	0.120379	0.0192285	0.00239603
0.0607755	0.151507	0.123906	0.0190445	0.0024516
0.0576555	0.154861	0.127217	0.0188406	0.00249839
0.0547901	0.157978	0.130332	0.0186216	0.00253734
0.052151	0.160882	0.133269	0.0183913	0.00256926
0.0497136	0.163594	0.136045	0.0181528	0.00259492
0.047457	0.166132	0.138673	0.0179086	0.00261496
0.045363	0.168512	0.141164	0.0176606	0.00262999
0.043416	0.170748	0.143531	0.0174103	0.00264052
0.0416019	0.172852	0.145782	0.0171593	0.00264703
0.0399086	0.174835	0.147927	0.0169083	0.00264994
0.0383252	0.176708	0.149972	0.0166584	0.00264964
0.0368422	0.178478	0.151925	0.0164102	0.00264647
0.0354512	0.180153	0.153793	0.0161643	0.00264073
0.0341445	0.181741	0.15558	0.015921	0.00263269
0.0329152	0.183249	0.157293	0.0156807	0.00262261
0.0317573	0.18468	0.158935	0.0154437	0.00261071
0.0306652	0.186042	0.160512	0.0152103	0.00259718
0.029634	0.187339	0.162027	0.0149805	0.00258221
0.0286592	0.188575	0.163484	0.0147545	0.00256597
0.0277366	0.189753	0.164886	0.0145324	0.0025486
0.0268626	0.190879	0.166236	0.0143142	0.00253024
0.0260337	0.191955	0.167538	0.0140999	0.002511
0.0252469	0.192983	0.168794	0.0138896	0.00249101
0.0244994	0.193968	0.170006	0.0136833	0.00247034
0.0237884	0.194912	0.171176	0.0134809	0.00244911
0.0231117	0.195816	0.172308	0.0132825	0.00242738
0.0224671	0.196684	0.173402	0.0130879	0.00240524
0.0218525	0.197517	0.17446	0.0128971	0.00238274
0.0212661	0.198317	0.175485	0.0127101	0.00235996
0.0207062	0.199086	0.176477	0.0125267	0.00233694
