di 	gli 	gal 	gos3 	 gos4 
0.287320 	0.014097 	0.010444 	0.011054 	 0.001095 
0.296769 	0.011876 	0.006296 	0.015940 	 0.001067 
0.236407 	0.044891 	0.033223 	0.026346 	 0.001524 
0.240243 	0.036999 	0.027592 	0.023005 	 0.000598 
0.249286 	0.039134 	0.029381 	0.023441 	 0.000855 
0.213619 	0.058038 	0.042974 	0.033346 	 0.001808 
0.248840 	0.047319 	0.033992 	0.029992 	 0.001295 
0.239293 	0.043645 	0.031495 	0.029868 	 0.001231 
0.249872 	0.049170 	0.034419 	0.037237 	 0.002483 
0.231387 	0.051836 	0.037963 	0.029916 	 0.001513 
0.254606 	0.050962 	0.036026 	0.031380 	 0.002114 
0.184257 	0.059549 	0.043386 	0.032653 	 0.001640 
0.220812 	0.059985 	0.043925 	0.035609 	 0.002126 
0.189093 	0.081711 	0.060120 	0.040785 	 0.003852 
0.204851 	0.057416 	0.042341 	0.032492 	 0.002461 
0.205428 	0.060305 	0.043284 	0.038734 	 0.001995 
0.195026 	0.064265 	0.047147 	0.034900 	 0.002212 
0.201861 	0.067294 	0.048971 	0.040118 	 0.002729 
0.194448 	0.070094 	0.050453 	0.040464 	 0.002811 
0.207945 	0.066474 	0.047225 	0.040109 	 0.002839 
0.167386 	0.101570 	0.070540 	0.059510 	 0.004698 
0.211218 	0.056538 	0.043391 	0.028325 	 0.002077 
0.175204 	0.078394 	0.056885 	0.044577 	 0.003327 
0.187400 	0.079615 	0.057883 	0.042781 	 0.003444 
0.218515 	0.060453 	0.042395 	0.041766 	 0.003101 
0.218921 	0.060327 	0.042812 	0.037603 	 0.002831 
0.223093 	0.060196 	0.043811 	0.041029 	 0.003241 
0.164297 	0.072073 	0.053318 	0.039453 	 0.003305 
0.213764 	0.072453 	0.051452 	0.042583 	 0.003290 
0.190186 	0.056670 	0.042228 	0.031444 	 0.002391 
0.172291 	0.082232 	0.058887 	0.042555 	 0.003142 
0.188251 	0.069020 	0.049849 	0.039398 	 0.003168 
0.177235 	0.071739 	0.053380 	0.036975 	 0.002750 
0.212098 	0.066367 	0.048341 	0.036779 	 0.002656 
0.188952 	0.070032 	0.050251 	0.037322 	 0.003126 
0.211473 	0.061973 	0.046085 	0.035048 	 0.002592 
0.210977 	0.049445 	0.037691 	0.027615 	 0.002344 
0.188500 	0.070866 	0.050263 	0.043050 	 0.002588 
0.193091 	0.064850 	0.047119 	0.036707 	 0.002699 
0.177528 	0.088905 	0.062567 	0.049650 	 0.003614 
0.197011 	0.078369 	0.055995 	0.045155 	 0.003403 
0.190295 	0.080632 	0.058611 	0.040508 	 0.003020 
0.176141 	0.079990 	0.056240 	0.047555 	 0.003129 
0.204740 	0.072535 	0.052551 	0.038161 	 0.003216 
0.198213 	0.065192 	0.048149 	0.036221 	 0.002388 
0.196023 	0.072684 	0.052177 	0.041350 	 0.002732 
0.191072 	0.074961 	0.053096 	0.043995 	 0.003522 
0.168275 	0.080123 	0.056053 	0.050034 	 0.003869 
0.198520 	0.055910 	0.042801 	0.027324 	 0.001863 
0.132400 	0.086080 	0.063453 	0.039743 	 0.002558 
0.177665 	0.074203 	0.053089 	0.043348 	 0.003411 
0.191112 	0.067360 	0.047126 	0.042341 	 0.002836 
0.193985 	0.067785 	0.048352 	0.039698 	 0.002781 
0.186776 	0.073155 	0.052340 	0.043372 	 0.003085 
0.187864 	0.063213 	0.046663 	0.035427 	 0.002522 
0.197335 	0.060024 	0.043821 	0.034296 	 0.002190 
0.178280 	0.076849 	0.055551 	0.041594 	 0.002508 
0.165987 	0.078769 	0.057304 	0.041305 	 0.003051 
0.158128 	0.085010 	0.061639 	0.041115 	 0.002359 
0.181656 	0.089183 	0.062013 	0.052945 	 0.003874 
0.183530 	0.077584 	0.054470 	0.044707 	 0.003253 
0.172440 	0.078534 	0.057100 	0.042748 	 0.003412 
0.150397 	0.077533 	0.056098 	0.039584 	 0.002733 
0.149970 	0.078856 	0.056547 	0.043355 	 0.003246 
0.139056 	0.078432 	0.057209 	0.038432 	 0.002854 
0.167289 	0.073260 	0.052561 	0.039149 	 0.003760 
0.171255 	0.072254 	0.052922 	0.036214 	 0.002954 
0.169365 	0.081008 	0.057312 	0.044709 	 0.003601 
0.172807 	0.074895 	0.055296 	0.039261 	 0.002989 
0.172184 	0.070045 	0.051544 	0.037481 	 0.002937 
0.152882 	0.080198 	0.057054 	0.045021 	 0.003416 
0.184428 	0.060186 	0.044305 	0.034612 	 0.002319 
0.155741 	0.088359 	0.062907 	0.048365 	 0.003785 
0.185296 	0.076739 	0.055204 	0.044116 	 0.003609 
0.151467 	0.089654 	0.064198 	0.044030 	 0.003694 
0.167171 	0.075449 	0.054866 	0.041213 	 0.002692 
0.177155 	0.073133 	0.053919 	0.037999 	 0.003417 
0.175578 	0.071874 	0.052540 	0.036979 	 0.003038 
0.138397 	0.082895 	0.061031 	0.039293 	 0.003010 
0.153137 	0.080336 	0.059585 	0.037264 	 0.003272 
0.174865 	0.074066 	0.052899 	0.043433 	 0.003136 
0.151607 	0.078528 	0.056444 	0.043150 	 0.003346 
0.153004 	0.083771 	0.060481 	0.042700 	 0.003822 
0.174763 	0.068454 	0.049689 	0.035774 	 0.002803 
0.150152 	0.084293 	0.062065 	0.042022 	 0.003034 
0.142144 	0.072687 	0.054409 	0.032596 	 0.002291 
0.178795 	0.079198 	0.055600 	0.049069 	 0.003467 
0.148193 	0.097144 	0.068995 	0.051013 	 0.003547 
0.182864 	0.076549 	0.055074 	0.042780 	 0.003281 
0.164339 	0.081168 	0.058795 	0.042755 	 0.002533 
0.155980 	0.079469 	0.058039 	0.040312 	 0.002999 
0.142849 	0.083905 	0.060876 	0.041805 	 0.003273 
0.122436 	0.102594 	0.074088 	0.050232 	 0.004321 
0.172418 	0.091345 	0.064342 	0.050819 	 0.004074 
0.130255 	0.099269 	0.071512 	0.049298 	 0.004355 
0.132014 	0.106457 	0.076169 	0.052656 	 0.004412 
0.145862 	0.094364 	0.067434 	0.051977 	 0.004576 
0.173673 	0.064979 	0.049496 	0.031979 	 0.002898 
0.169185 	0.074915 	0.054547 	0.038548 	 0.003262 
0.162803 	0.075243 	0.054746 	0.038130 	 0.003022 
0.164687 	0.074981 	0.056641 	0.032226 	 0.003164 
0.160301 	0.089336 	0.063393 	0.048611 	 0.003669 
0.143201 	0.099925 	0.069623 	0.055720 	 0.004618 
0.163763 	0.083949 	0.060864 	0.042127 	 0.003250 
0.145985 	0.079089 	0.057511 	0.039231 	 0.003341 
0.150662 	0.101874 	0.071597 	0.054123 	 0.004645 
0.171145 	0.085896 	0.061232 	0.045341 	 0.003845 
0.170962 	0.073069 	0.052482 	0.042243 	 0.003774 
0.112537 	0.096078 	0.069209 	0.047200 	 0.003321 
0.150645 	0.086711 	0.062897 	0.042434 	 0.004030 
0.147204 	0.114206 	0.079275 	0.058803 	 0.004598 
0.136893 	0.096776 	0.069017 	0.048702 	 0.004199 
0.123152 	0.087284 	0.065265 	0.038176 	 0.003817 
0.122481 	0.102621 	0.072986 	0.049881 	 0.003870 
0.124160 	0.106992 	0.075979 	0.052478 	 0.004652 
0.105472 	0.107498 	0.077324 	0.051370 	 0.004715 
0.127217 	0.100940 	0.071588 	0.052711 	 0.004240 
0.132119 	0.103996 	0.074179 	0.052027 	 0.004291 
0.164199 	0.089738 	0.064993 	0.044994 	 0.003841 
0.116559 	0.105643 	0.076055 	0.051062 	 0.003650 
0.119836 	0.105632 	0.075363 	0.052522 	 0.004173 
0.131881 	0.095999 	0.069950 	0.042363 	 0.004340 
0.152619 	0.073959 	0.056039 	0.031159 	 0.002637 
0.112541 	0.087359 	0.064982 	0.036743 	 0.002908 
0.149562 	0.093911 	0.067408 	0.047281 	 0.003835 
0.131234 	0.094606 	0.069326 	0.043473 	 0.003493 
0.122445 	0.095049 	0.067938 	0.045785 	 0.003404 
0.136413 	0.101448 	0.072799 	0.050404 	 0.004307 
