di 	gli 	gal 	gos3 	 gos4 
0.299569 	-0.002232 	-0.001053 	0.005101 	 0.000034 
0.298250 	0.010157 	0.006101 	0.018755 	 0.001102 
0.224393 	0.051608 	0.037930 	0.029990 	 0.001531 
0.231052 	0.042382 	0.031726 	0.029323 	 0.001377 
0.230550 	0.060201 	0.044136 	0.031039 	 0.001942 
0.203902 	0.065831 	0.047682 	0.033214 	 0.002229 
0.261343 	0.050287 	0.035633 	0.035253 	 0.001500 
0.239102 	0.042677 	0.030939 	0.030107 	 0.001409 
0.238533 	0.050394 	0.034582 	0.037893 	 0.002036 
0.211501 	0.064007 	0.047327 	0.033012 	 0.001647 
0.238062 	0.063912 	0.045325 	0.039298 	 0.003085 
0.193130 	0.060284 	0.044155 	0.033672 	 0.001613 
0.203393 	0.079463 	0.056709 	0.044413 	 0.003084 
0.181192 	0.087993 	0.064429 	0.043587 	 0.004238 
0.203012 	0.068792 	0.049530 	0.040865 	 0.003081 
0.203431 	0.064287 	0.045809 	0.038774 	 0.001964 
0.171446 	0.080227 	0.058715 	0.042339 	 0.002528 
0.190240 	0.069442 	0.050746 	0.040253 	 0.002411 
0.192941 	0.073598 	0.052649 	0.042918 	 0.003032 
0.201720 	0.063367 	0.045530 	0.040064 	 0.002944 
0.184710 	0.097239 	0.068154 	0.054156 	 0.004166 
0.227289 	0.056809 	0.042339 	0.032155 	 0.002653 
0.143404 	0.086481 	0.061759 	0.048925 	 0.002981 
0.186700 	0.083647 	0.061381 	0.043595 	 0.003914 
0.196532 	0.077347 	0.053949 	0.048573 	 0.003191 
0.222464 	0.074936 	0.052335 	0.046437 	 0.003841 
0.194204 	0.072982 	0.052639 	0.041742 	 0.003710 
0.159304 	0.082227 	0.059873 	0.044378 	 0.003745 
0.200289 	0.083194 	0.058163 	0.049323 	 0.004056 
0.189093 	0.057211 	0.043049 	0.030820 	 0.002630 
0.156527 	0.086997 	0.062361 	0.048357 	 0.004035 
0.178506 	0.076402 	0.055589 	0.041082 	 0.003446 
0.158267 	0.085443 	0.062219 	0.043194 	 0.003135 
0.190136 	0.081358 	0.058490 	0.043427 	 0.003447 
0.178056 	0.071631 	0.051836 	0.038057 	 0.002980 
0.199848 	0.070999 	0.052281 	0.041413 	 0.003403 
0.182820 	0.073480 	0.053549 	0.037722 	 0.002919 
0.175445 	0.083208 	0.058949 	0.046136 	 0.003110 
0.195550 	0.065665 	0.047282 	0.039956 	 0.003077 
0.174556 	0.094024 	0.065857 	0.051847 	 0.003942 
0.186955 	0.085121 	0.060040 	0.050782 	 0.003734 
0.199187 	0.078627 	0.057639 	0.040286 	 0.003306 
0.142408 	0.086929 	0.062538 	0.043295 	 0.003085 
0.203921 	0.083036 	0.059682 	0.044475 	 0.003875 
0.180740 	0.089949 	0.063729 	0.047636 	 0.003568 
0.186573 	0.087108 	0.061479 	0.048264 	 0.003634 
0.193254 	0.084980 	0.059159 	0.049971 	 0.003743 
0.164161 	0.081861 	0.056920 	0.048820 	 0.003581 
0.203220 	0.058462 	0.043435 	0.031946 	 0.002319 
0.152151 	0.072604 	0.054817 	0.034580 	 0.002558 
0.186563 	0.068095 	0.048986 	0.040995 	 0.003053 
0.195063 	0.065250 	0.046340 	0.040561 	 0.002697 
0.181660 	0.085092 	0.060096 	0.049783 	 0.003568 
0.180665 	0.073309 	0.052563 	0.039144 	 0.003055 
