di 	gli 	gal 	gos3 	 gos4 
0.292663 	0.011490 	0.008701 	0.009714 	 0.000842 
0.291687 	0.009346 	0.004784 	0.013019 	 0.000753 
0.238126 	0.043964 	0.033052 	0.024606 	 0.001547 
0.242916 	0.036088 	0.026502 	0.022903 	 0.000620 
0.261197 	0.036586 	0.027003 	0.023413 	 0.000942 
0.218848 	0.053237 	0.039339 	0.030348 	 0.001610 
0.256042 	0.045628 	0.032174 	0.030980 	 0.001287 
0.242420 	0.045371 	0.032453 	0.030887 	 0.001530 
0.248324 	0.051168 	0.035551 	0.038306 	 0.002560 
0.233338 	0.050027 	0.037240 	0.029385 	 0.001331 
0.251277 	0.052920 	0.037631 	0.033022 	 0.002323 
0.186008 	0.057728 	0.041520 	0.032871 	 0.001713 
0.225441 	0.056316 	0.041241 	0.034960 	 0.001989 
0.182315 	0.081922 	0.060312 	0.040432 	 0.003779 
0.202454 	0.063021 	0.046082 	0.034750 	 0.002652 
0.193469 	0.062776 	0.045308 	0.038375 	 0.001921 
0.197498 	0.064027 	0.046442 	0.034439 	 0.002030 
0.207887 	0.068013 	0.048961 	0.040281 	 0.002785 
0.198999 	0.070681 	0.050678 	0.041472 	 0.002770 
0.206030 	0.066970 	0.048198 	0.039328 	 0.002809 
0.172371 	0.100026 	0.069461 	0.059042 	 0.004657 
0.212212 	0.052994 	0.040903 	0.026591 	 0.001903 
0.177145 	0.076668 	0.055888 	0.043019 	 0.003178 
0.188486 	0.081394 	0.059263 	0.044285 	 0.003465 
0.220554 	0.059971 	0.042532 	0.041347 	 0.003133 
0.225606 	0.058031 	0.041416 	0.037442 	 0.002889 
0.226460 	0.062101 	0.044280 	0.043622 	 0.003357 
0.170449 	0.073614 	0.053573 	0.040821 	 0.003438 
0.215376 	0.072880 	0.051661 	0.042602 	 0.003446 
0.190601 	0.058872 	0.043324 	0.032618 	 0.002489 
0.168781 	0.082050 	0.058992 	0.042504 	 0.003175 
0.191353 	0.069198 	0.050028 	0.039441 	 0.003293 
0.185388 	0.070807 	0.052191 	0.038131 	 0.002793 
0.212914 	0.063354 	0.046310 	0.034544 	 0.002517 
0.189761 	0.068109 	0.049402 	0.035458 	 0.003058 
0.211260 	0.061182 	0.045735 	0.034835 	 0.002523 
0.213400 	0.049374 	0.037395 	0.027710 	 0.002308 
0.194577 	0.070507 	0.049504 	0.042889 	 0.002705 
0.191284 	0.067244 	0.048532 	0.039080 	 0.002921 
0.176500 	0.087653 	0.061857 	0.047733 	 0.003494 
0.202664 	0.075857 	0.054419 	0.043569 	 0.003316 
0.194996 	0.078580 	0.056695 	0.040300 	 0.002914 
0.168784 	0.083202 	0.058761 	0.048754 	 0.003296 
0.203062 	0.072286 	0.052705 	0.036448 	 0.003206 
0.197569 	0.068214 	0.049489 	0.037047 	 0.002565 
0.189299 	0.076134 	0.054566 	0.043018 	 0.002858 
0.190618 	0.074718 	0.053269 	0.043485 	 0.003561 
0.165048 	0.082710 	0.057713 	0.051191 	 0.003960 
0.204222 	0.052901 	0.040347 	0.026354 	 0.001845 
0.131884 	0.086962 	0.063872 	0.040694 	 0.002686 
0.178454 	0.075537 	0.054086 	0.044404 	 0.003410 
0.196188 	0.066392 	0.046842 	0.041245 	 0.002869 
0.199203 	0.070100 	0.049555 	0.042264 	 0.003024 
0.194559 	0.071368 	0.051237 	0.042066 	 0.003101 
0.184875 	0.064376 	0.047398 	0.035494 	 0.002588 
0.191849 	0.063422 	0.045620 	0.036072 	 0.002234 
0.186621 	0.077290 	0.054955 	0.043150 	 0.002639 
0.170847 	0.076682 	0.055544 	0.039123 	 0.002944 
0.157909 	0.084639 	0.061428 	0.040681 	 0.002449 
0.183902 	0.090109 	0.061710 	0.054099 	 0.003987 
0.175931 	0.077626 	0.055013 	0.043974 	 0.003133 
0.174879 	0.078037 	0.056635 	0.042562 	 0.003384 
0.153570 	0.079871 	0.057212 	0.040672 	 0.002911 
0.148236 	0.082588 	0.058532 	0.044583 	 0.003319 
0.140844 	0.079860 	0.058298 	0.038781 	 0.002980 
0.169241 	0.076102 	0.054373 	0.042029 	 0.004038 
0.168202 	0.074954 	0.055087 	0.037930 	 0.003151 
0.170369 	0.081633 	0.057730 	0.044656 	 0.003704 
0.174766 	0.073843 	0.054422 	0.037868 	 0.003017 
0.176391 	0.065202 	0.047664 	0.035294 	 0.002639 
0.155171 	0.080148 	0.056975 	0.044931 	 0.003429 
0.183490 	0.060319 	0.044519 	0.034353 	 0.002310 
0.161149 	0.083658 	0.059619 	0.045871 	 0.003688 
0.187296 	0.076041 	0.054300 	0.042869 	 0.003624 
0.150876 	0.090208 	0.064674 	0.044569 	 0.003881 
0.176632 	0.074698 	0.053513 	0.041735 	 0.002745 
0.173132 	0.076255 	0.055731 	0.038520 	 0.003562 
0.177510 	0.068183 	0.050083 	0.035320 	 0.002919 
0.148217 	0.081613 	0.060027 	0.039896 	 0.003017 
0.149131 	0.081144 	0.060202 	0.037221 	 0.003201 
0.175875 	0.073777 	0.052863 	0.041941 	 0.003040 
0.162990 	0.074428 	0.053351 	0.041064 	 0.003186 
0.154838 	0.085961 	0.061940 	0.043892 	 0.004045 
0.162561 	0.073918 	0.053754 	0.038066 	 0.002903 
0.154625 	0.081749 	0.059923 	0.040659 	 0.002949 
0.146440 	0.070161 	0.052783 	0.030802 	 0.002153 
0.175621 	0.079913 	0.056105 	0.049622 	 0.003548 
0.152188 	0.094710 	0.067539 	0.049701 	 0.003572 
0.182327 	0.078432 	0.055908 	0.043433 	 0.003508 
0.165869 	0.079456 	0.057633 	0.041557 	 0.002457 
0.157143 	0.082173 	0.059647 	0.042330 	 0.003162 
0.139387 	0.083300 	0.060827 	0.040478 	 0.003310 
0.124533 	0.104046 	0.075227 	0.051787 	 0.004479 
0.172038 	0.091579 	0.064379 	0.051201 	 0.004191 
0.139849 	0.092441 	0.066790 	0.046001 	 0.004124 
0.129245 	0.106077 	0.075793 	0.051963 	 0.004323 
0.145533 	0.095176 	0.067362 	0.050123 	 0.004519 
0.167699 	0.071548 	0.053501 	0.034471 	 0.003111 
0.170483 	0.074161 	0.054006 	0.037788 	 0.003319 
0.162788 	0.075302 	0.054986 	0.037922 	 0.003043 
0.158143 	0.075127 	0.056658 	0.032128 	 0.003135 
0.155322 	0.093371 	0.065715 	0.051202 	 0.003799 
0.140693 	0.103462 	0.071963 	0.057531 	 0.004696 
0.164289 	0.084833 	0.061418 	0.041763 	 0.003302 
0.153653 	0.073662 	0.054382 	0.035872 	 0.003091 
0.155787 	0.098441 	0.069464 	0.053253 	 0.004582 
0.173478 	0.087373 	0.062175 	0.046290 	 0.003828 
0.163245 	0.077812 	0.055399 	0.044854 	 0.003844 
0.105581 	0.101741 	0.072446 	0.051018 	 0.003768 
0.149682 	0.085510 	0.062176 	0.041450 	 0.003881 
0.140814 	0.116896 	0.081397 	0.060183 	 0.004818 
0.132882 	0.098031 	0.069902 	0.049373 	 0.004205 
0.121647 	0.089064 	0.066517 	0.038169 	 0.003900 
0.119078 	0.106956 	0.075860 	0.051613 	 0.003989 
0.116013 	0.110684 	0.078702 	0.053778 	 0.004782 
0.108239 	0.108832 	0.077967 	0.052514 	 0.004799 
0.125474 	0.101046 	0.071743 	0.052756 	 0.004385 
0.134863 	0.102746 	0.073629 	0.051441 	 0.004136 
0.165182 	0.089143 	0.064309 	0.044776 	 0.003880 
