0.176247	0.0446118	0.0327336	0.0109149	0.000330151
0.14189	0.0738945	0.0556127	0.015757	0.000836273
0.118162	0.0951367	0.0730437	0.0180795	0.00129015
0.104601	0.107731	0.0837636	0.0189701	0.00157414
0.104601	0.107731	0.0837636	0.0189701	0.00157414
0.104601	0.107731	0.0837636	0.0189701	0.00157414
0.0802933	0.131333	0.104772	0.019617	0.00209026
0.0802933	0.131333	0.104772	0.019617	0.00209026
0.0641829	0.147889	0.120379	0.0192285	0.00239603
0.0641829	0.147889	0.120379	0.0192285	0.00239603
0.0607755	0.151507	0.123906	0.0190445	0.0024516
0.0288978	0.188271	0.163125	0.0148106	0.00257014
0.0207062	0.199086	0.176477	0.0125267	0.00233694
