di 	gli 	gal 	gos3 	 gos4 
0.263900 	0.042904 	0.030985 	0.028459 	 0.002285 
0.246908 	0.047287 	0.033241 	0.032729 	 0.002350 
0.208916 	0.073867 	0.052503 	0.041005 	 0.002291 
0.207404 	0.068475 	0.049370 	0.037243 	 0.002225 
0.233417 	0.069724 	0.049795 	0.040265 	 0.002867 
0.222743 	0.068291 	0.049413 	0.037641 	 0.002372 
0.262946 	0.063101 	0.045335 	0.037278 	 0.002574 
0.210451 	0.062395 	0.044186 	0.037238 	 0.001281 
0.242496 	0.059770 	0.041274 	0.044406 	 0.002752 
0.213182 	0.068376 	0.049285 	0.040870 	 0.002357 
0.256366 	0.061766 	0.042811 	0.041732 	 0.002915 
0.215994 	0.058287 	0.042737 	0.031699 	 0.001960 
0.203618 	0.084140 	0.058648 	0.051446 	 0.003393 
0.183583 	0.094886 	0.067740 	0.051956 	 0.004103 
0.217941 	0.081684 	0.057745 	0.047512 	 0.003964 
0.214929 	0.069411 	0.048752 	0.045050 	 0.002322 
0.164667 	0.090765 	0.065154 	0.044859 	 0.002523 
0.204539 	0.076630 	0.054575 	0.043880 	 0.003012 
0.186429 	0.088541 	0.061966 	0.052452 	 0.003573 
0.198908 	0.087124 	0.061162 	0.050250 	 0.004154 
0.222651 	0.088968 	0.060972 	0.056374 	 0.003897 
0.247382 	0.074403 	0.051401 	0.049538 	 0.004199 
0.134920 	0.100137 	0.073701 	0.045600 	 0.004250 
0.187652 	0.097768 	0.069659 	0.052596 	 0.004349 
0.195251 	0.091000 	0.064338 	0.051201 	 0.004209 
0.245690 	0.076813 	0.053588 	0.047996 	 0.004041 
0.166399 	0.086321 	0.062061 	0.048262 	 0.003532 
0.179062 	0.092976 	0.066647 	0.047707 	 0.004249 
0.224684 	0.084449 	0.057990 	0.055001 	 0.004390 
0.184975 	0.080170 	0.059362 	0.038118 	 0.003732 
0.150203 	0.097646 	0.069329 	0.052873 	 0.003857 
0.194963 	0.081837 	0.058623 	0.043926 	 0.003820 
0.176239 	0.077138 	0.057481 	0.036381 	 0.003005 
0.185480 	0.086355 	0.060771 	0.047469 	 0.003237 
0.169148 	0.082106 	0.059848 	0.039640 	 0.003383 
0.198943 	0.083929 	0.059935 	0.045584 	 0.004036 
0.194458 	0.077883 	0.057513 	0.039259 	 0.003784 
0.203608 	0.077226 	0.054357 	0.046432 	 0.003141 
0.195214 	0.076416 	0.054020 	0.042971 	 0.003363 
0.169355 	0.093085 	0.065528 	0.050166 	 0.003259 
0.202704 	0.082653 	0.058727 	0.046218 	 0.003742 
0.198484 	0.083176 	0.058661 	0.044610 	 0.003033 
