di 	gli 	gal 	gos3 	 gos4 
0.287664 	0.015482 	0.011228 	0.011835 	 0.001008 
0.285910 	0.011212 	0.006308 	0.012500 	 0.000661 
0.235811 	0.042914 	0.032317 	0.023373 	 0.001426 
0.238598 	0.033819 	0.025395 	0.020771 	 0.000408 
0.265303 	0.035522 	0.026335 	0.024693 	 0.001062 
0.217543 	0.053398 	0.039703 	0.030920 	 0.001713 
0.257669 	0.043187 	0.030608 	0.029679 	 0.001158 
0.238592 	0.046509 	0.033513 	0.030888 	 0.001460 
0.245318 	0.050901 	0.035388 	0.038046 	 0.002503 
0.231719 	0.054122 	0.039800 	0.032571 	 0.001631 
0.252787 	0.051509 	0.036742 	0.031667 	 0.002223 
0.182804 	0.056752 	0.041247 	0.031506 	 0.001685 
0.218432 	0.057499 	0.042077 	0.035679 	 0.002073 
0.186774 	0.081361 	0.059711 	0.041168 	 0.003896 
0.195667 	0.066082 	0.048027 	0.036146 	 0.002664 
0.194618 	0.062739 	0.045089 	0.037933 	 0.001848 
0.196606 	0.063181 	0.046072 	0.034215 	 0.001889 
0.203302 	0.067686 	0.048998 	0.040385 	 0.002724 
0.197117 	0.070339 	0.050681 	0.040560 	 0.002690 
0.200201 	0.068839 	0.049133 	0.040172 	 0.002759 
0.171945 	0.098177 	0.068322 	0.057589 	 0.004595 
0.211892 	0.052078 	0.040449 	0.024828 	 0.001757 
0.183524 	0.072563 	0.053059 	0.041883 	 0.003099 
0.191663 	0.077452 	0.056742 	0.042835 	 0.003357 
0.225608 	0.057802 	0.040834 	0.041248 	 0.003158 
0.226530 	0.057028 	0.040771 	0.036477 	 0.002809 
0.228319 	0.061032 	0.043902 	0.042706 	 0.003257 
0.173004 	0.073416 	0.053250 	0.041323 	 0.003434 
0.210736 	0.072182 	0.051355 	0.041209 	 0.003154 
0.189620 	0.060760 	0.044963 	0.033474 	 0.002563 
0.166347 	0.082485 	0.059437 	0.041830 	 0.003104 
0.191918 	0.068885 	0.049707 	0.039825 	 0.003373 
0.184890 	0.070999 	0.052598 	0.038242 	 0.002753 
0.207125 	0.064961 	0.047201 	0.034647 	 0.002554 
0.187895 	0.066568 	0.048331 	0.034125 	 0.002977 
0.213729 	0.059891 	0.044647 	0.034333 	 0.002449 
0.207359 	0.050121 	0.037860 	0.027983 	 0.002213 
0.200556 	0.068621 	0.048164 	0.043499 	 0.002710 
0.191496 	0.066658 	0.048160 	0.038697 	 0.002902 
0.176159 	0.089827 	0.063051 	0.048434 	 0.003581 
0.199556 	0.075318 	0.054068 	0.042918 	 0.003135 
0.194671 	0.078480 	0.056569 	0.039100 	 0.002827 
0.162301 	0.083055 	0.058539 	0.047492 	 0.003074 
0.202770 	0.073435 	0.053422 	0.037581 	 0.003298 
0.197179 	0.067650 	0.049047 	0.037105 	 0.002492 
0.183102 	0.080353 	0.057388 	0.045071 	 0.003069 
0.186740 	0.075752 	0.054078 	0.043437 	 0.003584 
0.158333 	0.083620 	0.058403 	0.051056 	 0.003942 
0.197309 	0.053352 	0.040745 	0.025609 	 0.001702 
0.136263 	0.085898 	0.063295 	0.040750 	 0.002658 
0.169369 	0.076197 	0.054669 	0.043084 	 0.003282 
0.197734 	0.064320 	0.045347 	0.041183 	 0.002654 
0.193506 	0.074004 	0.052080 	0.044168 	 0.003248 
0.193692 	0.073264 	0.052522 	0.043461 	 0.003192 
0.182265 	0.061810 	0.046049 	0.033731 	 0.002406 
0.193068 	0.062435 	0.045227 	0.036180 	 0.002254 
0.185095 	0.076580 	0.054498 	0.042418 	 0.002632 
0.172777 	0.075076 	0.054423 	0.038787 	 0.002938 
0.158000 	0.084190 	0.061219 	0.040862 	 0.002443 
0.182763 	0.085833 	0.059383 	0.050927 	 0.003743 
0.182838 	0.076466 	0.054002 	0.044004 	 0.003176 
0.176184 	0.077253 	0.056082 	0.042658 	 0.003342 
0.154496 	0.079677 	0.057284 	0.040823 	 0.002899 
0.150703 	0.082448 	0.058448 	0.044503 	 0.003274 
0.144723 	0.078064 	0.056899 	0.038191 	 0.002910 
0.172122 	0.077678 	0.055379 	0.043136 	 0.004224 
0.165495 	0.077342 	0.056623 	0.039226 	 0.003193 
0.173294 	0.080472 	0.057039 	0.044341 	 0.003768 
0.172607 	0.074098 	0.054632 	0.038065 	 0.003045 
0.173028 	0.067375 	0.049432 	0.036932 	 0.002659 
0.148090 	0.080426 	0.057321 	0.044860 	 0.003386 
0.181484 	0.061630 	0.045234 	0.035115 	 0.002324 
0.167469 	0.081319 	0.058222 	0.044345 	 0.003608 
0.186647 	0.075189 	0.054001 	0.041842 	 0.003434 
0.152392 	0.089863 	0.064235 	0.044429 	 0.003905 
0.180450 	0.071213 	0.051454 	0.040386 	 0.002631 
0.168148 	0.079528 	0.057764 	0.040401 	 0.003740 
0.171672 	0.072079 	0.052671 	0.037463 	 0.003080 
