di 	gli 	gal 	gos3 	 gos4 
0.292586 	0.011723 	0.008466 	0.010184 	 0.000882 
0.289384 	0.009805 	0.005246 	0.012328 	 0.000717 
0.236873 	0.044042 	0.033003 	0.024353 	 0.001490 
0.239520 	0.035006 	0.026066 	0.021664 	 0.000556 
0.262513 	0.036134 	0.027095 	0.023862 	 0.000938 
0.216755 	0.051954 	0.038853 	0.029927 	 0.001532 
0.257123 	0.043943 	0.031182 	0.029826 	 0.001290 
0.242777 	0.046156 	0.033397 	0.031161 	 0.001505 
0.246998 	0.051369 	0.035730 	0.038605 	 0.002586 
0.231072 	0.051156 	0.037897 	0.030104 	 0.001391 
0.250413 	0.053574 	0.038106 	0.032549 	 0.002267 
0.185365 	0.057184 	0.041534 	0.032206 	 0.001701 
0.223887 	0.057790 	0.042359 	0.035147 	 0.002019 
0.182320 	0.081556 	0.060343 	0.040137 	 0.003792 
0.199361 	0.064279 	0.046797 	0.035362 	 0.002619 
0.192693 	0.062301 	0.045092 	0.037427 	 0.001890 
0.194888 	0.063838 	0.046966 	0.034083 	 0.001939 
0.207251 	0.067025 	0.048491 	0.039809 	 0.002720 
0.199762 	0.070319 	0.050316 	0.041152 	 0.002775 
0.204746 	0.066025 	0.047250 	0.038702 	 0.002743 
0.173573 	0.100219 	0.069324 	0.059006 	 0.004685 
0.212919 	0.052097 	0.040425 	0.025307 	 0.001863 
0.179915 	0.076247 	0.055328 	0.043282 	 0.003260 
0.190150 	0.080145 	0.058373 	0.043624 	 0.003447 
0.222081 	0.060227 	0.042526 	0.041446 	 0.003163 
0.227560 	0.058156 	0.041223 	0.037467 	 0.002875 
0.225374 	0.062558 	0.045083 	0.043344 	 0.003317 
0.168532 	0.074123 	0.053700 	0.041184 	 0.003382 
0.212542 	0.073297 	0.051983 	0.042585 	 0.003385 
0.187582 	0.058590 	0.044012 	0.032540 	 0.002462 
0.167748 	0.081793 	0.058730 	0.042066 	 0.003127 
0.193037 	0.068465 	0.049176 	0.039445 	 0.003285 
0.183198 	0.071035 	0.052833 	0.038041 	 0.002767 
0.211495 	0.063098 	0.046393 	0.033675 	 0.002454 
0.188945 	0.067832 	0.048901 	0.035245 	 0.002992 
0.211746 	0.061114 	0.045248 	0.034721 	 0.002518 
0.213325 	0.048953 	0.036730 	0.027753 	 0.002287 
0.194786 	0.069956 	0.049344 	0.042856 	 0.002639 
0.192177 	0.066405 	0.048009 	0.038579 	 0.002925 
0.176048 	0.088015 	0.061820 	0.047578 	 0.003465 
0.201006 	0.075822 	0.054418 	0.043878 	 0.003283 
0.194608 	0.078101 	0.056560 	0.039323 	 0.002828 
0.167006 	0.082773 	0.058305 	0.047922 	 0.003260 
0.203008 	0.072190 	0.052764 	0.036565 	 0.003213 
0.197405 	0.067458 	0.049047 	0.036786 	 0.002540 
0.188344 	0.076702 	0.054913 	0.043583 	 0.002907 
0.189147 	0.073952 	0.052656 	0.043284 	 0.003511 
0.164854 	0.082330 	0.057164 	0.051197 	 0.003951 
0.203391 	0.053040 	0.040307 	0.026186 	 0.001788 
0.131122 	0.087269 	0.064312 	0.041356 	 0.002644 
0.176169 	0.075295 	0.053542 	0.043734 	 0.003340 
0.197414 	0.066135 	0.046659 	0.042080 	 0.002859 
0.200277 	0.070095 	0.049591 	0.042449 	 0.003078 
0.193255 	0.071752 	0.051396 	0.042580 	 0.003123 
0.184176 	0.065282 	0.048141 	0.035715 	 0.002617 
0.192168 	0.062764 	0.045409 	0.036316 	 0.002253 
0.186058 	0.076373 	0.054524 	0.042474 	 0.002613 
0.169787 	0.075854 	0.055124 	0.039165 	 0.002941 
0.157668 	0.084348 	0.061244 	0.040401 	 0.002424 
0.183737 	0.089480 	0.061383 	0.054728 	 0.004004 
0.178692 	0.078205 	0.055122 	0.044104 	 0.003202 
0.174414 	0.078179 	0.056709 	0.042551 	 0.003382 
0.155929 	0.078692 	0.056482 	0.041005 	 0.002877 
0.146578 	0.082606 	0.058710 	0.044530 	 0.003330 
0.140430 	0.078545 	0.057496 	0.037828 	 0.002897 
0.170888 	0.076946 	0.054901 	0.042097 	 0.004085 
0.166515 	0.076445 	0.055901 	0.038761 	 0.003173 
0.171303 	0.081203 	0.057511 	0.044637 	 0.003689 
0.173417 	0.074186 	0.054518 	0.038170 	 0.002996 
0.173462 	0.064646 	0.047864 	0.035016 	 0.002598 
0.153025 	0.079930 	0.057087 	0.045143 	 0.003393 
0.182393 	0.060146 	0.044351 	0.033920 	 0.002278 
0.162050 	0.082871 	0.059369 	0.045550 	 0.003631 
0.186142 	0.076873 	0.054744 	0.043630 	 0.003614 
0.150686 	0.090243 	0.064467 	0.044872 	 0.003869 
0.176045 	0.074316 	0.053372 	0.041493 	 0.002704 
0.173106 	0.075795 	0.055414 	0.038277 	 0.003547 
0.175155 	0.067789 	0.049973 	0.035302 	 0.002899 
0.149978 	0.081193 	0.059650 	0.039428 	 0.003008 
0.150284 	0.079590 	0.059068 	0.036571 	 0.003124 
0.173822 	0.074088 	0.053145 	0.042227 	 0.003089 
0.162631 	0.073007 	0.052691 	0.040909 	 0.003122 
0.153673 	0.085759 	0.061882 	0.043815 	 0.003990 
0.160402 	0.073640 	0.053728 	0.037711 	 0.002838 
0.152889 	0.081999 	0.060475 	0.040352 	 0.002886 
0.145160 	0.069619 	0.052322 	0.030944 	 0.002088 
0.174159 	0.081291 	0.057074 	0.050003 	 0.003573 
0.151671 	0.094934 	0.067238 	0.049855 	 0.003532 
0.181609 	0.076923 	0.055033 	0.042817 	 0.003459 
0.164674 	0.079007 	0.057483 	0.041706 	 0.002458 
0.155869 	0.082411 	0.059694 	0.042674 	 0.003182 
0.137494 	0.084086 	0.061325 	0.040167 	 0.003269 
0.125334 	0.103426 	0.074686 	0.051278 	 0.004385 
0.172597 	0.091521 	0.064638 	0.050670 	 0.004203 
0.138613 	0.091549 	0.066484 	0.046184 	 0.004098 
0.130484 	0.104996 	0.074913 	0.051593 	 0.004318 
0.143034 	0.096214 	0.068025 	0.050540 	 0.004538 
0.169289 	0.071263 	0.053265 	0.034656 	 0.003168 
0.171811 	0.073694 	0.053626 	0.038005 	 0.003278 
0.162831 	0.075280 	0.054989 	0.037928 	 0.003000 
0.157842 	0.074717 	0.056325 	0.030920 	 0.003036 
0.155421 	0.093053 	0.065693 	0.050453 	 0.003749 
0.140097 	0.102881 	0.071702 	0.056997 	 0.004671 
0.165068 	0.085226 	0.061851 	0.042092 	 0.003304 
0.151951 	0.073416 	0.054387 	0.035628 	 0.003045 
0.154928 	0.098034 	0.069275 	0.052998 	 0.004563 
0.174441 	0.086324 	0.061441 	0.046222 	 0.003819 
0.163910 	0.078033 	0.055961 	0.045072 	 0.003843 
0.099951 	0.103011 	0.073398 	0.050902 	 0.003715 
0.149216 	0.084376 	0.061342 	0.041035 	 0.003821 
0.139618 	0.117771 	0.081860 	0.060305 	 0.004800 
0.132671 	0.098588 	0.070144 	0.049583 	 0.004229 
0.118272 	0.090390 	0.067469 	0.038492 	 0.003867 
0.118057 	0.106952 	0.075995 	0.051987 	 0.003984 
0.114446 	0.110971 	0.078889 	0.054326 	 0.004769 
0.107509 	0.108472 	0.078098 	0.052653 	 0.004813 
0.125239 	0.101245 	0.071892 	0.052829 	 0.004361 
0.134509 	0.103521 	0.074242 	0.051723 	 0.004132 
0.165814 	0.087798 	0.063232 	0.044243 	 0.003795 
0.118870 	0.100252 	0.073023 	0.048000 	 0.003401 
0.113939 	0.110488 	0.078780 	0.054402 	 0.004435 
0.133770 	0.091372 	0.066294 	0.041487 	 0.004126 
0.149543 	0.075394 	0.056978 	0.031621 	 0.002633 
0.111970 	0.090103 	0.066896 	0.038436 	 0.003040 
0.149088 	0.093569 	0.067512 	0.046561 	 0.003754 
0.129316 	0.096074 	0.070137 	0.043227 	 0.003502 
0.118464 	0.091589 	0.065839 	0.043688 	 0.003138 
0.133301 	0.100711 	0.072493 	0.049009 	 0.004192 
0.133992 	0.087760 	0.064394 	0.037591 	 0.003272 
0.120866 	0.091897 	0.068283 	0.037977 	 0.003184 
0.133021 	0.081722 	0.060285 	0.035612 	 0.002456 
0.125721 	0.087773 	0.065382 	0.034921 	 0.002929 
0.121823 	0.096030 	0.070349 	0.042693 	 0.003953 
0.116989 	0.092354 	0.068989 	0.038283 	 0.002907 
0.137094 	0.089084 	0.065117 	0.043541 	 0.004278 
0.127398 	0.083116 	0.061668 	0.035465 	 0.003465 
0.112145 	0.097157 	0.071062 	0.042916 	 0.004091 
0.121837 	0.101766 	0.072339 	0.050510 	 0.004254 
0.104864 	0.100594 	0.073607 	0.043321 	 0.003712 
0.112930 	0.108579 	0.077080 	0.052213 	 0.004590 
0.129386 	0.094920 	0.068460 	0.042976 	 0.003443 
0.153423 	0.083724 	0.061177 	0.038255 	 0.003146 
0.097036 	0.104131 	0.076516 	0.041479 	 0.003596 
0.096744 	0.112974 	0.082301 	0.047520 	 0.004203 
0.140201 	0.083281 	0.060175 	0.040874 	 0.003345 
0.110527 	0.095649 	0.070217 	0.042801 	 0.003519 
0.112249 	0.081874 	0.061492 	0.029801 	 0.002089 
0.092183 	0.097465 	0.072153 	0.036942 	 0.003350 
0.104482 	0.109221 	0.078659 	0.050219 	 0.004547 
0.102711 	0.116056 	0.083060 	0.054274 	 0.004732 
0.095258 	0.101264 	0.074224 	0.042998 	 0.002859 
0.091955 	0.110073 	0.080280 	0.046710 	 0.003534 
0.128305 	0.089969 	0.065569 	0.042910 	 0.003814 
0.129505 	0.112846 	0.079364 	0.057464 	 0.005128 
0.172070 	0.078073 	0.056695 	0.039655 	 0.003754 
0.149902 	0.091756 	0.066763 	0.042054 	 0.003703 
0.124227 	0.092368 	0.068792 	0.038247 	 0.003327 
0.123455 	0.089785 	0.066634 	0.036130 	 0.003176 
0.098571 	0.120523 	0.086842 	0.052144 	 0.004354 
0.106326 	0.111960 	0.080815 	0.050309 	 0.004552 
0.142466 	0.089250 	0.064301 	0.041730 	 0.003149 
0.102534 	0.102751 	0.074949 	0.043799 	 0.003782 
0.141170 	0.095173 	0.068004 	0.045613 	 0.004011 
0.144103 	0.092706 	0.066914 	0.043999 	 0.003880 
0.139796 	0.104628 	0.074765 	0.051144 	 0.003953 
0.103703 	0.113111 	0.080420 	0.055024 	 0.004422 
0.134221 	0.088383 	0.064523 	0.039295 	 0.003353 
0.113999 	0.086448 	0.064573 	0.034456 	 0.003057 
0.131770 	0.104312 	0.073905 	0.050946 	 0.004279 
0.122138 	0.093357 	0.067551 	0.042287 	 0.003274 
0.109906 	0.109799 	0.078985 	0.048337 	 0.004075 
0.107097 	0.110127 	0.080175 	0.045096 	 0.003810 
0.101559 	0.123410 	0.088507 	0.054308 	 0.005419 
0.124403 	0.091290 	0.067561 	0.037580 	 0.003246 
0.128702 	0.105876 	0.075960 	0.049824 	 0.004130 
0.119205 	0.094768 	0.068611 	0.041450 	 0.003039 
0.116874 	0.107018 	0.076749 	0.046714 	 0.003895 
0.127671 	0.100957 	0.073426 	0.044014 	 0.003914 
0.115955 	0.101637 	0.074140 	0.044618 	 0.003452 
0.085879 	0.122532 	0.087849 	0.054976 	 0.004952 
0.142607 	0.102768 	0.073531 	0.049506 	 0.004588 
0.099591 	0.099046 	0.073453 	0.036008 	 0.002470 
0.111072 	0.101940 	0.074253 	0.043289 	 0.003639 
0.115727 	0.100608 	0.073131 	0.046150 	 0.003978 
0.120470 	0.091951 	0.067863 	0.040519 	 0.003985 
0.108386 	0.109501 	0.078013 	0.050688 	 0.004550 
0.135586 	0.091529 	0.066446 	0.042789 	 0.003789 
0.095624 	0.109698 	0.078773 	0.051921 	 0.004777 
0.097712 	0.113710 	0.081977 	0.051739 	 0.004232 
0.078217 	0.118975 	0.085146 	0.053972 	 0.004336 
0.080242 	0.103770 	0.075870 	0.045576 	 0.004054 
0.123348 	0.105375 	0.074663 	0.051260 	 0.004401 
0.125171 	0.089565 	0.064167 	0.043836 	 0.003992 
0.093989 	0.120163 	0.084993 	0.058805 	 0.005372 
0.114597 	0.107364 	0.075899 	0.052863 	 0.004199 
0.106258 	0.113072 	0.082020 	0.048786 	 0.004484 
0.124702 	0.100487 	0.073616 	0.041983 	 0.004042 
0.117089 	0.109168 	0.077329 	0.052676 	 0.004705 
0.090320 	0.116752 	0.082812 	0.055186 	 0.004452 
0.107869 	0.109420 	0.078594 	0.048108 	 0.003786 
0.089987 	0.116630 	0.082457 	0.056054 	 0.004713 
0.112949 	0.105706 	0.075894 	0.045973 	 0.003708 
0.109198 	0.103584 	0.074409 	0.048471 	 0.004019 
0.084704 	0.109993 	0.080369 	0.042913 	 0.003568 
0.104395 	0.106523 	0.076429 	0.051905 	 0.004456 
0.082566 	0.123391 	0.087488 	0.058628 	 0.005145 
0.097306 	0.128112 	0.090225 	0.064169 	 0.005293 
0.088797 	0.109772 	0.077699 	0.052520 	 0.004658 
0.101301 	0.114624 	0.081696 	0.052239 	 0.004291 
0.086936 	0.100873 	0.073465 	0.044196 	 0.003785 
0.087951 	0.113195 	0.081563 	0.050262 	 0.004004 
0.131316 	0.086643 	0.063587 	0.038263 	 0.003739 
0.073743 	0.118564 	0.085680 	0.051351 	 0.004154 
0.092172 	0.107834 	0.077437 	0.045608 	 0.003561 
0.116130 	0.094410 	0.069796 	0.037910 	 0.003950 
0.102668 	0.118388 	0.085107 	0.052085 	 0.004591 
0.101271 	0.101050 	0.073402 	0.043440 	 0.003543 
0.113364 	0.116315 	0.082615 	0.054554 	 0.005017 
0.098296 	0.115938 	0.082962 	0.053357 	 0.004534 
0.110038 	0.097666 	0.070188 	0.045812 	 0.003957 
0.092145 	0.117864 	0.084266 	0.052346 	 0.004601 
0.083433 	0.108795 	0.079210 	0.045011 	 0.003526 
0.073111 	0.115402 	0.082362 	0.051539 	 0.003911 
0.067424 	0.118756 	0.086049 	0.049592 	 0.003836 
0.112442 	0.126163 	0.088779 	0.058860 	 0.004980 
0.118182 	0.098815 	0.071225 	0.044705 	 0.003963 
0.081855 	0.121745 	0.085695 	0.056101 	 0.004101 
0.094480 	0.116583 	0.082361 	0.055668 	 0.004932 
0.093539 	0.096039 	0.069583 	0.042284 	 0.003540 
0.112372 	0.101898 	0.073145 	0.044825 	 0.003055 
0.071172 	0.115085 	0.082698 	0.048346 	 0.003626 
0.070086 	0.120733 	0.087451 	0.050607 	 0.004085 
0.099393 	0.096195 	0.070266 	0.037959 	 0.002811 
0.078789 	0.107363 	0.078655 	0.041448 	 0.002592 
0.100409 	0.103785 	0.073832 	0.046152 	 0.003319 
0.079314 	0.110835 	0.079571 	0.045479 	 0.003533 
0.084122 	0.110576 	0.078899 	0.049987 	 0.004036 
0.080358 	0.117178 	0.084249 	0.048972 	 0.004392 
0.079088 	0.119520 	0.084779 	0.053545 	 0.003474 
0.118122 	0.086133 	0.063699 	0.034431 	 0.003080 
0.065710 	0.117874 	0.085935 	0.045633 	 0.003497 
0.067901 	0.119271 	0.085849 	0.048923 	 0.004378 
0.088055 	0.101545 	0.075349 	0.036206 	 0.003685 
0.072785 	0.123746 	0.088800 	0.051854 	 0.004445 
0.088576 	0.110432 	0.079404 	0.046726 	 0.003438 
0.105852 	0.121269 	0.085224 	0.057479 	 0.004732 
0.099467 	0.119728 	0.085050 	0.055067 	 0.004522 
0.114219 	0.099621 	0.071489 	0.042726 	 0.003545 
0.116551 	0.095494 	0.069172 	0.042063 	 0.004110 
0.063580 	0.123664 	0.088561 	0.052315 	 0.004544 
0.081852 	0.117651 	0.084198 	0.053889 	 0.004440 
0.074828 	0.127768 	0.090923 	0.055364 	 0.004686 
0.061821 	0.142458 	0.101554 	0.058449 	 0.005110 
0.114872 	0.113223 	0.081144 	0.047912 	 0.004212 
0.053543 	0.120523 	0.086993 	0.048329 	 0.004164 
0.093179 	0.115838 	0.082355 	0.051285 	 0.004046 
0.088729 	0.111914 	0.081261 	0.043527 	 0.003343 
0.102319 	0.079851 	0.059638 	0.030889 	 0.002514 
0.061112 	0.133440 	0.095465 	0.057174 	 0.005068 
0.091469 	0.107647 	0.078603 	0.040347 	 0.003556 
0.122888 	0.089300 	0.065626 	0.038510 	 0.003443 
0.059084 	0.119580 	0.086014 	0.048016 	 0.003629 
0.064380 	0.125896 	0.090489 	0.052496 	 0.004627 
0.050342 	0.117615 	0.085198 	0.046518 	 0.004051 
0.110637 	0.089339 	0.066691 	0.032499 	 0.003077 
0.063284 	0.133910 	0.094757 	0.057044 	 0.004149 
0.056108 	0.137848 	0.098164 	0.059763 	 0.005330 
0.077989 	0.112282 	0.080674 	0.046402 	 0.003862 
0.072285 	0.117404 	0.083954 	0.050032 	 0.004317 
0.070648 	0.119025 	0.086346 	0.046563 	 0.003415 
0.081200 	0.119103 	0.084987 	0.051281 	 0.004239 
0.106230 	0.103802 	0.074042 	0.047802 	 0.004606 
0.089506 	0.116066 	0.084087 	0.044936 	 0.003819 
0.077178 	0.107844 	0.079250 	0.043241 	 0.004048 
0.068243 	0.120797 	0.087718 	0.047215 	 0.004468 
0.066571 	0.124601 	0.088491 	0.054406 	 0.004276 
0.057705 	0.129302 	0.091991 	0.053898 	 0.004374 
0.060529 	0.122747 	0.088291 	0.053098 	 0.004398 
0.084918 	0.117092 	0.084785 	0.048493 	 0.004309 
0.073642 	0.120875 	0.086578 	0.048966 	 0.003615 
0.061449 	0.126394 	0.092365 	0.047210 	 0.004130 
0.051393 	0.119572 	0.087204 	0.044773 	 0.003801 
0.062852 	0.111517 	0.082735 	0.038598 	 0.003194 
0.094972 	0.116156 	0.084248 	0.045833 	 0.004303 
0.073887 	0.106484 	0.077677 	0.039101 	 0.003547 
0.066462 	0.109947 	0.079850 	0.041931 	 0.003386 
0.097923 	0.108127 	0.078173 	0.044222 	 0.004277 
0.031370 	0.128033 	0.092980 	0.048235 	 0.003796 
0.067832 	0.122190 	0.088358 	0.049236 	 0.003752 
0.078942 	0.106625 	0.078471 	0.039904 	 0.003365 
0.078055 	0.121423 	0.087004 	0.050661 	 0.004013 
0.042861 	0.122510 	0.088394 	0.048230 	 0.003387 
0.070434 	0.125478 	0.090528 	0.049596 	 0.004514 
0.117141 	0.102249 	0.073849 	0.042915 	 0.003728 
