di 	gli 	gal 	gos3 	 gos4 
0.290252 	0.014022 	0.009998 	0.011193 	 0.001008 
0.288683 	0.012666 	0.006989 	0.013477 	 0.000717 
0.236831 	0.044390 	0.033071 	0.024490 	 0.001547 
0.240337 	0.034264 	0.025727 	0.020946 	 0.000475 
0.263704 	0.035577 	0.026605 	0.024009 	 0.001016 
0.216972 	0.052589 	0.039230 	0.030283 	 0.001591 
0.257453 	0.044030 	0.031233 	0.029309 	 0.001137 
0.238539 	0.047454 	0.034000 	0.030977 	 0.001477 
0.247491 	0.052196 	0.035971 	0.039011 	 0.002565 
0.231222 	0.051482 	0.037951 	0.029906 	 0.001383 
0.252451 	0.052236 	0.037257 	0.031959 	 0.002295 
0.184206 	0.056747 	0.041358 	0.031537 	 0.001611 
0.222087 	0.058438 	0.042715 	0.034836 	 0.002059 
0.187481 	0.080922 	0.059609 	0.040385 	 0.003869 
0.198008 	0.065098 	0.047280 	0.035681 	 0.002680 
0.193824 	0.062134 	0.044701 	0.037606 	 0.001838 
0.194319 	0.063420 	0.046373 	0.033947 	 0.001911 
0.205006 	0.067273 	0.048794 	0.040344 	 0.002686 
0.198508 	0.072125 	0.051701 	0.041856 	 0.002804 
0.202451 	0.068051 	0.048510 	0.039299 	 0.002751 
0.174926 	0.100499 	0.069626 	0.059174 	 0.004710 
0.212281 	0.052588 	0.040566 	0.025637 	 0.001930 
0.179731 	0.074819 	0.054621 	0.042417 	 0.003136 
0.191468 	0.079010 	0.057813 	0.043165 	 0.003388 
0.222592 	0.059356 	0.041967 	0.041397 	 0.003134 
0.226463 	0.057328 	0.040894 	0.037355 	 0.002843 
0.227162 	0.061572 	0.044531 	0.042063 	 0.003301 
0.170887 	0.073126 	0.052965 	0.041317 	 0.003456 
0.212876 	0.072056 	0.051160 	0.041978 	 0.003317 
0.187399 	0.059173 	0.043974 	0.032980 	 0.002499 
0.168865 	0.082742 	0.058961 	0.042368 	 0.003198 
0.195249 	0.068466 	0.049067 	0.039715 	 0.003344 
0.183203 	0.071476 	0.052967 	0.038498 	 0.002761 
0.212670 	0.063618 	0.046326 	0.034385 	 0.002527 
0.186339 	0.068310 	0.049242 	0.034599 	 0.002975 
0.213318 	0.060172 	0.044684 	0.034309 	 0.002554 
0.211708 	0.050173 	0.037583 	0.028026 	 0.002304 
0.198951 	0.069666 	0.048969 	0.043511 	 0.002758 
0.189373 	0.066486 	0.048072 	0.038198 	 0.002838 
0.178460 	0.087603 	0.061601 	0.047262 	 0.003469 
0.201301 	0.075450 	0.053965 	0.044053 	 0.003214 
0.196231 	0.078865 	0.056853 	0.039632 	 0.002900 
0.164737 	0.083459 	0.058422 	0.048341 	 0.003166 
0.204633 	0.072418 	0.052679 	0.036956 	 0.003228 
0.197020 	0.067616 	0.049147 	0.036851 	 0.002508 
0.187311 	0.078889 	0.056161 	0.044851 	 0.003054 
0.189067 	0.074293 	0.052997 	0.042774 	 0.003504 
0.164142 	0.083954 	0.058420 	0.051052 	 0.003999 
0.202234 	0.052722 	0.040126 	0.025828 	 0.001781 
0.132861 	0.087136 	0.064067 	0.041191 	 0.002750 
0.172567 	0.076145 	0.054149 	0.043665 	 0.003355 
0.199400 	0.065579 	0.046195 	0.041762 	 0.002803 
0.196897 	0.072201 	0.050951 	0.043110 	 0.003097 
0.193683 	0.071846 	0.051385 	0.042676 	 0.003142 
0.181427 	0.065816 	0.048351 	0.036351 	 0.002567 
0.193404 	0.062983 	0.045668 	0.036213 	 0.002283 
0.183732 	0.077501 	0.055160 	0.042799 	 0.002621 
0.168556 	0.075697 	0.055144 	0.038824 	 0.002881 
0.154864 	0.084678 	0.061433 	0.041145 	 0.002413 
0.184807 	0.087949 	0.060606 	0.053408 	 0.003933 
0.179826 	0.076649 	0.054244 	0.043468 	 0.003126 
0.176052 	0.077193 	0.056084 	0.042727 	 0.003386 
0.156720 	0.078465 	0.056600 	0.040343 	 0.002873 
0.146838 	0.082820 	0.058742 	0.044478 	 0.003317 
0.141255 	0.078066 	0.056999 	0.037901 	 0.002875 
0.172097 	0.078575 	0.055874 	0.042944 	 0.004182 
0.164102 	0.077310 	0.056522 	0.039159 	 0.003169 
0.170907 	0.081973 	0.058128 	0.044911 	 0.003752 
0.173413 	0.074870 	0.054933 	0.038684 	 0.003058 
0.171063 	0.067351 	0.049340 	0.036667 	 0.002673 
0.152461 	0.080060 	0.056923 	0.044933 	 0.003386 
0.182357 	0.060275 	0.044001 	0.034503 	 0.002280 
0.164128 	0.082038 	0.058683 	0.044452 	 0.003601 
0.185529 	0.076535 	0.054657 	0.043164 	 0.003566 
0.149018 	0.090812 	0.064929 	0.045237 	 0.003969 
0.173910 	0.074338 	0.053734 	0.041303 	 0.002676 
0.171762 	0.077037 	0.056005 	0.039436 	 0.003595 
0.174584 	0.068771 	0.050440 	0.035766 	 0.002934 
0.150903 	0.080974 	0.059391 	0.039518 	 0.003012 
0.149747 	0.080309 	0.059641 	0.036339 	 0.003059 
0.175521 	0.074174 	0.053143 	0.042452 	 0.003134 
0.162059 	0.074044 	0.053167 	0.040687 	 0.003106 
0.154423 	0.085705 	0.061685 	0.044018 	 0.004015 
0.159381 	0.074269 	0.053723 	0.037707 	 0.002839 
0.151539 	0.083113 	0.060823 	0.041396 	 0.002952 
0.147754 	0.068155 	0.051393 	0.030800 	 0.002154 
0.171506 	0.082638 	0.057858 	0.050638 	 0.003605 
0.155239 	0.092598 	0.065926 	0.049682 	 0.003548 
0.180397 	0.076491 	0.054847 	0.042709 	 0.003419 
0.165290 	0.078525 	0.057159 	0.041480 	 0.002429 
0.154342 	0.084169 	0.060680 	0.043247 	 0.003261 
0.138677 	0.083132 	0.060615 	0.040061 	 0.003310 
0.126993 	0.101639 	0.073622 	0.050401 	 0.004347 
0.171799 	0.090809 	0.064240 	0.049954 	 0.004169 
0.140912 	0.089721 	0.065331 	0.045165 	 0.004076 
0.133385 	0.104850 	0.074942 	0.051446 	 0.004323 
0.143772 	0.095296 	0.067390 	0.050602 	 0.004516 
0.167026 	0.071953 	0.053954 	0.035347 	 0.003099 
0.172987 	0.074395 	0.053966 	0.038099 	 0.003286 
0.161920 	0.075548 	0.055067 	0.038012 	 0.002951 
0.157602 	0.075616 	0.056787 	0.031546 	 0.003130 
0.154616 	0.093388 	0.065944 	0.050315 	 0.003678 
0.139706 	0.103750 	0.071925 	0.057354 	 0.004672 
0.163814 	0.085189 	0.061516 	0.042374 	 0.003274 
0.152637 	0.072946 	0.053958 	0.035582 	 0.003053 
0.156446 	0.097182 	0.068561 	0.052254 	 0.004507 
0.174289 	0.086742 	0.061775 	0.046145 	 0.003811 
0.165470 	0.079177 	0.056351 	0.045713 	 0.003974 
0.101049 	0.101345 	0.072301 	0.050305 	 0.003699 
0.149563 	0.084279 	0.061438 	0.040594 	 0.003851 
0.138451 	0.117838 	0.082001 	0.060451 	 0.004771 
0.132137 	0.098801 	0.070275 	0.049696 	 0.004229 
0.118517 	0.090895 	0.067538 	0.039234 	 0.003951 
0.118173 	0.107013 	0.076082 	0.051683 	 0.003935 
0.111587 	0.111523 	0.079453 	0.054254 	 0.004788 
0.108938 	0.109245 	0.078091 	0.052462 	 0.004812 
0.121782 	0.100626 	0.071505 	0.053109 	 0.004373 
0.134293 	0.104016 	0.074430 	0.051687 	 0.004147 
0.166027 	0.085916 	0.061956 	0.043120 	 0.003693 
0.119391 	0.100170 	0.072736 	0.047854 	 0.003403 
0.111383 	0.109938 	0.078519 	0.054482 	 0.004452 
0.132299 	0.091741 	0.066643 	0.041363 	 0.004158 
0.146309 	0.076795 	0.057922 	0.032050 	 0.002641 
0.111034 	0.089979 	0.066891 	0.038675 	 0.003063 
0.150791 	0.094280 	0.067811 	0.047067 	 0.003778 
0.129890 	0.096168 	0.070037 	0.043492 	 0.003512 
0.120671 	0.090380 	0.065108 	0.042989 	 0.003167 
0.132951 	0.101131 	0.072625 	0.049946 	 0.004300 
0.134298 	0.088375 	0.064597 	0.037766 	 0.003299 
0.120271 	0.091592 	0.068167 	0.038302 	 0.003180 
0.135879 	0.079626 	0.058872 	0.034418 	 0.002407 
0.127625 	0.087543 	0.065176 	0.034927 	 0.002911 
0.120970 	0.096155 	0.070533 	0.042593 	 0.003931 
0.114394 	0.092868 	0.068877 	0.038892 	 0.002889 
0.135471 	0.089389 	0.064926 	0.043723 	 0.004253 
0.126289 	0.083469 	0.062023 	0.035422 	 0.003429 
0.114977 	0.096091 	0.070242 	0.042882 	 0.004156 
0.121514 	0.102097 	0.072471 	0.050952 	 0.004351 
0.109136 	0.099263 	0.072588 	0.043495 	 0.003762 
0.114100 	0.107495 	0.076315 	0.052194 	 0.004566 
0.129919 	0.094889 	0.068223 	0.043417 	 0.003506 
0.155702 	0.083580 	0.060778 	0.038372 	 0.003139 
0.093631 	0.105348 	0.077351 	0.041725 	 0.003549 
0.095092 	0.113555 	0.082686 	0.047801 	 0.004234 
0.140246 	0.083302 	0.060713 	0.040167 	 0.003324 
0.111104 	0.096118 	0.070448 	0.043249 	 0.003580 
0.112641 	0.080846 	0.060897 	0.029614 	 0.002031 
0.091547 	0.097396 	0.072238 	0.036914 	 0.003357 
0.106361 	0.108752 	0.078233 	0.050082 	 0.004574 
0.104244 	0.115885 	0.082929 	0.054155 	 0.004779 
0.096028 	0.099284 	0.072745 	0.041728 	 0.002802 
0.092335 	0.110003 	0.080303 	0.046603 	 0.003563 
0.131308 	0.088707 	0.064709 	0.042381 	 0.003775 
0.127910 	0.112731 	0.079601 	0.056897 	 0.005071 
0.170228 	0.078352 	0.056834 	0.039899 	 0.003704 
0.149306 	0.091448 	0.066586 	0.041723 	 0.003666 
0.125091 	0.093392 	0.069267 	0.039192 	 0.003403 
0.126796 	0.087862 	0.065162 	0.036191 	 0.003086 
0.096100 	0.121408 	0.087640 	0.051911 	 0.004359 
0.108012 	0.111960 	0.080816 	0.050562 	 0.004543 
0.144769 	0.088056 	0.063621 	0.041411 	 0.003161 
0.103493 	0.102349 	0.074774 	0.043631 	 0.003804 
0.142384 	0.096240 	0.068497 	0.045827 	 0.004057 
0.139547 	0.093724 	0.067600 	0.043802 	 0.003878 
0.139878 	0.104196 	0.074622 	0.050620 	 0.003925 
0.102542 	0.113540 	0.080921 	0.054895 	 0.004455 
0.135279 	0.088697 	0.064649 	0.039590 	 0.003419 
0.114867 	0.085838 	0.064213 	0.034490 	 0.003081 
0.130959 	0.104482 	0.074006 	0.050787 	 0.004278 
0.121101 	0.094035 	0.067861 	0.042460 	 0.003318 
0.112361 	0.109798 	0.078716 	0.048609 	 0.004095 
0.106594 	0.110058 	0.080211 	0.044855 	 0.003744 
0.098855 	0.121058 	0.087197 	0.052787 	 0.005339 
0.124723 	0.092092 	0.067911 	0.038515 	 0.003300 
0.131195 	0.103935 	0.074728 	0.049637 	 0.004084 
0.119848 	0.094951 	0.068425 	0.042481 	 0.003092 
0.117852 	0.105260 	0.075631 	0.046431 	 0.003842 
0.125508 	0.101559 	0.073712 	0.044413 	 0.003927 
0.117709 	0.102007 	0.074359 	0.044735 	 0.003521 
0.087495 	0.121793 	0.087166 	0.054990 	 0.004956 
0.143903 	0.101915 	0.073001 	0.049707 	 0.004534 
0.098256 	0.099345 	0.073714 	0.036032 	 0.002498 
