di 	gli 	gal 	gos3 	 gos4 
0.281274 	0.012121 	0.009229 	0.010163 	 0.000823 
0.298818 	0.011116 	0.005483 	0.015606 	 0.001091 
0.238410 	0.044479 	0.033496 	0.026787 	 0.001573 
0.243833 	0.035891 	0.026535 	0.022752 	 0.000562 
0.247848 	0.038782 	0.029280 	0.024744 	 0.000851 
0.214709 	0.059591 	0.043524 	0.035676 	 0.001942 
0.252952 	0.043617 	0.031490 	0.029484 	 0.001249 
0.242243 	0.043243 	0.031312 	0.031696 	 0.001241 
0.247203 	0.051470 	0.036298 	0.040547 	 0.002546 
0.229063 	0.051717 	0.037831 	0.030287 	 0.001537 
0.259750 	0.049301 	0.035216 	0.031411 	 0.002249 
0.189880 	0.058717 	0.042808 	0.032576 	 0.001565 
0.221677 	0.060395 	0.044448 	0.037165 	 0.002145 
0.197171 	0.079953 	0.058697 	0.040841 	 0.003891 
0.203308 	0.058708 	0.043446 	0.033796 	 0.002451 
0.210238 	0.061479 	0.043881 	0.039354 	 0.002048 
0.189452 	0.067873 	0.049000 	0.035858 	 0.002219 
0.193286 	0.072408 	0.052311 	0.042240 	 0.002825 
0.196190 	0.070177 	0.049974 	0.041451 	 0.002836 
0.210614 	0.067951 	0.048093 	0.040383 	 0.002852 
0.174171 	0.102570 	0.070946 	0.059973 	 0.004632 
0.218476 	0.054781 	0.041539 	0.028766 	 0.002296 
0.177126 	0.079347 	0.057329 	0.045800 	 0.003320 
0.188262 	0.079463 	0.058774 	0.043429 	 0.003460 
0.219305 	0.060199 	0.042588 	0.041203 	 0.002981 
0.218030 	0.057280 	0.041545 	0.035227 	 0.002668 
0.225876 	0.059275 	0.042801 	0.041708 	 0.003230 
0.169070 	0.071805 	0.051882 	0.039133 	 0.003292 
0.219760 	0.072064 	0.050937 	0.043627 	 0.003313 
0.191007 	0.055594 	0.041266 	0.030285 	 0.002264 
0.180985 	0.077920 	0.056510 	0.042874 	 0.003194 
0.189729 	0.068754 	0.049540 	0.040128 	 0.003115 
0.174005 	0.071600 	0.052755 	0.037788 	 0.002639 
0.215401 	0.066152 	0.047833 	0.037731 	 0.002787 
0.192544 	0.069757 	0.050439 	0.038172 	 0.003121 
0.213627 	0.063778 	0.047044 	0.035844 	 0.002649 
0.208117 	0.049379 	0.037379 	0.029441 	 0.002249 
0.183638 	0.075406 	0.053184 	0.045855 	 0.002801 
0.197158 	0.063001 	0.045684 	0.035800 	 0.002654 
0.181207 	0.090920 	0.063404 	0.050791 	 0.003649 
0.192813 	0.078247 	0.055759 	0.044962 	 0.003262 
0.190581 	0.081266 	0.058800 	0.040954 	 0.003149 
0.177081 	0.080130 	0.056534 	0.046790 	 0.003200 
0.205491 	0.072487 	0.052669 	0.038405 	 0.003283 
0.200003 	0.068366 	0.049287 	0.039618 	 0.002715 
0.193763 	0.070504 	0.050762 	0.040949 	 0.002627 
0.197573 	0.072341 	0.050727 	0.043789 	 0.003355 
0.176575 	0.083432 	0.057598 	0.052791 	 0.003991 
0.197777 	0.057692 	0.043065 	0.026606 	 0.001905 
0.130527 	0.084512 	0.062760 	0.038011 	 0.002501 
0.174452 	0.076606 	0.054777 	0.044292 	 0.003409 
0.190848 	0.065825 	0.046233 	0.041158 	 0.002801 
0.191151 	0.070106 	0.049942 	0.039833 	 0.002857 
0.188395 	0.075676 	0.054179 	0.043716 	 0.003171 
