di 	gli 	gal 	gos3 	 gos4 
0.314438 	-0.011205 	-0.006309 	-0.001971 	 0.000025 
0.313366 	0.004688 	0.001619 	0.012867 	 0.001106 
0.230821 	0.050616 	0.037037 	0.027685 	 0.001355 
0.230076 	0.046645 	0.034115 	0.029637 	 0.000997 
0.232452 	0.054738 	0.040361 	0.029027 	 0.001639 
0.208262 	0.065723 	0.047307 	0.034737 	 0.001761 
0.247009 	0.057215 	0.040680 	0.033765 	 0.001654 
0.248969 	0.043699 	0.031293 	0.031800 	 0.001396 
0.255121 	0.044128 	0.031079 	0.034669 	 0.002439 
0.217354 	0.053295 	0.040205 	0.027668 	 0.001312 
0.246238 	0.062809 	0.044210 	0.040676 	 0.003116 
0.192538 	0.062934 	0.045226 	0.034703 	 0.001893 
0.214029 	0.069034 	0.049467 	0.040615 	 0.002713 
0.181386 	0.089089 	0.064883 	0.043818 	 0.003857 
0.203651 	0.068320 	0.049024 	0.038373 	 0.003117 
0.216034 	0.056656 	0.040457 	0.035270 	 0.001722 
0.179046 	0.077729 	0.055762 	0.038559 	 0.002415 
0.198722 	0.064911 	0.046845 	0.037388 	 0.002688 
0.199060 	0.071333 	0.051657 	0.040417 	 0.003143 
0.207529 	0.066232 	0.047303 	0.040031 	 0.002808 
0.186612 	0.098263 	0.068122 	0.056937 	 0.004232 
0.226848 	0.047995 	0.036304 	0.027501 	 0.002084 
0.155522 	0.086257 	0.061739 	0.044714 	 0.003447 
0.180884 	0.090679 	0.065914 	0.045667 	 0.003697 
0.198616 	0.076155 	0.053615 	0.045893 	 0.003340 
0.219623 	0.068687 	0.048512 	0.042630 	 0.003474 
0.216583 	0.065191 	0.046664 	0.041777 	 0.003303 
0.157211 	0.085696 	0.060863 	0.045370 	 0.003472 
0.208150 	0.081600 	0.056756 	0.048726 	 0.003919 
0.192331 	0.057302 	0.042415 	0.029338 	 0.002039 
0.168547 	0.088586 	0.062447 	0.047888 	 0.003744 
0.185982 	0.074449 	0.053587 	0.040305 	 0.003552 
0.164595 	0.085297 	0.061103 	0.041503 	 0.003402 
0.195280 	0.077576 	0.055394 	0.042098 	 0.003226 
0.184198 	0.072117 	0.051827 	0.037232 	 0.003290 
0.196166 	0.073660 	0.053351 	0.041336 	 0.002876 
0.191052 	0.066328 	0.048480 	0.033199 	 0.002850 
0.183251 	0.081659 	0.056540 	0.047751 	 0.003206 
0.201364 	0.064572 	0.046137 	0.039054 	 0.002966 
0.186644 	0.090156 	0.062503 	0.050134 	 0.003649 
0.183543 	0.086410 	0.060723 	0.049291 	 0.003609 
0.194611 	0.081994 	0.059261 	0.040947 	 0.003211 
0.161957 	0.076991 	0.054925 	0.042588 	 0.003175 
0.207869 	0.073811 	0.053919 	0.039004 	 0.003391 
0.192644 	0.080162 	0.056761 	0.041981 	 0.003506 
0.182006 	0.084983 	0.060272 	0.043524 	 0.003264 
0.192232 	0.080526 	0.056697 	0.046086 	 0.003715 
0.181709 	0.078211 	0.053871 	0.049021 	 0.004038 
0.202598 	0.053388 	0.039802 	0.027164 	 0.001894 
0.154261 	0.077597 	0.056550 	0.036038 	 0.002263 
0.186992 	0.073014 	0.051814 	0.043016 	 0.003236 
0.193500 	0.067495 	0.047167 	0.041010 	 0.002422 
0.184039 	0.083716 	0.058668 	0.045162 	 0.003400 
0.182853 	0.073469 	0.052597 	0.039383 	 0.002852 
0.192182 	0.069392 	0.049647 	0.039520 	 0.003056 
0.196441 	0.069125 	0.049451 	0.038780 	 0.002659 
0.178676 	0.082871 	0.058404 	0.046636 	 0.002840 
0.160037 	0.079845 	0.057239 	0.040834 	 0.003248 
0.152036 	0.083162 	0.059537 	0.040650 	 0.002242 
0.190098 	0.087201 	0.059780 	0.052698 	 0.003804 
0.178526 	0.076522 	0.054325 	0.042482 	 0.002924 
0.181544 	0.078859 	0.056415 	0.043102 	 0.003300 
0.156273 	0.080732 	0.057899 	0.040338 	 0.002853 
0.159983 	0.084271 	0.059641 	0.046175 	 0.003571 
0.148053 	0.080421 	0.058503 	0.039910 	 0.002936 
0.155896 	0.086188 	0.062009 	0.044474 	 0.003921 
0.159304 	0.082787 	0.060554 	0.038086 	 0.003338 
0.176642 	0.074277 	0.053101 	0.040108 	 0.003119 
0.169115 	0.077473 	0.056518 	0.039061 	 0.003168 
0.164739 	0.074738 	0.053785 	0.038537 	 0.003076 
0.139463 	0.089704 	0.063183 	0.047178 	 0.003467 
0.190712 	0.065065 	0.047442 	0.035230 	 0.002734 
0.169311 	0.077570 	0.054651 	0.042661 	 0.003063 
0.200288 	0.078169 	0.054516 	0.044419 	 0.003524 
0.153740 	0.091389 	0.064327 	0.046440 	 0.003617 
0.175804 	0.077509 	0.055263 	0.043732 	 0.002946 
0.175666 	0.072546 	0.053327 	0.035352 	 0.003032 
0.175406 	0.076259 	0.055076 	0.038982 	 0.003243 
0.143097 	0.088851 	0.064099 	0.042934 	 0.003323 
0.159797 	0.086522 	0.062919 	0.039413 	 0.003636 
0.166750 	0.081231 	0.057642 	0.044544 	 0.003022 
0.155180 	0.077103 	0.054787 	0.042602 	 0.003363 
0.157410 	0.092542 	0.065186 	0.047862 	 0.004327 
0.181713 	0.069428 	0.050856 	0.034221 	 0.002705 
0.152916 	0.076372 	0.056153 	0.034920 	 0.002694 
0.138372 	0.079656 	0.058713 	0.035247 	 0.002640 
0.187713 	0.080264 	0.055975 	0.050034 	 0.003466 
0.139778 	0.101716 	0.072385 	0.050892 	 0.003898 
0.191301 	0.082058 	0.057781 	0.047608 	 0.003703 
0.157136 	0.086286 	0.061889 	0.044638 	 0.002616 
0.160852 	0.082785 	0.059577 	0.042147 	 0.003266 
0.157993 	0.085912 	0.061145 	0.044721 	 0.003299 
0.114950 	0.105419 	0.075557 	0.050472 	 0.004166 
0.162655 	0.090902 	0.064212 	0.050409 	 0.003903 
0.122632 	0.115777 	0.082339 	0.057308 	 0.004838 
0.142943 	0.108411 	0.077089 	0.054300 	 0.004250 
0.147388 	0.101871 	0.070629 	0.055422 	 0.004859 
0.178444 	0.074332 	0.054408 	0.037390 	 0.003580 
0.157136 	0.082152 	0.059061 	0.040528 	 0.003651 
0.170369 	0.084157 	0.059775 	0.043868 	 0.003677 
0.173605 	0.076689 	0.056596 	0.033252 	 0.003232 
0.164814 	0.088932 	0.062278 	0.047324 	 0.003762 
0.142190 	0.095113 	0.066573 	0.051984 	 0.004033 
0.155468 	0.094876 	0.067908 	0.045549 	 0.003580 
0.141839 	0.083897 	0.060805 	0.039391 	 0.002973 
0.154350 	0.097735 	0.069354 	0.050977 	 0.004337 
0.175177 	0.087572 	0.062160 	0.047702 	 0.004099 
0.183523 	0.068835 	0.049471 	0.037625 	 0.003391 
0.135946 	0.087305 	0.062164 	0.042227 	 0.002625 
0.149045 	0.090635 	0.064654 	0.044232 	 0.003853 
0.140835 	0.114074 	0.079517 	0.058720 	 0.004650 
0.132729 	0.094378 	0.067659 	0.047907 	 0.003684 
0.134598 	0.082302 	0.060721 	0.036101 	 0.003463 
0.123665 	0.104708 	0.074281 	0.049867 	 0.003838 
0.124772 	0.107135 	0.076387 	0.051946 	 0.004629 
0.118049 	0.105178 	0.075806 	0.048073 	 0.003930 
0.126244 	0.101021 	0.071632 	0.052571 	 0.003938 
0.116641 	0.114651 	0.081987 	0.054921 	 0.004586 
0.156239 	0.088635 	0.063494 	0.043461 	 0.003463 
0.103008 	0.117113 	0.083974 	0.053219 	 0.003524 
0.116386 	0.108934 	0.077479 	0.051812 	 0.004193 
0.132083 	0.093174 	0.068021 	0.038289 	 0.003774 
0.146005 	0.082171 	0.060339 	0.036372 	 0.002981 
0.129985 	0.087917 	0.064637 	0.037415 	 0.003308 
0.156434 	0.091451 	0.065951 	0.044898 	 0.003554 
0.154361 	0.091875 	0.066322 	0.042784 	 0.003519 
0.130319 	0.086030 	0.062476 	0.039073 	 0.002364 
0.131736 	0.098015 	0.070481 	0.045889 	 0.003977 
0.133909 	0.089090 	0.065505 	0.036385 	 0.003099 
0.112403 	0.103123 	0.074490 	0.045056 	 0.003627 
0.121155 	0.095683 	0.069950 	0.039843 	 0.003295 
0.117064 	0.098554 	0.072152 	0.038480 	 0.003071 
0.121107 	0.099042 	0.072603 	0.041642 	 0.003774 
0.104340 	0.091711 	0.068151 	0.035819 	 0.002685 
0.152029 	0.092479 	0.066502 	0.043562 	 0.004172 
0.111533 	0.093422 	0.068668 	0.037204 	 0.003482 
0.108016 	0.099751 	0.073008 	0.040887 	 0.003595 
0.131483 	0.090955 	0.065463 	0.044079 	 0.003957 
0.105197 	0.110354 	0.079462 	0.047120 	 0.003993 
0.126226 	0.098911 	0.070447 	0.046272 	 0.003808 
0.139255 	0.097161 	0.069806 	0.046358 	 0.003709 
0.150928 	0.088428 	0.063658 	0.039514 	 0.003314 
0.102606 	0.102820 	0.075335 	0.041213 	 0.003372 
0.097533 	0.103708 	0.076222 	0.041105 	 0.003551 
0.133673 	0.088940 	0.064468 	0.039762 	 0.003298 
0.106021 	0.093133 	0.067864 	0.038862 	 0.003370 
0.123520 	0.084607 	0.062561 	0.031607 	 0.002400 
0.094416 	0.104822 	0.077014 	0.039164 	 0.003654 
0.110453 	0.100939 	0.072923 	0.045859 	 0.004016 
0.096499 	0.114231 	0.082294 	0.051614 	 0.004088 
0.096779 	0.106658 	0.077353 	0.046402 	 0.002918 
0.101961 	0.115414 	0.083137 	0.047786 	 0.004089 
0.136006 	0.089865 	0.065181 	0.041062 	 0.003292 
0.145430 	0.103949 	0.073407 	0.052252 	 0.004744 
0.174106 	0.081278 	0.058513 	0.041105 	 0.003788 
0.151553 	0.090312 	0.064798 	0.041176 	 0.003694 
0.113735 	0.103453 	0.076076 	0.041836 	 0.003665 
0.122264 	0.090374 	0.066176 	0.037619 	 0.002855 
0.104628 	0.118967 	0.085728 	0.051426 	 0.004140 
0.116002 	0.111316 	0.080213 	0.049439 	 0.004575 
0.134204 	0.093740 	0.067706 	0.042302 	 0.003238 
0.110824 	0.101017 	0.073179 	0.044653 	 0.004045 
0.153702 	0.092517 	0.066835 	0.040877 	 0.003752 
0.159573 	0.091412 	0.065236 	0.045362 	 0.003994 
0.134707 	0.105928 	0.075201 	0.049241 	 0.003612 
0.106905 	0.111655 	0.079181 	0.052733 	 0.004187 
0.135633 	0.090902 	0.065820 	0.040763 	 0.003478 
0.127446 	0.089466 	0.065998 	0.037192 	 0.003255 
0.126559 	0.100988 	0.071718 	0.049365 	 0.003919 
0.122116 	0.097307 	0.069678 	0.043947 	 0.003410 
0.124182 	0.111766 	0.079271 	0.052838 	 0.004507 
0.098705 	0.113162 	0.082337 	0.044358 	 0.003891 
0.106342 	0.123946 	0.088256 	0.056120 	 0.005352 
0.112310 	0.096429 	0.071018 	0.037186 	 0.003272 
0.139239 	0.103536 	0.074244 	0.048758 	 0.004092 
0.122241 	0.093030 	0.066947 	0.040300 	 0.002929 
0.131737 	0.100425 	0.072498 	0.044229 	 0.003553 
0.126465 	0.104512 	0.075388 	0.047560 	 0.004129 
0.127487 	0.099413 	0.072446 	0.042672 	 0.003296 
0.092554 	0.115945 	0.083318 	0.051019 	 0.004455 
0.152759 	0.107570 	0.076051 	0.052345 	 0.004548 
0.096835 	0.104239 	0.076686 	0.037824 	 0.002698 
0.106110 	0.116289 	0.083515 	0.050004 	 0.004305 
0.119431 	0.101231 	0.073051 	0.044566 	 0.003998 
0.101700 	0.103966 	0.075697 	0.043803 	 0.004071 
0.117965 	0.104935 	0.074626 	0.049437 	 0.004410 
0.140822 	0.091232 	0.066591 	0.041737 	 0.003748 
0.088197 	0.115651 	0.082478 	0.055632 	 0.004686 
0.086935 	0.119985 	0.085312 	0.055417 	 0.004095 
0.085813 	0.110341 	0.078804 	0.047453 	 0.003676 
0.073625 	0.113700 	0.082188 	0.046995 	 0.003884 
0.136830 	0.099395 	0.070569 	0.050229 	 0.004335 
0.122920 	0.100811 	0.071442 	0.049253 	 0.004469 
0.108885 	0.116756 	0.083043 	0.056964 	 0.005005 
0.127280 	0.100166 	0.071569 	0.045989 	 0.004023 
0.096231 	0.110973 	0.080419 	0.047729 	 0.004166 
0.134225 	0.105124 	0.076370 	0.045282 	 0.004610 
0.135285 	0.106239 	0.074860 	0.053947 	 0.004646 
0.103361 	0.119523 	0.083923 	0.057098 	 0.004814 
0.103035 	0.106185 	0.076245 	0.046145 	 0.003426 
0.092744 	0.109487 	0.077989 	0.051387 	 0.004306 
0.106992 	0.114408 	0.081366 	0.052123 	 0.004544 
0.109145 	0.102434 	0.073566 	0.046846 	 0.003891 
0.081684 	0.125315 	0.090108 	0.050626 	 0.004293 
0.099839 	0.109389 	0.078889 	0.048731 	 0.004594 
0.093587 	0.117427 	0.083592 	0.053863 	 0.004592 
0.107719 	0.120215 	0.084326 	0.058680 	 0.004713 
0.096795 	0.102943 	0.073712 	0.046551 	 0.004003 
0.104213 	0.116314 	0.082220 	0.053157 	 0.004326 
0.090720 	0.108174 	0.077728 	0.046925 	 0.003846 
0.083885 	0.112962 	0.081545 	0.049138 	 0.003831 
0.131590 	0.093920 	0.068213 	0.041175 	 0.004230 
0.082057 	0.118930 	0.085565 	0.048702 	 0.003769 
0.092994 	0.106028 	0.076138 	0.041479 	 0.003508 
0.100351 	0.108638 	0.078593 	0.045487 	 0.004709 
0.108343 	0.115634 	0.082528 	0.052788 	 0.004482 
0.107949 	0.103802 	0.074421 	0.046283 	 0.003427 
0.097812 	0.112301 	0.080120 	0.051800 	 0.004559 
0.104396 	0.103905 	0.074589 	0.041800 	 0.003677 
0.112271 	0.098972 	0.070823 	0.044506 	 0.003955 
0.109650 	0.111677 	0.079153 	0.051645 	 0.004321 
0.091751 	0.109982 	0.079123 	0.046584 	 0.003680 
0.107672 	0.098940 	0.071393 	0.043478 	 0.003618 
0.084466 	0.111061 	0.079967 	0.047418 	 0.003353 
0.121145 	0.116101 	0.081765 	0.053502 	 0.004221 
0.149263 	0.094622 	0.068176 	0.043605 	 0.004040 
0.102323 	0.113326 	0.080103 	0.051818 	 0.003862 
0.112790 	0.105271 	0.074788 	0.048639 	 0.003970 
0.094974 	0.098136 	0.070571 	0.041388 	 0.003510 
0.129343 	0.099027 	0.070555 	0.045573 	 0.003535 
0.081969 	0.113563 	0.081855 	0.047720 	 0.003629 
0.082447 	0.107301 	0.077943 	0.040470 	 0.003253 
0.104141 	0.091787 	0.067125 	0.036412 	 0.002682 
0.083498 	0.108084 	0.078609 	0.041380 	 0.002506 
0.115437 	0.094068 	0.068230 	0.041151 	 0.002965 
0.083691 	0.098070 	0.070764 	0.039346 	 0.002876 
0.111341 	0.103279 	0.073580 	0.047344 	 0.003459 
0.086989 	0.117422 	0.083990 	0.049708 	 0.004145 
0.098314 	0.114636 	0.081732 	0.049325 	 0.003536 
0.114200 	0.088840 	0.064669 	0.035496 	 0.003317 
0.052961 	0.124954 	0.090425 	0.048633 	 0.003672 
0.080876 	0.117705 	0.083681 	0.050558 	 0.004265 
0.062840 	0.117464 	0.085147 	0.044245 	 0.004272 
0.062520 	0.125555 	0.090263 	0.049749 	 0.004303 
0.069184 	0.111936 	0.080331 	0.047179 	 0.003365 
0.108172 	0.114697 	0.081423 	0.050471 	 0.004417 
0.107375 	0.111550 	0.079580 	0.049987 	 0.004047 
0.104276 	0.101665 	0.072622 	0.041500 	 0.003714 
0.115330 	0.098168 	0.070275 	0.044698 	 0.003913 
0.052111 	0.120144 	0.086497 	0.049410 	 0.003785 
0.059325 	0.119221 	0.085994 	0.050665 	 0.004140 
0.077002 	0.133056 	0.094418 	0.057547 	 0.004853 
0.058712 	0.144329 	0.102748 	0.058525 	 0.004933 
0.117797 	0.110491 	0.079356 	0.045254 	 0.003863 
0.077377 	0.109537 	0.079762 	0.042534 	 0.003723 
0.097995 	0.114327 	0.081087 	0.051411 	 0.003925 
