di 	gli 	gal 	gos3 	 gos4 
0.283368 	0.019345 	0.013737 	0.014147 	 0.001182 
0.281742 	0.012699 	0.007506 	0.012866 	 0.000606 
0.231954 	0.044215 	0.033205 	0.023781 	 0.001475 
0.235572 	0.034398 	0.025813 	0.020923 	 0.000362 
0.262787 	0.034709 	0.025732 	0.023899 	 0.001045 
0.215749 	0.054850 	0.040825 	0.031993 	 0.001768 
0.250992 	0.046526 	0.033019 	0.030853 	 0.001355 
0.235523 	0.049258 	0.035523 	0.032122 	 0.001576 
0.244016 	0.051366 	0.035756 	0.038555 	 0.002485 
0.228040 	0.055107 	0.040497 	0.032693 	 0.001639 
0.250776 	0.050451 	0.036367 	0.031081 	 0.002191 
0.184266 	0.055150 	0.040414 	0.031165 	 0.001673 
0.218107 	0.059114 	0.043159 	0.035898 	 0.002170 
0.182564 	0.082636 	0.060899 	0.041077 	 0.003962 
0.193907 	0.065256 	0.047572 	0.035271 	 0.002557 
0.194920 	0.064250 	0.046108 	0.039889 	 0.001932 
0.198078 	0.060225 	0.044137 	0.032593 	 0.001714 
0.201251 	0.068572 	0.049639 	0.040971 	 0.002674 
0.200433 	0.068971 	0.049585 	0.039846 	 0.002585 
0.203143 	0.068419 	0.048912 	0.040762 	 0.002846 
0.175193 	0.094395 	0.065667 	0.055812 	 0.004418 
0.210905 	0.050925 	0.039889 	0.023854 	 0.001747 
0.189014 	0.070884 	0.051854 	0.040987 	 0.003067 
0.188941 	0.077446 	0.056922 	0.041622 	 0.003274 
0.224598 	0.059287 	0.041730 	0.042013 	 0.003355 
0.225791 	0.055232 	0.039980 	0.035382 	 0.002704 
0.225304 	0.060987 	0.043706 	0.042411 	 0.003210 
0.178787 	0.071772 	0.052087 	0.041332 	 0.003453 
0.210244 	0.070845 	0.050586 	0.040482 	 0.003121 
0.193923 	0.058437 	0.043427 	0.032533 	 0.002531 
0.168992 	0.082149 	0.059527 	0.041528 	 0.003140 
0.190058 	0.071436 	0.051275 	0.041410 	 0.003538 
0.187281 	0.068621 	0.051042 	0.036686 	 0.002557 
0.202858 	0.066326 	0.048453 	0.035573 	 0.002646 
0.183051 	0.068313 	0.049440 	0.034348 	 0.002991 
0.215277 	0.059688 	0.044392 	0.034586 	 0.002422 
0.205107 	0.051022 	0.038262 	0.028329 	 0.002212 
0.204238 	0.069324 	0.048725 	0.044194 	 0.002774 
0.189558 	0.066755 	0.048286 	0.039092 	 0.003040 
0.170732 	0.089177 	0.062807 	0.047394 	 0.003524 
0.203965 	0.074861 	0.053821 	0.043554 	 0.003095 
0.188563 	0.080161 	0.057953 	0.040010 	 0.002919 
0.165096 	0.082201 	0.058425 	0.047319 	 0.003030 
0.201442 	0.075172 	0.054400 	0.039189 	 0.003444 
0.193462 	0.069442 	0.050240 	0.037521 	 0.002540 
0.180189 	0.080599 	0.057533 	0.045228 	 0.003093 
0.179945 	0.077903 	0.055421 	0.043848 	 0.003573 
0.160969 	0.084590 	0.058749 	0.051912 	 0.004005 
0.189842 	0.054261 	0.041350 	0.025620 	 0.001659 
0.139430 	0.085201 	0.062808 	0.040996 	 0.002706 
0.171856 	0.074557 	0.053455 	0.042412 	 0.003272 
0.199231 	0.062971 	0.044523 	0.040759 	 0.002647 
0.190490 	0.075611 	0.053166 	0.044881 	 0.003289 
0.194460 	0.072786 	0.052050 	0.043729 	 0.003282 
0.180405 	0.063512 	0.047004 	0.034763 	 0.002436 
0.190822 	0.064645 	0.046580 	0.037297 	 0.002327 
0.182605 	0.075629 	0.054029 	0.041690 	 0.002556 
0.174343 	0.073152 	0.053203 	0.037383 	 0.002886 
0.160217 	0.082672 	0.060116 	0.040566 	 0.002373 
0.179072 	0.086042 	0.059750 	0.050608 	 0.003759 
0.181005 	0.077826 	0.054929 	0.044867 	 0.003231 
0.175317 	0.075920 	0.054848 	0.042316 	 0.003325 
0.152627 	0.081147 	0.058304 	0.041306 	 0.002854 
0.151800 	0.082574 	0.058697 	0.044352 	 0.003286 
0.147167 	0.075638 	0.055412 	0.036468 	 0.002842 
0.168967 	0.078288 	0.055763 	0.043654 	 0.004237 
0.167829 	0.076829 	0.056175 	0.039082 	 0.003074 
0.170785 	0.079984 	0.056599 	0.043927 	 0.003686 
0.173953 	0.074039 	0.054337 	0.038565 	 0.003018 
0.172498 	0.067177 	0.049360 	0.036581 	 0.002605 
0.148023 	0.080622 	0.057383 	0.045337 	 0.003447 
0.181888 	0.061445 	0.045491 	0.034989 	 0.002344 
0.169082 	0.079672 	0.057025 	0.043953 	 0.003587 
0.188031 	0.075899 	0.054179 	0.041981 	 0.003471 
0.151347 	0.089152 	0.063709 	0.044257 	 0.003835 
0.178642 	0.071488 	0.051493 	0.040433 	 0.002647 
0.166471 	0.080478 	0.058382 	0.041247 	 0.003808 
0.173583 	0.071255 	0.051977 	0.037278 	 0.003037 
0.148962 	0.082356 	0.060613 	0.039680 	 0.003019 
0.149076 	0.079618 	0.059163 	0.036202 	 0.003140 
0.173864 	0.076087 	0.054499 	0.042653 	 0.003195 
0.162515 	0.071441 	0.051488 	0.039340 	 0.003021 
0.158154 	0.082815 	0.059799 	0.042073 	 0.003877 
0.157227 	0.073421 	0.053818 	0.036965 	 0.002683 
0.151632 	0.083658 	0.061253 	0.041906 	 0.002972 
