0.94648	0.94559	0.94612	0.94571	0.94598	0.9452	0.9461	0.9477	0.94953	0.95196	0.95471	0.95801	0.96144	0.96576	0.97118	0.97863	0.98555	0.98972	0.99143	0.99276	0.99322	0.99303	0.99226	0.9908	0.98954	0.98745	0.98509	0.98228	0.97969	0.97717	0.97388	0.97085	0.96767	0.96541	0.96209	0.95953	0.9565	0.9544	0.95244	0.95	0.94809	0.94633	0.94503	0.94377	0.94311	0.94193	0.94142	0.94115	0.94096	0.94103	0.9414	0.94199	0.94215	0.94317	0.94392	0.94535	0.94641	0.94767	0.94849	0.95025	0.95108	0.95318	0.95573	0.95959	0.96551	0.97471	0.9874	1.00223	1.01848	1.03283	1.04491	1.05334	1.05847	1.06174	1.06349	1.06511	1.06615	1.06706	1.06788	1.06926	1.06998	1.0708	1.07032	1.07015	1.06928	1.06827	1.06718	1.06499	1.06344	1.06139	1.05968	1.05764	1.0555	1.0538	1.05166	1.05003	1.04788	1.0462	1.04434	1.04345	1.04131	1.03997	1.03945	1.03887	1.03839	1.03867	1.0394	1.04024	1.04185	1.04443	1.04716	1.05052	1.0544	1.05915	1.06491	1.07069	1.07802	1.08654	1.09594	1.10638	1.1182	1.13083	1.14473	1.15909	1.17366	1.18873	1.20351	1.21754	1.23163	1.24501	1.25801	1.26991	1.2847	1.2985	1.31558	1.33769	1.36597	1.40283	1.45262	1.51637	1.59457	1.68392	1.77955	1.87821	1.96563	2.03776	2.09573	2.13671	2.16752	2.18784	2.20687	2.21834	2.22516	2.23132	2.23449	2.24135	2.24102	2.24643	2.24789	2.24489	2.24612	2.24604	2.24516	2.24482	2.2407	2.23915	2.23795	2.2319	2.22541	2.21963	2.20721	2.20553	2.19416	2.18225	2.17464	2.16293	2.14799	2.13399	2.11981	2.10111	2.08606	2.06509	2.04869	2.03154	2.01262	1.98953	1.97118	1.95083	1.93044	1.9119	1.89194	1.87047	1.85272	1.83246	1.8141	1.7949	1.77993	1.76128	1.74474	1.72884	1.71355	1.69903	1.68362	1.66927	1.65383	1.64369	1.6301	1.61789	1.6065	1.59544	1.58764	1.57567	1.56714	1.5581	1.5506	1.53949	1.53173	1.52618	1.51686	1.5124	1.50586	1.4973	1.49262	1.48741	1.48165	1.47474	1.47141	1.46603	1.46027	1.45592	1.45364	1.44861	1.44545	1.44201	1.43901	1.43777	1.43428	1.43406	1.43143	1.43465	1.43218	1.43031	1.43145	1.43278	1.43017	1.42949	1.43103	1.43001	1.42956	1.43236
0.94237	0.94156	0.94212	0.94199	0.94236	0.94177	0.94277	0.94434	0.94616	0.94859	0.95135	0.95456	0.95802	0.96237	0.96797	0.97565	0.98279	0.98711	0.98901	0.99038	0.9909	0.9906	0.98981	0.98833	0.98705	0.98489	0.98253	0.97966	0.97706	0.97455	0.97124	0.96812	0.96498	0.96266	0.95929	0.95664	0.95366	0.95158	0.94963	0.94727	0.9454	0.94374	0.94252	0.94133	0.94069	0.93956	0.93904	0.93872	0.9385	0.93855	0.9389	0.93938	0.9396	0.94068	0.94143	0.94296	0.9441	0.94548	0.94648	0.94835	0.94932	0.95151	0.95422	0.9582	0.96428	0.97368	0.98662	1.00177	1.01829	1.03289	1.04518	1.05372	1.05895	1.0622	1.064	1.06561	1.06668	1.06768	1.06859	1.0701	1.07084	1.07164	1.07116	1.07094	1.07002	1.06903	1.06785	1.06558	1.06399	1.06187	1.0601	1.05801	1.05584	1.05407	1.05198	1.05031	1.04824	1.04659	1.04473	1.04392	1.04174	1.04049	1.03995	1.03941	1.03891	1.03925	1.03999	1.04075	1.04248	1.0451	1.04788	1.05125	1.05519	1.06008	1.0659	1.07186	1.07936	1.08801	1.09764	1.10837	1.12045	1.13336	1.14764	1.16232	1.1772	1.19258	1.2077	1.22202	1.23639	1.25009	1.26326	1.27536	1.29037	1.30438	1.32155	1.34383	1.3723	1.40922	1.45907	1.52267	1.60028	1.68829	1.78189	1.87796	1.96194	2.03113	2.08676	2.12562	2.15552	2.17518	2.19414	2.20633	2.21282	2.21961	2.22288	2.2301	2.23142	2.2365	2.23885	2.2351	2.23725	2.23788	2.23668	2.23534	2.23183	2.22989	2.22831	2.2223	2.21523	2.20879	2.19619	2.19386	2.18233	2.17125	2.16373	2.15139	2.13579	2.12263	2.10918	2.09127	2.07682	2.0552	2.04056	2.02384	2.00594	1.98272	1.96636	1.94592	1.92703	1.90883	1.8894	1.86864	1.85188	1.83215	1.81454	1.79552	1.78126	1.76279	1.74625	1.73158	1.71652	1.70231	1.68705	1.67297	1.65755	1.64771	1.63441	1.62198	1.61054	1.60017	1.5922	1.58016	1.57195	1.56289	1.55559	1.54455	1.53688	1.53148	1.52198	1.51766	1.51141	1.50287	1.49835	1.49309	1.48746	1.48067	1.47749	1.47221	1.46635	1.46198	1.45982	1.45499	1.45202	1.44864	1.44572	1.44456	1.44131	1.44118	1.43858	1.44218	1.44001	1.43841	1.43944	1.44077	1.43872	1.43819	1.43912	1.43787	1.43725	1.44084
0.94092	0.93993	0.94059	0.9405	0.94081	0.94024	0.94126	0.94289	0.94487	0.94729	0.95	0.95327	0.95676	0.96108	0.96672	0.97444	0.98164	0.98606	0.98799	0.98938	0.98992	0.98964	0.98882	0.98732	0.98597	0.98384	0.98143	0.97852	0.97592	0.97344	0.97008	0.96705	0.96384	0.96154	0.95816	0.95554	0.95248	0.95042	0.94848	0.94608	0.94425	0.94255	0.94138	0.94018	0.9396	0.93847	0.93797	0.93771	0.93746	0.9375	0.93787	0.9384	0.9386	0.93965	0.94043	0.94196	0.94312	0.9445	0.94552	0.94743	0.94842	0.95066	0.95343	0.95749	0.96362	0.97309	0.98619	1.00146	1.01809	1.03282	1.04517	1.05383	1.05898	1.06228	1.06409	1.06568	1.0667	1.06774	1.06857	1.07013	1.07082	1.07164	1.07112	1.07088	1.07003	1.06894	1.06778	1.06552	1.06391	1.06174	1.05995	1.05783	1.05563	1.05391	1.05179	1.05016	1.04804	1.04636	1.04455	1.04375	1.04158	1.0403	1.03984	1.03936	1.03885	1.03921	1.03995	1.04077	1.04249	1.04513	1.04792	1.05131	1.0553	1.0602	1.0661	1.07207	1.0796	1.08834	1.09803	1.10882	1.12099	1.134	1.14835	1.16312	1.17813	1.19368	1.20886	1.22328	1.23779	1.25163	1.26498	1.27717	1.29233	1.30635	1.32358	1.34602	1.37453	1.41162	1.46156	1.5252	1.60277	1.6905	1.78367	1.87879	1.96169	2.02952	2.08412	2.12264	2.15095	2.17055	2.18971	2.20056	2.20723	2.21442	2.21716	2.22502	2.22622	2.2308	2.23353	2.22993	2.23228	2.23204	2.23171	2.23031	2.22712	2.22554	2.22335	2.2172	2.21046	2.20353	2.19106	2.1886	2.17769	2.16634	2.15872	2.14635	2.13086	2.11783	2.10397	2.08635	2.0729	2.0519	2.03673	2.02007	2.00236	1.97988	1.96352	1.94368	1.92393	1.90683	1.88773	1.86723	1.85055	1.83076	1.81357	1.79473	1.78063	1.76244	1.74632	1.73146	1.71646	1.70268	1.68728	1.67324	1.6579	1.64811	1.6348	1.62245	1.61096	1.60059	1.59283	1.58086	1.57276	1.56374	1.55657	1.54553	1.53779	1.53256	1.5233	1.51875	1.51241	1.5037	1.49936	1.49417	1.48845	1.48159	1.47857	1.47323	1.46766	1.46318	1.46114	1.45626	1.45332	1.44994	1.44709	1.446	1.4425	1.44261	1.44023	1.44352	1.44154	1.44011	1.44124	1.44274	1.43977	1.43958	1.44115	1.43888	1.43893	1.4413
0.94031	0.9395	0.94016	0.93997	0.94036	0.93983	0.94083	0.94239	0.94442	0.94684	0.9496	0.95284	0.95632	0.96075	0.96637	0.97413	0.98137	0.98582	0.9877	0.98909	0.98961	0.98932	0.98851	0.98696	0.98564	0.98346	0.98111	0.97814	0.97553	0.97305	0.96971	0.96666	0.96344	0.96116	0.95777	0.95515	0.9521	0.95003	0.94808	0.94573	0.94385	0.9422	0.94098	0.93982	0.93919	0.93808	0.93758	0.93729	0.93708	0.93714	0.9375	0.93809	0.93825	0.93933	0.94013	0.94166	0.94286	0.94426	0.94528	0.94721	0.94819	0.95043	0.95318	0.95725	0.96341	0.97291	0.98603	1.00136	1.0181	1.03287	1.04526	1.05392	1.05911	1.06241	1.06418	1.06575	1.06679	1.06782	1.06867	1.07018	1.07084	1.07168	1.07113	1.07094	1.06994	1.06892	1.06774	1.06543	1.06382	1.06168	1.05987	1.05776	1.05552	1.0538	1.05167	1.05006	1.04794	1.04622	1.04443	1.04365	1.0415	1.04017	1.03972	1.03921	1.03875	1.03913	1.03989	1.04077	1.04245	1.04511	1.04791	1.05139	1.05535	1.0603	1.06621	1.07222	1.07977	1.08852	1.09826	1.10909	1.12129	1.13432	1.14871	1.16351	1.17856	1.19412	1.20939	1.22383	1.23832	1.25223	1.2656	1.27776	1.29303	1.30711	1.32443	1.34688	1.37549	1.41266	1.46274	1.52648	1.604	1.69172	1.78469	1.87959	1.96216	2.02976	2.08453	2.12207	2.15121	2.1705	2.18892	2.20056	2.2064	2.2129	2.21622	2.22356	2.22447	2.22954	2.23112	2.22854	2.23028	2.22965	2.22919	2.22823	2.22449	2.22282	2.22061	2.21441	2.2078	2.20213	2.18809	2.1868	2.17445	2.16349	2.15674	2.14476	2.12893	2.11647	2.10251	2.08443	2.0713	2.05004	2.03545	2.01867	2.00108	1.97876	1.96244	1.94224	1.92332	1.9057	1.88697	1.86638	1.84976	1.83015	1.81279	1.7943	1.77987	1.76198	1.74587	1.73106	1.71607	1.70189	1.68696	1.67298	1.65745	1.64789	1.63466	1.62217	1.6108	1.60045	1.59289	1.58077	1.57274	1.56363	1.55649	1.54531	1.53777	1.5325	1.52309	1.51881	1.51254	1.50357	1.49926	1.49424	1.48864	1.48186	1.47864	1.47315	1.46763	1.46339	1.46121	1.45628	1.45342	1.45007	1.44692	1.44586	1.44265	1.44271	1.44012	1.44397	1.44137	1.43982	1.44112	1.44288	1.43988	1.43936	1.44071	1.4388	1.4383	1.44175
0.94081	0.94074	0.94077	0.94051	0.94095	0.94069	0.94133	0.94239	0.94407	0.94633	0.94933	0.95243	0.95625	0.96074	0.96699	0.97456	0.98177	0.98635	0.98831	0.98935	0.98966	0.98968	0.98886	0.98744	0.98582	0.98386	0.98115	0.97861	0.97593	0.97302	0.96994	0.96702	0.96393	0.96108	0.95807	0.95543	0.95261	0.9502	0.94818	0.94596	0.94412	0.9425	0.94119	0.93995	0.93927	0.93839	0.93773	0.93749	0.93749	0.93742	0.93761	0.93831	0.93865	0.93958	0.94049	0.94184	0.94317	0.94453	0.94561	0.94722	0.94842	0.9506	0.9533	0.95734	0.9636	0.97307	0.98614	1.00159	1.01818	1.0333	1.04576	1.05434	1.05943	1.06296	1.06477	1.06612	1.0672	1.06816	1.0692	1.07052	1.07125	1.07195	1.07162	1.07149	1.07032	1.06909	1.06781	1.06589	1.06395	1.0621	1.05999	1.05804	1.05599	1.05406	1.05203	1.05042	1.04842	1.04663	1.04482	1.04351	1.04191	1.04081	1.03989	1.03921	1.03914	1.03943	1.04004	1.04118	1.04289	1.04532	1.04834	1.05168	1.05578	1.0608	1.06651	1.07266	1.08044	1.08932	1.0988	1.10971	1.12184	1.13483	1.14923	1.16396	1.17906	1.19468	1.20991	1.22456	1.23868	1.25251	1.26544	1.27822	1.29227	1.30688	1.3243	1.34729	1.37595	1.41357	1.4637	1.52786	1.6047	1.69235	1.78818	1.88242	1.96631	2.03548	2.08998	2.12797	2.1573	2.17702	2.19208	2.20379	2.21219	2.21937	2.22499	2.22792	2.23164	2.23335	2.23426	2.23251	2.2346	2.23364	2.23434	2.23298	2.23061	2.22712	2.22321	2.21824	2.21095	2.20556	2.19903	2.18915	2.18031	2.16896	2.15789	2.14727	2.13296	2.11985	2.10478	2.08855	2.07234	2.0546	2.03816	2.0211	2.00319	1.98463	1.96474	1.94495	1.92734	1.90658	1.88922	1.87085	1.8508	1.83367	1.81428	1.79685	1.78101	1.76441	1.74766	1.73283	1.71709	1.70309	1.68785	1.67453	1.66066	1.64938	1.63622	1.62443	1.61379	1.60317	1.59326	1.58333	1.57411	1.56543	1.5569	1.54752	1.54092	1.53359	1.52597	1.51895	1.51314	1.50628	1.50035	1.49493	1.48964	1.4837	1.47951	1.47416	1.47007	1.46514	1.46223	1.45861	1.45558	1.45258	1.44939	1.44777	1.44599	1.44452	1.44376	1.44532	1.44577	1.44675	1.44678	1.44791	1.44929	1.45067	1.45234	1.45101	1.45177	1.45277
0.94078	0.9407	0.94072	0.94044	0.94085	0.94056	0.94127	0.9423	0.94394	0.94628	0.94922	0.95239	0.9562	0.96068	0.96701	0.97456	0.9817	0.98623	0.98829	0.98928	0.98956	0.98957	0.98878	0.98733	0.98572	0.98376	0.9811	0.97854	0.97585	0.97289	0.96983	0.96692	0.9638	0.96093	0.95801	0.95537	0.95255	0.95013	0.94813	0.9459	0.94409	0.94242	0.94108	0.93986	0.93922	0.93828	0.93762	0.9374	0.9374	0.93739	0.93755	0.93833	0.93865	0.9396	0.94053	0.94187	0.94315	0.94453	0.9456	0.94723	0.94838	0.95057	0.95326	0.95727	0.96352	0.97298	0.98612	1.00148	1.01813	1.03325	1.04572	1.05431	1.0594	1.0629	1.06472	1.06601	1.06713	1.06805	1.06905	1.07039	1.07107	1.07176	1.07143	1.07125	1.07005	1.06882	1.0676	1.0656	1.06368	1.06181	1.05974	1.05778	1.05575	1.05375	1.05179	1.05015	1.04812	1.04636	1.04451	1.04326	1.04165	1.0405	1.03967	1.03894	1.03888	1.03918	1.03979	1.04096	1.04265	1.04516	1.04808	1.05149	1.05557	1.06059	1.06629	1.07239	1.08019	1.08902	1.09854	1.10939	1.12155	1.13449	1.14884	1.16349	1.17864	1.19415	1.2094	1.22392	1.23806	1.25187	1.26495	1.27759	1.29163	1.30628	1.32374	1.34666	1.37527	1.41283	1.46292	1.52687	1.60349	1.69101	1.78643	1.88065	1.96398	2.03314	2.08698	2.12558	2.1539	2.17352	2.18953	2.20081	2.20856	2.21528	2.22105	2.22447	2.22805	2.22885	2.2297	2.22789	2.22992	2.22891	2.23013	2.22876	2.2252	2.22219	2.21843	2.21454	2.20674	2.20127	2.19403	2.18457	2.1762	2.16503	2.15336	2.14289	2.1294	2.11527	2.101	2.08468	2.06855	2.05102	2.03472	2.01708	1.99988	1.98116	1.96117	1.94139	1.92381	1.90342	1.88584	1.86746	1.84777	1.83058	1.81088	1.79407	1.77835	1.76169	1.74506	1.73017	1.71451	1.70083	1.68525	1.67206	1.6585	1.64705	1.63387	1.62237	1.61163	1.60105	1.59121	1.58127	1.57237	1.56345	1.55486	1.54593	1.53916	1.53201	1.52411	1.51719	1.51148	1.50467	1.49875	1.49323	1.48794	1.48218	1.47812	1.47248	1.46862	1.46357	1.46059	1.45697	1.45414	1.45092	1.44781	1.44624	1.44433	1.44276	1.44208	1.44354	1.44422	1.44507	1.44493	1.44616	1.44776	1.44884	1.45101	1.44926	1.44971	1.45146
0.94031	0.94009	0.94019	0.93981	0.94022	0.93991	0.94064	0.9416	0.94332	0.94567	0.94867	0.95179	0.95571	0.96018	0.96644	0.97405	0.98111	0.98571	0.98765	0.9887	0.98894	0.98894	0.98818	0.98673	0.98511	0.98318	0.98052	0.97799	0.97531	0.97235	0.9693	0.96637	0.96329	0.96042	0.95747	0.95486	0.952	0.94961	0.94765	0.9454	0.9436	0.9419	0.94061	0.93937	0.93871	0.93778	0.93716	0.93696	0.93696	0.93693	0.93713	0.93792	0.93825	0.93919	0.94014	0.94148	0.94281	0.94416	0.9452	0.94684	0.94794	0.95013	0.95283	0.95687	0.96309	0.9726	0.98569	1.00108	1.01778	1.03292	1.04539	1.05399	1.05911	1.06259	1.06445	1.06575	1.06681	1.06773	1.06871	1.07003	1.0707	1.07143	1.07102	1.07089	1.06965	1.06842	1.0672	1.06519	1.06328	1.06145	1.05937	1.0574	1.05535	1.0534	1.05142	1.04977	1.04778	1.04598	1.04416	1.04291	1.04131	1.04016	1.03927	1.03861	1.03854	1.03884	1.03946	1.04064	1.04235	1.04483	1.04779	1.05119	1.05532	1.06029	1.06601	1.07213	1.07994	1.08875	1.09826	1.1091	1.12119	1.13418	1.14847	1.16315	1.17816	1.19377	1.20888	1.22347	1.23758	1.25137	1.26449	1.2771	1.29119	1.30585	1.32319	1.34622	1.3747	1.41217	1.46217	1.52598	1.6024	1.68949	1.78447	1.87831	1.96113	2.02985	2.08324	2.12129	2.14972	2.1693	2.18503	2.19632	2.20356	2.2104	2.21566	2.21896	2.2221	2.22302	2.22368	2.22209	2.22437	2.22303	2.22368	2.22269	2.21958	2.21666	2.21244	2.20854	2.20102	2.19559	2.18854	2.1796	2.17104	2.15926	2.14919	2.13811	2.12467	2.11092	2.09675	2.08019	2.06386	2.04657	2.03089	2.01314	1.99622	1.9773	1.95779	1.93791	1.92022	1.90051	1.88278	1.86445	1.84482	1.82796	1.80833	1.79153	1.77586	1.75942	1.74264	1.72803	1.71264	1.69878	1.6836	1.67027	1.6568	1.64567	1.63248	1.62073	1.61045	1.59965	1.58999	1.58011	1.57104	1.56252	1.55395	1.54471	1.53806	1.5308	1.52306	1.51623	1.5108	1.50353	1.49759	1.49238	1.48706	1.48124	1.47721	1.47176	1.46767	1.46266	1.4598	1.45604	1.45329	1.44993	1.44684	1.4454	1.44356	1.44219	1.4415	1.44276	1.44348	1.44427	1.44409	1.44541	1.44666	1.44794	1.44964	1.44802	1.44932	1.45044
0.94017	0.93998	0.94011	0.93968	0.9401	0.93971	0.94042	0.94145	0.94316	0.94558	0.94857	0.95177	0.95562	0.96013	0.96632	0.97394	0.98104	0.98562	0.98751	0.98855	0.98883	0.98881	0.98804	0.98663	0.98504	0.9831	0.98044	0.97785	0.97519	0.97223	0.96918	0.96623	0.96315	0.96027	0.95734	0.95474	0.95186	0.94949	0.94753	0.94525	0.94344	0.94176	0.94046	0.93922	0.93858	0.93762	0.93699	0.93683	0.93683	0.9368	0.93705	0.93786	0.93818	0.93912	0.94008	0.9414	0.94273	0.94407	0.9451	0.94673	0.94784	0.95005	0.9527	0.95673	0.96301	0.97254	0.98563	1.0011	1.01779	1.03291	1.04546	1.05407	1.05921	1.06267	1.06451	1.06581	1.06687	1.06777	1.06874	1.07005	1.0707	1.07138	1.07098	1.07082	1.06957	1.06837	1.06717	1.06512	1.06325	1.06137	1.05928	1.05735	1.05531	1.05332	1.05131	1.04972	1.04768	1.04591	1.04407	1.0428	1.04121	1.04002	1.03918	1.03853	1.03846	1.03878	1.03942	1.04061	1.04231	1.0448	1.04784	1.05117	1.05533	1.0603	1.06605	1.07212	1.0799	1.08873	1.09829	1.1091	1.12122	1.13416	1.1485	1.16314	1.17815	1.19377	1.20891	1.22348	1.23764	1.2515	1.26462	1.27722	1.29141	1.30597	1.32342	1.34641	1.37497	1.41247	1.46256	1.52629	1.60265	1.68975	1.78454	1.87823	1.96078	2.02962	2.08283	2.12059	2.14884	2.16835	2.18366	2.19495	2.20193	2.20868	2.21383	2.21684	2.21989	2.22154	2.22172	2.22019	2.22131	2.22057	2.22109	2.22054	2.21723	2.21395	2.21025	2.20619	2.19922	2.19328	2.18679	2.17818	2.16878	2.15789	2.1475	2.13692	2.12269	2.10964	2.09519	2.0789	2.06287	2.0452	2.02968	2.012	1.99496	1.97602	1.95649	1.93674	1.91909	1.89903	1.88169	1.86334	1.84366	1.82667	1.80771	1.79035	1.77514	1.75868	1.74183	1.72744	1.71184	1.6981	1.68285	1.66973	1.65628	1.64487	1.63183	1.62031	1.61	1.59934	1.58978	1.57986	1.57082	1.56213	1.55362	1.54446	1.5379	1.53067	1.52271	1.516	1.51053	1.50324	1.49749	1.49202	1.48677	1.48094	1.47693	1.47138	1.46736	1.4622	1.45959	1.45582	1.45293	1.4498	1.44666	1.44508	1.44331	1.44188	1.44123	1.44271	1.44324	1.44403	1.4439	1.44511	1.44672	1.4477	1.44938	1.44823	1.4488	1.44995
0.94023	0.93999	0.94014	0.93976	0.94017	0.93978	0.94041	0.94151	0.94326	0.94558	0.94866	0.95183	0.95574	0.96019	0.96637	0.97397	0.98104	0.98555	0.9875	0.9885	0.98875	0.9888	0.988	0.98662	0.98501	0.98304	0.9804	0.97778	0.97513	0.97219	0.96912	0.9662	0.9631	0.96023	0.95732	0.95467	0.95184	0.94943	0.94746	0.94525	0.94341	0.94171	0.9404	0.93915	0.93854	0.93758	0.93696	0.93678	0.93682	0.93682	0.93702	0.93784	0.9382	0.93914	0.94007	0.9414	0.94268	0.94404	0.94507	0.94669	0.94777	0.94998	0.95264	0.95671	0.96294	0.97246	0.9856	1.00102	1.01774	1.03289	1.0454	1.05404	1.05912	1.06263	1.06444	1.0657	1.06673	1.06763	1.06861	1.0699	1.07054	1.07121	1.07078	1.07064	1.06936	1.06814	1.06694	1.06487	1.06302	1.06109	1.05906	1.0571	1.05503	1.05305	1.0511	1.04946	1.04745	1.04568	1.04382	1.04257	1.04095	1.03983	1.03898	1.0383	1.03824	1.03858	1.03922	1.04041	1.04209	1.04462	1.04762	1.05098	1.0551	1.06013	1.06586	1.07189	1.07969	1.08848	1.09803	1.10886	1.12095	1.13389	1.14818	1.16284	1.17781	1.19341	1.2086	1.22314	1.23729	1.25114	1.26432	1.27697	1.29111	1.3058	1.32322	1.34622	1.37464	1.41221	1.46229	1.52591	1.6025	1.68947	1.78401	1.87785	1.96047	2.02908	2.0823	2.12002	2.14835	2.16763	2.18307	2.19484	2.20127	2.20741	2.21319	2.21629	2.21906	2.22039	2.22015	2.21825	2.22013	2.22002	2.22047	2.21924	2.21644	2.21314	2.2091	2.2047	2.19801	2.19295	2.1851	2.17677	2.16821	2.15636	2.14646	2.13549	2.12199	2.10876	2.09416	2.07741	2.06191	2.044	2.02809	2.01064	1.99352	1.97475	1.95488	1.93532	1.91779	1.89785	1.88044	1.86221	1.84191	1.8252	1.80632	1.78936	1.77368	1.75739	1.74097	1.72602	1.71062	1.69696	1.68211	1.66878	1.65517	1.64418	1.63074	1.61915	1.60889	1.59822	1.58854	1.57879	1.5699	1.56145	1.55259	1.54339	1.53689	1.52975	1.52176	1.51515	1.50974	1.50234	1.49645	1.49109	1.48611	1.47994	1.4761	1.47061	1.46648	1.46161	1.45865	1.45505	1.45221	1.44919	1.44588	1.44441	1.44262	1.44112	1.44043	1.44181	1.44238	1.44324	1.44324	1.44437	1.44601	1.44692	1.44876	1.44738	1.44888	1.44924
0.94046	0.94017	0.94038	0.93984	0.94029	0.93987	0.94058	0.94163	0.94341	0.9458	0.94886	0.95206	0.95593	0.96043	0.9666	0.97416	0.98125	0.98576	0.98768	0.98871	0.98895	0.98898	0.98821	0.9868	0.98516	0.98321	0.98055	0.97799	0.97527	0.97234	0.96926	0.96633	0.96326	0.96038	0.95747	0.95483	0.95197	0.94956	0.94764	0.94538	0.94354	0.94187	0.94054	0.93932	0.93866	0.93774	0.93711	0.93692	0.93698	0.93695	0.93721	0.93799	0.93832	0.9393	0.9402	0.94155	0.94284	0.94419	0.94521	0.94683	0.94793	0.95011	0.9528	0.95687	0.96312	0.97264	0.9858	1.00127	1.01796	1.03311	1.04568	1.05433	1.0594	1.06289	1.06472	1.06593	1.06697	1.06785	1.06881	1.07008	1.07067	1.07139	1.07091	1.07078	1.0695	1.06828	1.06708	1.06501	1.06311	1.06124	1.05918	1.0572	1.05516	1.05316	1.05117	1.04956	1.04756	1.04571	1.04392	1.04271	1.04102	1.03987	1.03908	1.03842	1.03837	1.03869	1.03933	1.04055	1.04224	1.04475	1.04773	1.05112	1.0552	1.06024	1.06598	1.07205	1.07985	1.08867	1.09818	1.10898	1.12107	1.13405	1.14835	1.16301	1.17799	1.19364	1.20876	1.22342	1.23757	1.25142	1.26467	1.27726	1.2916	1.30615	1.32358	1.34656	1.37509	1.4126	1.46274	1.52656	1.60305	1.69011	1.78474	1.87845	1.96086	2.0299	2.08274	2.12054	2.14873	2.16794	2.18338	2.19445	2.2016	2.20691	2.21284	2.21573	2.21874	2.2198	2.22017	2.2182	2.22022	2.21889	2.21992	2.218	2.21525	2.2124	2.20878	2.20444	2.19748	2.19187	2.18512	2.17633	2.16792	2.15639	2.14586	2.13541	2.12138	2.10785	2.09353	2.07701	2.06134	2.04331	2.02778	2.01014	1.99364	1.9739	1.95494	1.93486	1.91752	1.89717	1.88035	1.86142	1.84198	1.82491	1.80596	1.78882	1.77343	1.75685	1.74056	1.72578	1.71052	1.69688	1.68185	1.66827	1.65477	1.64383	1.63067	1.6192	1.60857	1.59818	1.58848	1.57861	1.56969	1.56115	1.55261	1.54345	1.53677	1.52976	1.52156	1.51523	1.50964	1.50203	1.49645	1.49102	1.48609	1.4798	1.4759	1.47053	1.46642	1.46143	1.4585	1.45503	1.45189	1.44911	1.44595	1.44422	1.44251	1.441	1.44026	1.44174	1.4423	1.44291	1.44318	1.44472	1.44579	1.44674	1.44874	1.44717	1.44863	1.44946
